"trial_number","layer_from","node_from","layer_to","node_to"
195,1,189,"2",189
195,1,143,"8",143
195,1,284,"2",284
195,1,284,"7",284
195,1,284,"8",284
195,1,92,"2",92
195,1,92,"3",92
195,1,92,"4",92
195,1,92,"5",92
195,1,92,"6",92
195,1,92,"7",92
195,1,92,"8",92
195,1,92,"9",92
195,1,55,"2",55
195,1,55,"3",55
195,1,55,"4",55
195,1,55,"6",55
195,1,55,"7",55
195,1,55,"8",55
195,1,55,"9",55
195,1,235,"8",235
195,1,111,"3",111
195,1,111,"5",111
195,1,111,"6",111
195,1,163,"3",163
195,1,163,"4",163
195,1,163,"5",163
195,1,163,"6",163
195,1,163,"7",163
195,1,239,"3",239
195,1,239,"7",239
195,1,187,"2",187
195,1,187,"3",187
195,1,187,"4",187
195,1,187,"6",187
195,1,187,"7",187
195,1,187,"8",187
195,1,187,"9",187
195,1,216,"4",216
195,1,216,"5",216
195,1,216,"7",216
195,1,242,"4",242
195,1,242,"6",242
195,1,242,"8",242
195,1,170,"2",170
195,1,170,"3",170
195,1,170,"4",170
195,1,170,"6",170
195,1,170,"8",170
195,1,170,"9",170
195,1,275,"2",275
195,1,275,"3",275
195,1,275,"5",275
195,1,275,"6",275
195,1,275,"7",275
195,1,275,"8",275
195,1,275,"9",275
195,1,253,"7",253
195,1,50,"3",50
195,1,50,"4",50
195,1,50,"5",50
195,1,50,"6",50
195,1,50,"7",50
195,1,50,"9",50
195,1,192,"3",192
195,1,192,"5",192
195,1,192,"9",192
195,1,136,"2",136
195,1,136,"4",136
195,1,254,"2",254
195,1,254,"4",254
195,1,165,"2",165
195,1,165,"3",165
195,1,165,"4",165
195,1,165,"7",165
195,1,165,"8",165
195,1,165,"9",165
195,1,234,"5",234
195,1,217,"2",217
195,1,217,"5",217
195,1,278,"8",278
195,1,238,"8",238
195,1,238,"9",238
195,1,44,"6",44
195,1,44,"7",44
195,1,108,"7",108
195,10,163,"11",163
195,10,163,"12",163
195,10,163,"13",163
195,10,242,"11",242
195,10,242,"13",242
195,10,275,"11",275
195,10,275,"12",275
195,10,275,"13",275
195,10,55,"13",55
195,10,55,"14",55
195,10,270,"11",270
195,10,170,"11",170
195,10,170,"12",170
195,10,170,"13",170
195,10,266,"11",266
195,10,95,"14",95
195,10,262,"13",262
195,10,235,"11",235
195,10,235,"12",235
195,10,235,"13",235
195,10,235,"14",235
195,10,44,"13",44
195,10,187,"12",187
195,10,111,"11",111
195,10,111,"13",111
195,10,111,"14",111
195,10,284,"11",284
195,10,284,"12",284
195,10,284,"13",284
195,10,284,"14",284
195,10,199,"11",199
195,10,211,"12",211
195,10,274,"11",274
195,10,274,"12",274
195,10,274,"13",274
195,10,274,"14",274
195,10,126,"13",126
195,11,101,"12",101
195,11,101,"13",101
195,11,101,"14",101
195,11,165,"13",165
195,11,165,"14",165
195,11,111,"10",111
195,11,111,"13",111
195,11,111,"14",111
195,11,141,"12",141
195,11,163,"10",163
195,11,163,"12",163
195,11,163,"13",163
195,11,274,"10",274
195,11,274,"12",274
195,11,274,"13",274
195,11,274,"14",274
195,11,72,"12",72
195,11,284,"10",284
195,11,284,"12",284
195,11,284,"13",284
195,11,284,"14",284
195,11,81,"13",81
195,11,92,"12",92
195,11,217,"12",217
195,11,217,"14",217
195,11,242,"10",242
195,11,242,"13",242
195,11,216,"13",216
195,11,216,"14",216
195,11,170,"10",170
195,11,170,"12",170
195,11,170,"13",170
195,11,275,"10",275
195,11,275,"12",275
195,11,275,"13",275
195,11,199,"10",199
195,11,60,"12",60
195,11,60,"14",60
195,11,266,"10",266
195,11,270,"10",270
195,11,235,"10",235
195,11,235,"12",235
195,11,235,"13",235
195,11,235,"14",235
195,12,235,"10",235
195,12,235,"11",235
195,12,235,"13",235
195,12,235,"14",235
195,12,60,"11",60
195,12,60,"14",60
195,12,274,"10",274
195,12,274,"11",274
195,12,274,"13",274
195,12,274,"14",274
195,12,170,"10",170
195,12,170,"11",170
195,12,170,"13",170
195,12,265,"14",265
195,12,160,"14",160
195,12,101,"11",101
195,12,101,"13",101
195,12,101,"14",101
195,12,275,"10",275
195,12,275,"11",275
195,12,275,"13",275
195,12,211,"10",211
195,12,92,"11",92
195,12,98,"14",98
195,12,163,"10",163
195,12,163,"11",163
195,12,163,"13",163
195,12,72,"11",72
195,12,141,"11",141
195,12,146,"14",146
195,12,187,"10",187
195,12,217,"11",217
195,12,217,"14",217
195,12,284,"10",284
195,12,284,"11",284
195,12,284,"13",284
195,12,284,"14",284
195,13,165,"11",165
195,13,165,"14",165
195,13,81,"11",81
195,13,235,"10",235
195,13,235,"11",235
195,13,235,"12",235
195,13,235,"14",235
195,13,275,"10",275
195,13,275,"11",275
195,13,275,"12",275
195,13,170,"10",170
195,13,170,"11",170
195,13,170,"12",170
195,13,242,"10",242
195,13,242,"11",242
195,13,55,"10",55
195,13,55,"14",55
195,13,126,"10",126
195,13,274,"10",274
195,13,274,"11",274
195,13,274,"12",274
195,13,274,"14",274
195,13,216,"11",216
195,13,216,"14",216
195,13,101,"11",101
195,13,101,"12",101
195,13,101,"14",101
195,13,262,"10",262
195,13,44,"10",44
195,13,163,"10",163
195,13,163,"11",163
195,13,163,"12",163
195,13,111,"10",111
195,13,111,"11",111
195,13,111,"14",111
195,13,284,"10",284
195,13,284,"11",284
195,13,284,"12",284
195,13,284,"14",284
195,14,146,"12",146
195,14,55,"10",55
195,14,55,"13",55
195,14,95,"10",95
195,14,265,"12",265
195,14,165,"11",165
195,14,165,"13",165
195,14,98,"12",98
195,14,216,"11",216
195,14,216,"13",216
195,14,217,"11",217
195,14,217,"12",217
195,14,101,"11",101
195,14,101,"12",101
195,14,101,"13",101
195,14,111,"10",111
195,14,111,"11",111
195,14,111,"13",111
195,14,274,"10",274
195,14,274,"11",274
