"trial_number","layer_from","node_from","layer_to","node_to"
779,1,170,"2",170
779,1,170,"4",170
779,1,170,"5",170
779,1,170,"6",170
779,1,170,"7",170
779,1,170,"8",170
779,1,232,"9",232
779,1,126,"3",126
779,1,126,"8",126
779,1,175,"4",175
779,1,275,"2",275
779,1,275,"3",275
779,1,275,"4",275
779,1,275,"7",275
779,1,275,"8",275
779,1,275,"9",275
779,1,73,"2",73
779,1,73,"8",73
779,1,239,"2",239
779,1,55,"2",55
779,1,55,"4",55
779,1,55,"5",55
779,1,55,"6",55
779,1,55,"8",55
779,1,55,"9",55
779,1,274,"2",274
779,1,274,"3",274
779,1,274,"4",274
779,1,274,"5",274
779,1,274,"6",274
779,1,274,"7",274
779,1,274,"8",274
779,1,141,"2",141
779,1,141,"3",141
779,1,50,"2",50
779,1,50,"3",50
779,1,50,"4",50
779,1,50,"6",50
779,1,50,"7",50
779,1,217,"4",217
779,1,217,"6",217
779,1,217,"8",217
779,1,217,"9",217
779,1,165,"2",165
779,1,165,"3",165
779,1,165,"6",165
779,1,165,"8",165
779,1,165,"9",165
779,1,130,"8",130
779,1,130,"9",130
779,1,166,"2",166
779,1,99,"3",99
779,1,235,"2",235
779,1,235,"3",235
779,1,235,"5",235
779,1,235,"6",235
779,1,235,"8",235
779,1,101,"2",101
779,1,101,"3",101
779,1,101,"4",101
779,1,101,"7",101
779,1,167,"7",167
779,1,187,"2",187
779,1,187,"3",187
779,1,187,"5",187
779,1,187,"7",187
779,1,187,"8",187
779,1,227,"8",227
779,1,92,"3",92
779,1,92,"4",92
779,1,92,"5",92
779,1,92,"6",92
779,1,92,"7",92
779,1,92,"8",92
779,1,92,"9",92
779,10,60,"12",60
779,10,60,"14",60
779,10,143,"14",143
779,10,165,"11",165
779,10,165,"12",165
779,10,165,"13",165
779,10,163,"11",163
779,10,163,"12",163
779,10,163,"13",163
779,10,163,"14",163
779,10,92,"12",92
779,10,92,"14",92
779,10,274,"11",274
779,10,274,"13",274
779,10,274,"14",274
779,10,187,"11",187
779,10,187,"12",187
779,10,187,"14",187
779,10,109,"12",109
779,10,242,"11",242
779,10,284,"13",284
779,10,284,"14",284
779,10,190,"11",190
779,10,190,"12",190
779,10,139,"11",139
779,10,216,"12",216
779,10,275,"11",275
779,10,275,"12",275
779,10,275,"13",275
779,10,275,"14",275
779,10,238,"11",238
779,10,238,"12",238
779,11,139,"10",139
779,11,170,"12",170
779,11,170,"13",170
779,11,170,"14",170
779,11,44,"13",44
779,11,44,"14",44
779,11,238,"10",238
779,11,238,"12",238
779,11,275,"10",275
779,11,275,"12",275
779,11,275,"13",275
779,11,275,"14",275
779,11,211,"12",211
779,11,211,"14",211
779,11,101,"12",101
779,11,163,"10",163
779,11,163,"12",163
779,11,163,"13",163
779,11,163,"14",163
779,11,165,"10",165
779,11,165,"12",165
779,11,165,"13",165
779,11,242,"10",242
779,11,111,"12",111
779,11,111,"14",111
779,11,239,"12",239
779,11,141,"12",141
779,11,141,"14",141
779,11,136,"13",136
779,11,187,"10",187
779,11,187,"12",187
779,11,187,"14",187
779,11,190,"10",190
779,11,190,"12",190
779,11,56,"14",56
779,11,55,"12",55
779,11,55,"13",55
779,11,55,"14",55
779,11,274,"10",274
779,11,274,"13",274
779,11,274,"14",274
779,12,165,"10",165
779,12,165,"11",165
779,12,165,"13",165
779,12,50,"14",50
779,12,211,"11",211
779,12,211,"14",211
779,12,262,"14",262
779,12,170,"11",170
779,12,170,"13",170
779,12,170,"14",170
779,12,126,"13",126
779,12,109,"10",109
779,12,193,"13",193
779,12,216,"10",216
779,12,101,"11",101
779,12,92,"10",92
779,12,92,"14",92
779,12,275,"10",275
779,12,275,"11",275
779,12,275,"13",275
779,12,275,"14",275
779,12,141,"11",141
779,12,141,"14",141
779,12,190,"10",190
779,12,190,"11",190
779,12,60,"10",60
779,12,60,"14",60
779,12,187,"10",187
779,12,187,"11",187
779,12,187,"14",187
779,12,111,"11",111
779,12,111,"14",111
779,12,239,"11",239
779,12,225,"14",225
779,12,163,"10",163
779,12,163,"11",163
779,12,163,"13",163
779,12,163,"14",163
779,12,238,"10",238
779,12,238,"11",238
779,12,55,"11",55
779,12,55,"13",55
779,12,55,"14",55
779,12,276,"14",276
779,13,170,"11",170
779,13,170,"12",170
779,13,170,"14",170
779,13,126,"12",126
779,13,165,"10",165
779,13,165,"11",165
779,13,165,"12",165
779,13,274,"10",274
779,13,274,"11",274
779,13,274,"14",274
779,13,55,"11",55
779,13,55,"12",55
779,13,55,"14",55
779,13,193,"12",193
779,13,163,"10",163
779,13,163,"11",163
779,13,163,"12",163
779,13,163,"14",163
779,13,44,"11",44
779,13,44,"14",44
779,13,136,"11",136
779,13,284,"10",284
779,13,284,"14",284
779,13,213,"14",213
779,13,275,"10",275
779,13,275,"11",275
779,13,275,"12",275
779,13,275,"14",275
779,14,141,"11",141
779,14,141,"12",141
779,14,170,"11",170
779,14,170,"12",170
779,14,170,"13",170
779,14,92,"10",92
779,14,92,"12",92
779,14,276,"12",276
779,14,56,"11",56
779,14,55,"11",55
779,14,55,"12",55
779,14,55,"13",55
779,14,163,"10",163
779,14,163,"11",163
779,14,163,"12",163
779,14,163,"13",163
779,14,143,"10",143
779,14,187,"10",187
779,14,187,"11",187
779,14,187,"12",187
779,14,213,"13",213
779,14,111,"11",111
779,14,111,"12",111
779,14,44,"11",44
779,14,44,"13",44
779,14,60,"10",60
779,14,60,"12",60
779,14,275,"10",275
779,14,275,"11",275
779,14,275,"12",275
779,14,275,"13",275
779,14,211,"11",211
779,14,211,"12",211
779,14,50,"12",50
779,14,225,"12",225
779,14,284,"10",284
779,14,284,"13",284
779,14,262,"12",262
779,14,274,"10",274
779,14,274,"11",274
779,14,274,"13",274
779,2,107,"9",107
779,2,101,"1",101
779,2,101,"3",101
779,2,101,"4",101
779,2,101,"7",101
779,2,166,"1",166
779,2,219,"5",219
779,2,165,"1",165
779,2,165,"3",165
779,2,165,"6",165
779,2,165,"8",165
779,2,165,"9",165
779,2,86,"3",86
779,2,163,"3",163
779,2,163,"6",163
779,2,163,"7",163
779,2,163,"9",163
779,2,187,"1",187
779,2,187,"3",187
779,2,187,"5",187
779,2,187,"7",187
779,2,187,"8",187
779,2,216,"3",216
779,2,216,"4",216
779,2,216,"7",216
779,2,216,"9",216
779,2,73,"1",73
779,2,73,"8",73
779,2,274,"1",274
779,2,274,"3",274
779,2,274,"4",274
779,2,274,"5",274
779,2,274,"6",274
779,2,274,"7",274
779,2,274,"8",274
779,2,242,"3",242
779,2,242,"5",242
779,2,242,"7",242
779,2,242,"8",242
779,2,275,"1",275
779,2,275,"3",275
