"trial_number","layer_from","node_from","layer_to","node_to"
840,1,216,"2",216
840,1,216,"4",216
840,1,216,"6",216
840,1,206,"2",206
840,1,225,"2",225
840,1,242,"2",242
840,1,242,"5",242
840,1,242,"7",242
840,1,284,"2",284
840,1,284,"3",284
840,1,284,"4",284
840,1,284,"5",284
840,1,284,"6",284
840,1,170,"2",170
840,1,170,"3",170
840,1,170,"4",170
840,1,170,"6",170
840,1,170,"7",170
840,1,99,"2",99
840,1,104,"5",104
840,1,101,"2",101
840,1,101,"3",101
840,1,101,"4",101
840,1,101,"5",101
840,1,101,"6",101
840,1,187,"3",187
840,1,187,"4",187
840,1,187,"5",187
840,1,187,"6",187
840,1,188,"2",188
840,1,212,"4",212
840,2,145,"4",145
840,2,275,"3",275
840,2,275,"4",275
840,2,275,"5",275
840,2,275,"6",275
840,2,275,"7",275
840,2,111,"3",111
840,2,111,"4",111
840,2,111,"6",111
840,2,111,"7",111
840,2,146,"6",146
840,2,163,"3",163
840,2,163,"4",163
840,2,163,"5",163
840,2,163,"6",163
840,2,163,"7",163
840,2,170,"1",170
840,2,170,"3",170
840,2,170,"4",170
840,2,170,"6",170
840,2,170,"7",170
840,2,206,"1",206
840,2,216,"1",216
840,2,216,"4",216
840,2,216,"6",216
840,2,225,"1",225
840,2,242,"1",242
840,2,242,"5",242
840,2,242,"7",242
840,2,284,"1",284
840,2,284,"3",284
840,2,284,"4",284
840,2,284,"5",284
840,2,284,"6",284
840,2,50,"3",50
840,2,50,"4",50
840,2,50,"5",50
840,2,55,"3",55
840,2,55,"4",55
840,2,55,"5",55
840,2,55,"6",55
840,2,55,"7",55
840,2,81,"5",81
840,2,95,"3",95
840,2,99,"1",99
840,2,274,"3",274
840,2,274,"4",274
840,2,274,"5",274
840,2,274,"6",274
840,2,274,"7",274
840,2,92,"3",92
840,2,92,"4",92
840,2,92,"5",92
840,2,92,"6",92
840,2,92,"7",92
840,2,101,"1",101
840,2,101,"3",101
840,2,101,"4",101
840,2,101,"5",101
840,2,101,"6",101
840,2,188,"1",188
840,2,235,"3",235
840,2,235,"4",235
840,2,235,"6",235
840,2,84,"4",84
840,2,84,"6",84
840,2,106,"3",106
840,2,197,"6",197
840,2,210,"7",210
840,2,219,"6",219
840,3,111,"2",111
840,3,111,"4",111
840,3,111,"6",111
840,3,111,"7",111
840,3,115,"7",115
840,3,136,"4",136
840,3,136,"7",136
840,3,139,"5",139
840,3,139,"7",139
840,3,165,"4",165
840,3,165,"5",165
840,3,165,"6",165
840,3,165,"7",165
840,3,170,"1",170
840,3,170,"2",170
840,3,170,"4",170
840,3,170,"6",170
840,3,170,"7",170
840,3,187,"1",187
840,3,187,"4",187
840,3,187,"5",187
840,3,187,"6",187
840,3,199,"4",199
840,3,235,"2",235
840,3,235,"4",235
840,3,235,"6",235
840,3,239,"6",239
840,3,239,"7",239
840,3,40,"4",40
840,3,50,"2",50
840,3,50,"4",50
840,3,50,"5",50
840,3,55,"2",55
840,3,55,"4",55
840,3,55,"5",55
840,3,55,"6",55
840,3,55,"7",55
840,3,92,"2",92
840,3,92,"4",92
840,3,92,"5",92
840,3,92,"6",92
840,3,92,"7",92
840,3,163,"2",163
840,3,163,"4",163
840,3,163,"5",163
840,3,163,"6",163
840,3,163,"7",163
840,3,275,"2",275
840,3,275,"4",275
840,3,275,"5",275
840,3,275,"6",275
840,3,275,"7",275
840,3,130,"4",130
840,3,203,"6",203
840,3,215,"6",215
840,3,217,"4",217
840,3,217,"5",217
840,3,284,"1",284
840,3,284,"2",284
840,3,284,"4",284
840,3,284,"5",284
840,3,284,"6",284
840,3,60,"4",60
840,3,60,"5",60
840,3,60,"6",60
840,3,73,"4",73
840,3,202,"7",202
840,3,44,"4",44
840,3,44,"5",44
840,3,44,"6",44
840,3,56,"4",56
840,3,56,"5",56
840,3,56,"6",56
840,3,211,"5",211
840,3,211,"7",211
840,3,270,"5",270
840,3,270,"6",270
840,3,270,"7",270
840,3,112,"5",112
840,3,274,"2",274
840,3,274,"4",274
840,3,274,"5",274
840,3,274,"6",274
840,3,274,"7",274
840,3,276,"4",276
840,3,276,"5",276
840,3,95,"2",95
840,3,101,"1",101
840,3,101,"2",101
840,3,101,"4",101
840,3,101,"5",101
840,3,101,"6",101
840,3,106,"2",106
840,4,135,"5",135
840,4,163,"2",163
840,4,163,"3",163
840,4,163,"5",163
840,4,163,"6",163
840,4,163,"7",163
840,4,192,"6",192
840,4,192,"7",192
840,4,199,"3",199
840,4,217,"3",217
840,4,217,"5",217
840,4,226,"7",226
840,4,227,"5",227
840,4,241,"5",241
840,4,254,"5",254
840,4,254,"7",254
840,4,266,"5",266
840,4,274,"2",274
840,4,274,"3",274
840,4,274,"5",274
840,4,274,"6",274
840,4,274,"7",274
840,4,275,"2",275
840,4,275,"3",275
840,4,275,"5",275
840,4,275,"6",275
840,4,275,"7",275
840,4,276,"3",276
840,4,276,"5",276
840,4,50,"2",50
840,4,50,"3",50
840,4,50,"5",50
840,4,73,"3",73
840,4,101,"1",101
840,4,101,"2",101
840,4,101,"3",101
840,4,101,"5",101
840,4,101,"6",101
840,4,136,"3",136
840,4,136,"7",136
840,4,137,"5",137
840,4,170,"1",170
840,4,170,"2",170
840,4,170,"3",170
840,4,170,"6",170
840,4,170,"7",170
840,4,176,"7",176
840,4,187,"1",187
840,4,187,"3",187
840,4,187,"5",187
840,4,187,"6",187
840,4,243,"6",243
840,4,243,"7",243
840,4,60,"3",60
840,4,60,"5",60
840,4,60,"6",60
840,4,84,"2",84
840,4,84,"6",84
840,4,92,"2",92
840,4,92,"3",92
840,4,92,"5",92
840,4,92,"6",92
840,4,92,"7",92
840,4,130,"3",130
840,4,140,"5",140
840,4,140,"7",140
840,4,143,"6",143
840,4,145,"2",145
840,4,165,"3",165
840,4,165,"5",165
840,4,165,"6",165
840,4,165,"7",165
840,4,284,"1",284
840,4,284,"2",284
840,4,284,"3",284
840,4,284,"5",284
840,4,284,"6",284
840,4,98,"6",98
840,4,98,"7",98
840,4,44,"3",44
