"trial_number","layer_from","node_from","layer_to","node_to"
917,1,216,"2",216
917,1,216,"4",216
917,1,216,"6",216
917,1,206,"2",206
917,1,225,"2",225
917,1,242,"2",242
917,1,242,"5",242
917,1,242,"7",242
917,1,284,"2",284
917,1,284,"3",284
917,1,284,"4",284
917,1,284,"5",284
917,1,284,"6",284
917,1,170,"2",170
917,1,170,"3",170
917,1,170,"4",170
917,1,170,"6",170
917,1,170,"7",170
917,1,99,"2",99
917,1,104,"5",104
917,1,101,"2",101
917,1,101,"3",101
917,1,101,"4",101
917,1,101,"5",101
917,1,101,"6",101
917,1,187,"3",187
917,1,187,"4",187
917,1,187,"5",187
917,1,187,"6",187
917,1,188,"2",188
917,1,212,"4",212
917,2,145,"4",145
917,2,275,"3",275
917,2,275,"4",275
917,2,275,"5",275
917,2,275,"6",275
917,2,275,"7",275
917,2,111,"3",111
917,2,111,"4",111
917,2,111,"6",111
917,2,111,"7",111
917,2,146,"6",146
917,2,163,"3",163
917,2,163,"4",163
917,2,163,"5",163
917,2,163,"6",163
917,2,163,"7",163
917,2,170,"1",170
917,2,170,"3",170
917,2,170,"4",170
917,2,170,"6",170
917,2,170,"7",170
917,2,206,"1",206
917,2,216,"1",216
917,2,216,"4",216
917,2,216,"6",216
917,2,225,"1",225
917,2,242,"1",242
917,2,242,"5",242
917,2,242,"7",242
917,2,284,"1",284
917,2,284,"3",284
917,2,284,"4",284
917,2,284,"5",284
917,2,284,"6",284
917,2,50,"3",50
917,2,50,"4",50
917,2,50,"5",50
917,2,55,"3",55
917,2,55,"4",55
917,2,55,"5",55
917,2,55,"6",55
917,2,55,"7",55
917,2,81,"5",81
917,2,95,"3",95
917,2,99,"1",99
917,2,274,"3",274
917,2,274,"4",274
917,2,274,"5",274
917,2,274,"6",274
917,2,274,"7",274
917,2,92,"3",92
917,2,92,"4",92
917,2,92,"5",92
917,2,92,"6",92
917,2,92,"7",92
917,2,101,"1",101
917,2,101,"3",101
917,2,101,"4",101
917,2,101,"5",101
917,2,101,"6",101
917,2,188,"1",188
917,2,235,"3",235
917,2,235,"4",235
917,2,235,"6",235
917,2,84,"4",84
917,2,84,"6",84
917,2,106,"3",106
917,2,197,"6",197
917,2,210,"7",210
