"trial_number","layer_from","node_from","layer_to","node_to"
337,1,92,"10",92
337,1,92,"11",92
337,1,92,"14",92
337,1,92,"2",92
337,1,92,"3",92
337,1,92,"4",92
337,1,92,"5",92
337,1,92,"6",92
337,1,92,"7",92
337,1,92,"8",92
337,1,216,"10",216
337,1,216,"11",216
337,1,216,"14",216
337,1,216,"2",216
337,1,216,"6",216
337,1,216,"9",216
337,1,165,"10",165
337,1,165,"12",165
337,1,165,"13",165
337,1,165,"2",165
337,1,165,"3",165
337,1,165,"4",165
337,1,165,"6",165
337,1,165,"7",165
337,1,165,"9",165
337,1,212,"3",212
337,1,137,"12",137
337,1,275,"10",275
337,1,275,"11",275
337,1,275,"12",275
337,1,275,"14",275
337,1,275,"2",275
337,1,275,"4",275
337,1,275,"5",275
337,1,275,"6",275
337,1,275,"7",275
337,1,275,"8",275
337,1,275,"9",275
337,1,235,"10",235
337,1,235,"12",235
337,1,235,"6",235
337,1,235,"8",235
337,1,217,"13",217
337,1,217,"14",217
337,1,217,"3",217
337,1,217,"7",217
337,1,55,"10",55
337,1,55,"11",55
337,1,55,"12",55
337,1,55,"13",55
337,1,55,"14",55
337,1,55,"2",55
337,1,55,"4",55
337,1,55,"5",55
337,1,55,"8",55
337,1,55,"9",55
337,1,166,"10",166
337,1,115,"10",115
337,1,115,"9",115
337,1,262,"8",262
337,1,40,"12",40
337,1,143,"4",143
337,1,112,"9",112
337,1,264,"5",264
337,1,187,"10",187
337,1,187,"12",187
337,1,187,"13",187
337,1,187,"2",187
337,1,187,"3",187
337,1,187,"5",187
337,1,187,"6",187
337,1,187,"7",187
337,1,187,"9",187
337,1,276,"13",276
337,1,276,"8",276
337,1,276,"9",276
337,1,274,"10",274
337,1,274,"11",274
337,1,274,"12",274
337,1,274,"13",274
337,1,274,"2",274
337,1,274,"4",274
337,1,274,"5",274
337,1,274,"6",274
337,1,274,"7",274
337,1,274,"8",274
337,1,274,"9",274
337,1,130,"12",130
337,1,130,"2",130
337,1,197,"12",197
337,1,197,"8",197
337,1,103,"10",103
337,1,138,"10",138
337,1,138,"2",138
337,1,138,"5",138
337,1,138,"7",138
337,1,138,"9",138
337,1,242,"14",242
337,1,242,"2",242
337,1,242,"4",242
337,1,242,"5",242
337,1,242,"8",242
337,1,242,"9",242
337,1,60,"12",60
337,1,60,"13",60
337,1,60,"2",60
337,1,60,"3",60
337,1,60,"4",60
337,1,60,"7",60
337,1,60,"9",60
337,10,190,"2",190
337,10,190,"3",190
337,10,239,"13",239
337,10,239,"7",239
337,10,239,"9",239
337,10,266,"14",266
337,10,266,"7",266
337,10,160,"6",160
337,10,274,"1",274
337,10,274,"11",274
337,10,274,"12",274
337,10,274,"13",274
337,10,274,"2",274
337,10,274,"4",274
337,10,274,"5",274
337,10,274,"6",274
337,10,274,"7",274
337,10,274,"8",274
337,10,274,"9",274
337,10,92,"1",92
337,10,92,"11",92
337,10,92,"14",92
337,10,92,"2",92
337,10,92,"3",92
337,10,92,"4",92
337,10,92,"5",92
337,10,92,"6",92
337,10,92,"7",92
337,10,92,"8",92
337,10,55,"1",55
337,10,55,"11",55
337,10,55,"12",55
337,10,55,"13",55
337,10,55,"14",55
337,10,55,"2",55
337,10,55,"4",55
337,10,55,"5",55
337,10,55,"8",55
337,10,55,"9",55
337,10,115,"1",115
337,10,115,"9",115
337,10,175,"2",175
337,10,103,"1",103
337,10,187,"1",187
337,10,187,"12",187
337,10,187,"13",187
337,10,187,"2",187
337,10,187,"3",187
337,10,187,"5",187
337,10,187,"6",187
337,10,187,"7",187
337,10,187,"9",187
337,10,50,"13",50
337,10,50,"14",50
