"trial_number","layer_from","layer_to","turnover"
45,2,4,0.146153846153846
45,2,5,0.125984251968504
45,2,6,0.189189189189189
45,2,7,0.140350877192982
45,3,4,0.258620689655172
45,3,5,0.228070175438596
45,3,6,0.216981132075472
45,3,7,0.19811320754717
45,4,5,0.265625
45,4,6,0.237704918032787
45,4,7,0.155038759689922
45,5,6,0.198347107438017
45,5,7,0.211864406779661
45,6,7,0.245283018867925
46,1,2,0.113821138211382
46,1,3,0.0634920634920635
46,1,4,0.0909090909090909
46,1,5,0.0948905109489051
46,1,6,0.0775193798449612
46,1,7,0.0378787878787879
46,2,3,0.154545454545455
46,2,4,0.155038759689922
46,2,5,0.134920634920635
46,2,6,0.178571428571429
46,2,7,0.120689655172414
46,3,4,0.258620689655172
46,3,5,0.228070175438596
46,3,6,0.228571428571429
46,3,7,0.165137614678899
46,4,5,0.296
46,4,6,0.247933884297521
46,4,7,0.173228346456693
46,5,6,0.208333333333333
46,5,7,0.232758620689655
46,6,7,0.233644859813084
47,1,2,0.104838709677419
47,1,3,0.072
47,1,4,0.106382978723404
47,1,5,0.0869565217391304
47,1,6,0.0859375
47,1,7,0.062015503875969
47,2,3,0.175925925925926
47,2,4,0.137404580152672
47,2,5,0.108527131782946
47,2,6,0.178571428571429
47,2,7,0.101694915254237
47,3,4,0.247863247863248
47,3,5,0.238938053097345
47,3,6,0.240384615384615
47,3,7,0.186915887850467
47,4,5,0.275590551181102
47,4,6,0.237704918032787
47,4,7,0.173228346456693
47,5,6,0.178861788617886
47,5,7,0.232758620689655
47,6,7,0.269230769230769
48,1,2,0.104838709677419
48,1,3,0.072
48,1,4,0.0833333333333333
48,1,5,0.079136690647482
48,1,6,0.0859375
48,1,7,0.0458015267175573
48,2,3,0.165137614678899
48,2,4,0.137404580152672
48,2,5,0.1171875
48,2,6,0.168141592920354
48,2,7,0.111111111111111
48,3,4,0.258620689655172
48,3,5,0.25
48,3,6,0.228571428571429
48,3,7,0.19811320754717
48,4,5,0.296
