"trial_number","layer_from","node_from","layer_to","node_to"
653,1,274,"2",274
653,1,274,"3",274
653,1,274,"4",274
653,1,274,"6",274
653,1,274,"7",274
653,1,274,"8",274
653,1,274,"9",274
653,1,165,"2",165
653,1,165,"3",165
653,1,165,"5",165
653,1,165,"6",165
653,1,165,"8",165
653,1,165,"9",165
653,1,95,"5",95
653,1,176,"8",176
653,1,73,"2",73
653,1,73,"9",73
653,1,111,"2",111
653,1,111,"4",111
653,1,111,"5",111
653,1,111,"7",111
653,1,258,"6",258
653,1,272,"2",272
653,1,50,"2",50
653,1,50,"3",50
653,1,50,"4",50
653,1,217,"2",217
653,1,217,"4",217
653,1,217,"6",217
653,1,217,"8",217
653,1,211,"2",211
653,1,113,"9",113
653,1,215,"3",215
653,1,215,"8",215
653,1,170,"3",170
653,1,170,"4",170
653,1,170,"5",170
653,1,170,"6",170
653,1,170,"7",170
653,1,170,"9",170
653,1,140,"5",140
653,1,225,"6",225
653,1,225,"9",225
653,1,235,"2",235
653,1,235,"4",235
653,1,235,"7",235
653,1,235,"8",235
653,1,239,"2",239
653,1,239,"8",239
653,1,207,"2",207
653,1,275,"2",275
653,1,275,"4",275
653,1,275,"5",275
653,1,275,"7",275
653,1,275,"8",275
653,1,275,"9",275
653,1,276,"2",276
653,1,163,"2",163
653,1,163,"3",163
653,1,163,"4",163
653,1,163,"5",163
653,1,163,"6",163
653,1,163,"7",163
653,1,163,"8",163
653,1,163,"9",163
653,1,126,"3",126
653,1,126,"7",126
653,1,126,"9",126
653,1,141,"3",141
653,1,141,"4",141
653,1,141,"7",141
653,1,141,"9",141
653,10,111,"12",111
653,10,111,"14",111
653,10,275,"11",275
653,10,275,"12",275
653,10,275,"13",275
653,10,275,"14",275
653,10,216,"11",216
653,10,216,"12",216
653,10,216,"14",216
653,10,50,"11",50
653,10,50,"12",50
653,10,50,"13",50
653,10,276,"14",276
653,10,254,"12",254
653,10,187,"11",187
653,10,187,"12",187
653,10,187,"13",187
653,10,187,"14",187
653,10,159,"12",159
653,10,160,"12",160
653,10,98,"13",98
653,10,98,"14",98
653,10,60,"12",60
653,10,175,"11",175
653,10,101,"11",101
653,10,101,"12",101
653,10,170,"12",170
653,10,170,"13",170
653,10,170,"14",170
653,10,199,"14",199
653,10,92,"11",92
653,10,92,"12",92
653,10,92,"13",92
653,10,92,"14",92
653,10,56,"12",56
653,10,56,"13",56
653,10,165,"11",165
653,10,165,"12",165
653,10,89,"11",89
653,10,243,"12",243
653,10,243,"13",243
653,10,190,"11",190
653,10,112,"14",112
653,11,89,"10",89
653,11,190,"10",190
653,11,175,"10",175
653,11,138,"13",138
653,11,274,"12",274
653,11,274,"13",274
653,11,274,"14",274
653,11,275,"10",275
653,11,275,"12",275
653,11,275,"13",275
653,11,275,"14",275
653,11,216,"10",216
653,11,216,"12",216
653,11,216,"14",216
653,11,50,"10",50
653,11,50,"12",50
653,11,50,"13",50
653,11,211,"12",211
653,11,187,"10",187
653,11,187,"12",187
653,11,187,"13",187
653,11,187,"14",187
653,11,101,"10",101
653,11,101,"12",101
653,11,135,"14",135
653,11,92,"10",92
653,11,92,"12",92
653,11,92,"13",92
653,11,92,"14",92
653,11,284,"13",284
653,11,284,"14",284
653,11,55,"12",55
653,11,55,"13",55
653,11,55,"14",55
653,11,52,"13",52
653,11,165,"10",165
653,11,165,"12",165
653,12,211,"11",211
653,12,165,"10",165
653,12,165,"11",165
653,12,187,"10",187
653,12,187,"11",187
653,12,187,"13",187
653,12,187,"14",187
653,12,111,"10",111
653,12,111,"14",111
653,12,92,"10",92
653,12,92,"11",92
653,12,92,"13",92
653,12,92,"14",92
653,12,216,"10",216
653,12,216,"11",216
653,12,216,"14",216
653,12,275,"10",275
653,12,275,"11",275
653,12,275,"13",275
653,12,275,"14",275
653,12,254,"10",254
653,12,60,"10",60
653,12,50,"10",50
653,12,50,"11",50
653,12,50,"13",50
653,12,160,"10",160
653,12,56,"10",56
653,12,56,"13",56
653,12,274,"11",274
653,12,274,"13",274
653,12,274,"14",274
653,12,235,"13",235
653,12,243,"10",243
653,12,243,"13",243
653,12,253,"14",253
653,12,55,"11",55
653,12,55,"13",55
653,12,55,"14",55
653,12,170,"10",170
653,12,170,"13",170
653,12,170,"14",170
653,12,108,"14",108
653,12,101,"10",101
653,12,101,"11",101
653,12,242,"13",242
653,12,159,"10",159
653,13,56,"10",56
653,13,56,"12",56
653,13,274,"11",274
653,13,274,"12",274
653,13,274,"14",274
653,13,242,"12",242
653,13,98,"10",98
653,13,98,"14",98
653,13,235,"12",235
653,13,187,"10",187
653,13,187,"11",187
653,13,187,"12",187
653,13,187,"14",187
653,13,284,"11",284
653,13,284,"14",284
653,13,92,"10",92
653,13,92,"11",92
653,13,92,"12",92
653,13,92,"14",92
653,13,55,"11",55
653,13,55,"12",55
653,13,55,"14",55
653,13,243,"10",243
653,13,243,"12",243
653,13,138,"11",138
653,13,52,"11",52
653,13,275,"10",275
653,13,275,"11",275
653,13,275,"12",275
653,13,275,"14",275
653,13,50,"10",50
653,13,50,"11",50
653,13,50,"12",50
653,13,170,"10",170
653,13,170,"12",170
653,13,170,"14",170
653,14,108,"12",108
653,14,135,"11",135
653,14,284,"11",284
653,14,284,"13",284
653,14,112,"10",112
653,14,199,"10",199
653,14,55,"11",55
653,14,55,"12",55
653,14,55,"13",55
653,14,275,"10",275
653,14,275,"11",275
653,14,275,"12",275
653,14,275,"13",275
653,14,170,"10",170
653,14,170,"12",170
653,14,170,"13",170
653,14,92,"10",92
653,14,92,"11",92
653,14,92,"12",92
653,14,92,"13",92
653,14,111,"10",111
653,14,111,"12",111
653,14,98,"10",98
653,14,98,"13",98
653,14,253,"12",253
653,14,216,"10",216
653,14,216,"11",216
653,14,216,"12",216
653,14,276,"10",276
653,14,187,"10",187
653,14,187,"11",187
653,14,187,"12",187
653,14,187,"13",187
653,14,274,"11",274
653,14,274,"12",274
653,14,274,"13",274
653,2,235,"1",235
653,2,235,"4",235
653,2,235,"7",235
653,2,235,"8",235
653,2,266,"6",266
653,2,266,"7",266
653,2,138,"6",138
653,2,138,"7",138
653,2,138,"8",138
653,2,207,"1",207
653,2,238,"6",238
653,2,238,"8",238
653,2,92,"4",92
653,2,92,"5",92
653,2,92,"6",92
653,2,92,"8",92
653,2,92,"9",92
653,2,275,"1",275
