"trial_number","layer_from","node_from","layer_to","node_to"
937,1,242,"4",242
937,1,242,"7",242
937,1,242,"8",242
937,1,276,"2",276
937,1,276,"5",276
937,1,99,"6",99
937,1,50,"2",50
937,1,50,"4",50
937,1,50,"6",50
937,1,50,"8",50
937,1,284,"2",284
937,1,284,"3",284
937,1,284,"7",284
937,1,284,"8",284
937,1,284,"9",284
937,1,55,"2",55
937,1,55,"3",55
937,1,55,"5",55
937,1,55,"6",55
937,1,55,"7",55
937,1,55,"8",55
937,1,55,"9",55
937,1,111,"4",111
937,1,111,"5",111
937,1,111,"6",111
937,1,111,"8",111
937,1,187,"2",187
937,1,187,"3",187
937,1,187,"4",187
937,1,187,"6",187
937,1,187,"7",187
937,1,187,"9",187
937,1,275,"2",275
937,1,275,"3",275
937,1,275,"4",275
937,1,275,"5",275
937,1,275,"6",275
937,1,275,"7",275
937,1,275,"8",275
937,1,274,"2",274
937,1,274,"3",274
937,1,274,"4",274
937,1,274,"5",274
937,1,274,"6",274
937,1,274,"7",274
937,1,274,"8",274
937,1,274,"9",274
937,1,92,"2",92
937,1,92,"3",92
937,1,92,"4",92
937,1,92,"6",92
937,1,92,"7",92
937,1,92,"8",92
937,1,92,"9",92
937,1,165,"4",165
937,1,165,"6",165
937,1,165,"8",165
937,1,165,"9",165
937,1,202,"2",202
937,1,130,"2",130
937,1,130,"4",130
937,1,145,"3",145
937,1,141,"2",141
937,1,141,"6",141
937,1,141,"7",141
937,1,239,"8",239
937,1,239,"9",239
937,1,163,"2",163
937,1,163,"3",163
937,1,163,"4",163
937,1,163,"8",163
937,1,163,"9",163
937,1,243,"6",243
937,1,243,"8",243
937,1,194,"2",194
937,1,273,"5",273
937,1,190,"3",190
937,1,190,"7",190
937,1,60,"2",60
937,1,60,"4",60
937,1,60,"7",60
937,1,60,"8",60
937,1,140,"5",140
937,1,140,"8",140
937,1,170,"4",170
937,1,170,"5",170
937,1,170,"6",170
937,1,170,"7",170
937,1,170,"8",170
937,1,170,"9",170
937,1,199,"4",199
937,1,199,"5",199
937,1,199,"7",199
937,10,136,"13",136
937,10,165,"11",165
937,10,165,"12",165
937,10,165,"13",165
937,10,165,"14",165
937,10,274,"13",274
937,10,274,"14",274
937,10,60,"12",60
937,10,60,"14",60
937,10,92,"13",92
937,10,92,"14",92
937,10,81,"14",81
937,10,192,"11",192
937,10,192,"12",192
937,10,197,"14",197
937,10,163,"11",163
937,10,163,"12",163
937,10,163,"14",163
937,10,170,"11",170
937,10,170,"12",170
937,10,170,"14",170
937,10,242,"11",242
937,10,242,"12",242
937,10,41,"12",41
937,10,141,"14",141
937,10,98,"12",98
937,10,101,"12",101
937,10,101,"14",101
937,10,253,"11",253
937,10,217,"14",217
937,10,216,"12",216
937,10,216,"13",216
937,10,275,"12",275
937,10,275,"13",275
937,10,275,"14",275
937,10,77,"11",77
937,10,218,"13",218
937,10,131,"12",131
937,11,77,"10",77
937,11,244,"13",244
937,11,50,"12",50
937,11,50,"14",50
937,11,235,"13",235
937,11,235,"14",235
937,11,284,"13",284
937,11,284,"14",284
937,11,253,"10",253
937,11,192,"10",192
937,11,192,"12",192
937,11,170,"10",170
937,11,170,"12",170
937,11,170,"14",170
937,11,272,"12",272
937,11,138,"12",138
937,11,165,"10",165
937,11,165,"12",165
937,11,165,"13",165
937,11,165,"14",165
937,11,126,"14",126
937,11,242,"10",242
937,11,242,"12",242
937,11,163,"10",163
937,11,163,"12",163
937,11,163,"14",163
937,12,165,"10",165
937,12,165,"11",165
937,12,165,"13",165
937,12,165,"14",165
937,12,170,"10",170
937,12,170,"11",170
937,12,170,"14",170
937,12,54,"14",54
937,12,55,"13",55
937,12,55,"14",55
937,12,242,"10",242
937,12,242,"11",242
937,12,138,"11",138
