"trial_number","layer_from","node_from","layer_to","node_to"
581,1,4,"3",4
581,1,4,"5",4
581,1,4,"6",4
581,1,5,"11",5
581,1,5,"13",5
581,1,14,"5",14
581,1,14,"7",14
581,1,14,"11",14
581,1,21,"7",21
581,1,40,"6",40
581,1,40,"14",40
581,1,63,"5",63
581,1,63,"12",63
581,1,66,"6",66
581,1,66,"10",66
581,1,66,"11",66
581,1,66,"12",66
581,1,66,"14",66
581,1,68,"3",68
581,1,68,"9",68
581,1,69,"3",69
581,1,80,"6",80
581,1,80,"12",80
581,1,87,"3",87
581,1,87,"5",87
581,1,87,"6",87
581,1,92,"13",92
581,1,95,"2",95
581,1,95,"5",95
581,1,95,"13",95
581,1,104,"4",104
581,1,107,"4",107
581,1,107,"6",107
581,1,112,"3",112
581,1,112,"11",112
581,1,114,"3",114
581,1,114,"13",114
581,1,116,"2",116
581,1,116,"9",116
581,1,125,"3",125
581,1,125,"6",125
581,1,125,"8",125
581,1,125,"12",125
581,1,144,"9",144
581,1,144,"13",144
581,1,144,"14",144
581,1,168,"4",168
581,1,168,"8",168
581,1,168,"11",168
581,1,168,"13",168
581,1,168,"14",168
581,1,170,"3",170
581,1,170,"7",170
581,1,170,"11",170
581,1,183,"3",183
581,1,183,"10",183
581,1,183,"14",183
581,1,185,"4",185
581,1,185,"11",185
581,1,194,"11",194
581,1,194,"13",194
581,1,195,"5",195
581,1,195,"10",195
581,1,195,"12",195
581,1,214,"2",214
581,1,217,"5",217
581,1,217,"9",217
581,1,217,"12",217
581,1,219,"8",219
581,1,224,"3",224
581,1,224,"10",224
581,1,224,"12",224
581,1,230,"3",230
581,1,230,"6",230
581,1,244,"2",244
581,1,244,"5",244
581,1,244,"7",244
581,1,244,"11",244
581,1,244,"14",244
581,1,245,"13",245
581,1,246,"7",246
581,1,246,"14",246
581,1,253,"2",253
581,1,253,"3",253
581,1,253,"5",253
581,1,255,"6",255
581,1,255,"12",255
581,1,256,"4",256
581,1,261,"3",261
581,1,261,"5",261
581,1,261,"13",261
581,1,268,"2",268
581,1,268,"9",268
581,1,268,"10",268
581,1,270,"4",270
581,1,270,"7",270
581,1,270,"9",270
581,1,276,"2",276
581,1,276,"6",276
581,1,276,"7",276
581,1,276,"9",276
581,1,276,"10",276
581,1,276,"14",276
581,1,280,"4",280
581,1,280,"12",280
581,1,280,"14",280
581,1,291,"11",291
581,1,293,"8",293
581,1,293,"14",293
581,1,294,"6",294
581,1,294,"12",294
581,1,302,"6",302
581,1,302,"12",302
581,1,321,"5",321
581,1,325,"9",325
581,1,325,"11",325
581,1,329,"5",329
581,1,329,"6",329
581,1,334,"5",334
581,1,339,"5",339
581,1,339,"9",339
581,1,354,"7",354
581,1,354,"11",354
581,1,354,"12",354
581,1,363,"9",363
581,1,369,"9",369
581,2,17,"11",17
581,2,26,"5",26
581,2,26,"11",26
581,2,26,"12",26
581,2,28,"10",28
581,2,32,"4",32
581,2,33,"5",33
581,2,33,"9",33
581,2,33,"12",33
581,2,33,"14",33
581,2,37,"3",37
581,2,37,"6",37
581,2,37,"7",37
581,2,37,"8",37
581,2,52,"11",52
581,2,52,"13",52
581,2,52,"14",52
581,2,57,"3",57
581,2,61,"5",61
581,2,64,"8",64
581,2,73,"12",73
581,2,75,"4",75
581,2,75,"5",75
581,2,75,"6",75
581,2,75,"7",75
581,2,75,"13",75
581,2,75,"14",75
581,2,81,"13",81
581,2,89,"9",89
581,2,89,"11",89
581,2,89,"13",89
581,2,95,"1",95
581,2,95,"5",95
581,2,95,"13",95
581,2,96,"6",96
581,2,96,"7",96
581,2,96,"8",96
581,2,96,"9",96
581,2,98,"4",98
581,2,98,"13",98
581,2,103,"4",103
581,2,116,"1",116
581,2,116,"9",116
581,2,120,"11",120
581,2,129,"4",129
581,2,129,"6",129
581,2,129,"12",129
581,2,143,"9",143
581,2,161,"7",161
581,2,161,"14",161
581,2,178,"4",178
581,2,178,"8",178
581,2,178,"10",178
581,2,178,"13",178
581,2,179,"5",179
581,2,179,"6",179
581,2,179,"9",179
581,2,179,"11",179
581,2,179,"14",179
581,2,181,"11",181
581,2,181,"12",181
581,2,186,"6",186
581,2,189,"6",189
581,2,189,"8",189
581,2,201,"3",201
581,2,201,"10",201
581,2,201,"14",201
581,2,208,"7",208
581,2,210,"8",210
581,2,210,"10",210
581,2,210,"11",210
581,2,214,"1",214
581,2,218,"8",218
581,2,218,"12",218
581,2,218,"13",218
581,2,225,"8",225
581,2,225,"13",225
581,2,225,"14",225
581,2,229,"4",229
581,2,239,"5",239
581,2,239,"11",239
581,2,244,"1",244
581,2,244,"5",244
581,2,244,"7",244
581,2,244,"11",244
581,2,244,"14",244
581,2,251,"10",251
581,2,251,"13",251
581,2,253,"1",253
581,2,253,"3",253
581,2,253,"5",253
581,2,268,"1",268
581,2,268,"9",268
581,2,268,"10",268
581,2,269,"6",269
581,2,269,"9",269
581,2,276,"1",276
581,2,276,"6",276
581,2,276,"7",276
581,2,276,"9",276
581,2,276,"10",276
581,2,276,"14",276
