"trial_number","layer_from","node_from","layer_to","node_to"
518,1,6,"3",6
518,1,6,"4",6
518,1,6,"11",6
518,1,15,"10",15
518,1,25,"2",25
518,1,25,"7",25
518,1,25,"11",25
518,1,48,"3",48
518,1,48,"5",48
518,1,48,"11",48
518,1,48,"13",48
518,1,57,"3",57
518,1,57,"4",57
518,1,63,"2",63
518,1,69,"5",69
518,1,69,"13",69
518,1,75,"9",75
518,1,76,"5",76
518,1,81,"4",81
518,1,81,"11",81
518,1,83,"3",83
518,1,83,"10",83
518,1,84,"4",84
518,1,84,"5",84
518,1,84,"8",84
518,1,84,"14",84
518,1,88,"12",88
518,1,88,"13",88
518,1,105,"2",105
518,1,105,"8",105
518,1,117,"6",117
518,1,117,"13",117
518,1,128,"3",128
518,1,128,"4",128
518,1,137,"7",137
518,1,137,"13",137
518,1,142,"6",142
518,1,142,"13",142
518,1,148,"2",148
518,1,148,"6",148
518,1,163,"14",163
518,1,175,"2",175
518,1,175,"4",175
518,1,181,"6",181
518,1,181,"8",181
518,1,181,"10",181
518,1,189,"12",189
518,1,200,"5",200
518,1,207,"3",207
518,1,207,"5",207
518,1,207,"8",207
518,1,207,"11",207
518,1,207,"13",207
518,1,208,"3",208
518,1,208,"12",208
518,1,208,"13",208
518,1,219,"6",219
518,1,219,"7",219
518,1,219,"9",219
518,1,220,"2",220
518,1,225,"6",225
518,1,225,"8",225
518,1,225,"9",225
518,1,227,"4",227
518,1,227,"9",227
518,1,234,"3",234
518,1,234,"8",234
518,1,265,"2",265
518,1,265,"9",265
518,1,265,"14",265
518,1,274,"6",274
518,1,280,"4",280
518,1,282,"4",282
518,1,284,"6",284
518,1,284,"11",284
518,1,284,"12",284
518,1,304,"4",304
518,1,304,"5",304
518,1,315,"5",315
518,1,316,"11",316
518,1,317,"12",317
518,1,321,"2",321
518,1,321,"14",321
518,1,332,"7",332
518,1,332,"9",332
518,1,343,"2",343
518,1,343,"9",343
518,1,344,"7",344
518,1,344,"9",344
518,1,344,"14",344
518,1,346,"5",346
518,1,350,"6",350
518,1,350,"9",350
518,1,353,"8",353
518,1,358,"11",358
518,1,358,"12",358
518,2,3,"12",3
518,2,4,"4",4
518,2,4,"14",4
518,2,22,"4",22
518,2,25,"1",25
518,2,25,"7",25
518,2,25,"11",25
518,2,30,"6",30
518,2,30,"10",30
518,2,30,"12",30
518,2,36,"10",36
518,2,36,"12",36
518,2,36,"14",36
518,2,39,"3",39
518,2,39,"12",39
518,2,49,"4",49
518,2,53,"14",53
518,2,54,"3",54
518,2,55,"3",55
518,2,55,"4",55
518,2,55,"5",55
518,2,55,"7",55
518,2,55,"8",55
518,2,55,"14",55
518,2,63,"1",63
518,2,66,"4",66
518,2,66,"6",66
518,2,66,"7",66
518,2,66,"11",66
518,2,89,"4",89
518,2,89,"14",89
518,2,91,"3",91
518,2,91,"11",91
518,2,91,"13",91
518,2,95,"3",95
518,2,95,"6",95
518,2,95,"11",95
518,2,104,"3",104
518,2,105,"1",105
518,2,105,"8",105
518,2,114,"13",114
518,2,130,"10",130
518,2,135,"3",135
518,2,135,"4",135
518,2,135,"12",135
518,2,139,"8",139
518,2,139,"13",139
518,2,148,"1",148
518,2,148,"6",148
518,2,175,"1",175
518,2,175,"4",175
518,2,178,"11",178
518,2,192,"10",192
518,2,192,"13",192
518,2,195,"5",195
518,2,195,"11",195
518,2,195,"12",195
518,2,212,"5",212
518,2,212,"7",212
518,2,218,"4",218
518,2,218,"6",218
518,2,220,"1",220
518,2,239,"5",239
518,2,239,"6",239
518,2,239,"10",239
518,2,242,"5",242
518,2,242,"12",242
518,2,261,"5",261
518,2,261,"6",261
518,2,261,"8",261
518,2,261,"12",261
518,2,262,"4",262
518,2,262,"8",262
518,2,265,"1",265
518,2,265,"9",265
518,2,265,"14",265
518,2,270,"8",270
518,2,276,"4",276
518,2,276,"14",276
518,2,278,"14",278
518,2,285,"6",285
518,2,286,"4",286
518,2,286,"6",286
518,2,286,"7",286
518,2,286,"8",286
518,2,298,"4",298
518,2,298,"6",298
518,2,309,"12",309
518,2,311,"11",311
518,2,311,"12",311
518,2,321,"1",321
518,2,321,"14",321
518,2,326,"10",326
518,2,326,"11",326
518,2,326,"12",326
518,2,336,"5",336
518,2,336,"8",336
518,2,336,"14",336
518,2,341,"5",341
518,2,341,"9",341
518,2,343,"1",343
518,2,343,"9",343
518,2,351,"8",351
518,2,361,"12",361
518,2,369,"7",369
518,2,369,"8",369
518,2,369,"9",369
518,2,379,"12",379
518,2,421,"9",421
518,2,433,"9",433
518,2,436,"12",436
518,2,438,"9",438
518,2,439,"9",439
518,3,6,"1",6
518,3,6,"4",6
518,3,6,"11",6
518,3,14,"11",14
518,3,14,"13",14
518,3,23,"12",23
518,3,24,"4",24
518,3,24,"5",24
518,3,28,"11",28
518,3,28,"14",28
518,3,39,"2",39
518,3,39,"12",39
518,3,40,"5",40
518,3,40,"8",40
518,3,40,"11",40
518,3,40,"14",40
518,3,41,"7",41
518,3,47,"6",47
518,3,47,"8",47
518,3,48,"1",48
518,3,48,"5",48
518,3,48,"11",48
518,3,48,"13",48
518,3,54,"2",54
518,3,55,"2",55
518,3,55,"4",55
518,3,55,"5",55
518,3,55,"7",55
518,3,55,"8",55
518,3,55,"14",55
518,3,57,"1",57
518,3,57,"4",57
518,3,62,"4",62
518,3,62,"5",62
518,3,62,"9",62
518,3,62,"10",62
518,3,68,"7",68
518,3,68,"8",68
518,3,68,"9",68
518,3,68,"14",68
518,3,74,"7",74
518,3,74,"9",74
518,3,74,"11",74
518,3,78,"4",78
518,3,78,"9",78
518,3,78,"10",78
518,3,78,"11",78
518,3,78,"13",78
518,3,80,"12",80
518,3,83,"1",83
518,3,83,"10",83
518,3,90,"9",90
518,3,90,"12",90
518,3,91,"2",91
518,3,91,"11",91
518,3,91,"13",91
518,3,93,"11",93
518,3,95,"2",95
518,3,95,"6",95
518,3,95,"11",95
518,3,96,"9",96
518,3,96,"12",96
518,3,96,"13",96
518,3,96,"14",96
518,3,100,"5",100
518,3,104,"2",104
518,3,115,"4",115
518,3,115,"7",115
518,3,115,"11",115
518,3,115,"12",115
518,3,121,"10",121
518,3,124,"4",124
518,3,124,"9",124
518,3,126,"9",126
518,3,128,"1",128
518,3,128,"4",128
518,3,135,"2",135
518,3,135,"4",135
518,3,135,"12",135
518,3,138,"6",138
518,3,138,"11",138
518,3,143,"7",143
518,3,145,"6",145
518,3,145,"12",145
518,3,155,"5",155
518,3,155,"8",155
518,3,155,"10",155
518,3,155,"13",155
518,3,156,"5",156
518,3,156,"8",156
518,3,156,"12",156
518,3,156,"14",156
518,3,164,"6",164
518,3,164,"8",164
518,3,166,"11",166
518,3,166,"12",166
518,3,185,"12",185
518,3,188,"10",188
518,3,194,"8",194
518,3,197,"5",197
518,3,197,"13",197
518,3,198,"5",198
518,3,198,"8",198
518,3,198,"10",198
518,3,207,"1",207
518,3,207,"5",207
518,3,207,"8",207
518,3,207,"11",207
518,3,207,"13",207
518,3,208,"1",208
518,3,208,"12",208
518,3,208,"13",208
518,3,217,"5",217
518,3,217,"9",217
518,3,223,"6",223
518,3,234,"1",234
518,3,234,"8",234
518,3,238,"5",238
518,3,238,"14",238
518,3,243,"6",243
518,3,243,"14",243
518,3,253,"12",253
518,3,272,"9",272
518,3,272,"14",272
518,4,4,"2",4
518,4,4,"14",4
518,4,6,"1",6
518,4,6,"3",6
518,4,6,"11",6
518,4,16,"8",16
518,4,20,"5",20
518,4,20,"6",20
518,4,21,"7",21
518,4,21,"13",21
518,4,22,"2",22
518,4,24,"3",24
518,4,24,"5",24
518,4,27,"12",27
518,4,27,"13",27
518,4,42,"8",42
518,4,42,"13",42
518,4,49,"2",49
518,4,51,"5",51
518,4,51,"11",51
518,4,55,"2",55
518,4,55,"3",55
518,4,55,"5",55
518,4,55,"7",55
518,4,55,"8",55
518,4,55,"14",55
