"trial_number","layer_from","node_from","layer_to","node_to"
298,1,8,"3",8
298,1,16,"3",16
298,1,16,"4",16
298,1,16,"5",16
298,1,16,"6",16
298,1,23,"6",23
298,1,23,"9",23
298,1,24,"3",24
298,1,27,"12",27
298,1,27,"13",27
298,1,29,"10",29
298,1,29,"11",29
298,1,36,"5",36
298,1,45,"3",45
298,1,45,"5",45
298,1,45,"8",45
298,1,45,"10",45
298,1,49,"5",49
298,1,49,"8",49
298,1,49,"11",49
298,1,49,"12",49
298,1,49,"14",49
298,1,57,"2",57
298,1,57,"5",57
298,1,57,"7",57
298,1,57,"11",57
298,1,57,"13",57
298,1,61,"13",61
298,1,64,"7",64
298,1,65,"3",65
298,1,65,"9",65
298,1,65,"11",65
298,1,75,"5",75
298,1,75,"9",75
298,1,75,"12",75
298,1,87,"7",87
298,1,87,"12",87
298,1,88,"5",88
298,1,110,"4",110
298,1,110,"9",110
298,1,121,"6",121
298,1,121,"9",121
298,1,121,"10",121
298,1,128,"3",128
298,1,128,"11",128
298,1,142,"6",142
298,1,142,"7",142
298,1,142,"14",142
298,1,167,"3",167
298,1,167,"5",167
298,1,167,"6",167
298,1,167,"10",167
298,1,167,"11",167
298,1,167,"12",167
298,1,173,"13",173
298,1,173,"14",173
298,1,181,"7",181
298,1,181,"8",181
298,1,181,"12",181
298,1,183,"9",183
298,1,183,"11",183
298,1,186,"2",186
298,1,194,"12",194
298,1,205,"3",205
298,1,205,"6",205
298,1,205,"10",205
298,1,205,"13",205
298,1,211,"3",211
298,1,211,"7",211
298,1,211,"9",211
298,1,211,"13",211
298,1,214,"3",214
298,1,214,"11",214
298,1,231,"6",231
298,1,231,"7",231
298,1,231,"14",231
298,1,237,"2",237
298,1,237,"11",237
298,1,237,"12",237
298,1,242,"2",242
298,1,242,"4",242
298,1,242,"6",242
298,1,242,"7",242
298,1,242,"13",242
298,1,247,"9",247
298,1,247,"12",247
298,1,252,"2",252
298,1,252,"5",252
298,1,252,"10",252
298,1,252,"13",252
298,1,262,"10",262
298,1,281,"6",281
298,1,281,"8",281
298,1,281,"10",281
298,1,283,"6",283
298,1,283,"10",283
298,1,285,"10",285
298,1,285,"12",285
298,1,288,"8",288
298,1,288,"10",288
298,1,313,"8",313
298,1,313,"12",313
298,1,313,"14",313
298,1,321,"6",321
298,1,321,"12",321
298,1,321,"14",321
298,1,335,"7",335
298,1,335,"12",335
