"layer_from","node_from","layer_to","node_to","trial_number"
8,1,"1",1,466
8,1,"11",1,466
8,1,"9",1,466
8,1,"7",1,466
8,1,"10",1,466
8,1,"12",1,466
11,1,"1",1,466
11,1,"8",1,466
11,1,"9",1,466
11,1,"7",1,466
11,1,"10",1,466
11,1,"12",1,466
9,1,"1",1,466
9,1,"8",1,466
9,1,"11",1,466
9,1,"7",1,466
9,1,"10",1,466
9,1,"12",1,466
7,1,"1",1,466
7,1,"8",1,466
7,1,"11",1,466
7,1,"9",1,466
7,1,"10",1,466
7,1,"12",1,466
10,1,"1",1,466
10,1,"8",1,466
10,1,"11",1,466
10,1,"9",1,466
10,1,"7",1,466
10,1,"12",1,466
12,1,"1",1,466
12,1,"8",1,466
12,1,"11",1,466
12,1,"9",1,466
12,1,"7",1,466
12,1,"10",1,466
8,10,"10",10,466
8,10,"10",10,466
8,10,"14",10,466
8,10,"13",10,466
8,10,"9",10,466
8,10,"7",10,466
8,10,"11",10,466
8,10,"12",10,466
10,10,"8",10,466
10,10,"14",10,466
10,10,"13",10,466
10,10,"9",10,466
10,10,"7",10,466
10,10,"11",10,466
10,10,"12",10,466
14,10,"10",10,466
14,10,"8",10,466
14,10,"10",10,466
14,10,"13",10,466
14,10,"9",10,466
14,10,"7",10,466
14,10,"11",10,466
14,10,"12",10,466
13,10,"10",10,466
13,10,"8",10,466
13,10,"10",10,466
13,10,"14",10,466
13,10,"9",10,466
13,10,"7",10,466
13,10,"11",10,466
13,10,"12",10,466
9,10,"10",10,466
9,10,"8",10,466
9,10,"10",10,466
9,10,"14",10,466
9,10,"13",10,466
9,10,"7",10,466
9,10,"11",10,466
9,10,"12",10,466
7,10,"10",10,466
7,10,"8",10,466
7,10,"10",10,466
7,10,"14",10,466
7,10,"13",10,466
7,10,"9",10,466
7,10,"11",10,466
7,10,"12",10,466
11,10,"10",10,466
11,10,"8",10,466
11,10,"10",10,466
11,10,"14",10,466
11,10,"13",10,466
11,10,"9",10,466
11,10,"7",10,466
11,10,"12",10,466
12,10,"10",10,466
12,10,"8",10,466
12,10,"10",10,466
12,10,"14",10,466
12,10,"13",10,466
12,10,"9",10,466
12,10,"7",10,466
12,10,"11",10,466
5,11,"11",11,466
5,11,"6",11,466
6,11,"11",11,466
6,11,"5",11,466
5,12,"12",12,466
5,12,"12",12,466
5,12,"10",12,466
5,12,"9",12,466
5,12,"8",12,466
5,12,"6",12,466
5,12,"2",12,466
12,12,"5",12,466
12,12,"10",12,466
12,12,"9",12,466
12,12,"8",12,466
12,12,"6",12,466
12,12,"2",12,466
10,12,"12",12,466
10,12,"5",12,466
10,12,"12",12,466
10,12,"9",12,466
10,12,"8",12,466
10,12,"6",12,466
10,12,"2",12,466
9,12,"12",12,466
9,12,"5",12,466
9,12,"12",12,466
9,12,"10",12,466
9,12,"8",12,466
9,12,"6",12,466
9,12,"2",12,466
8,12,"12",12,466
8,12,"5",12,466
8,12,"12",12,466
8,12,"10",12,466
8,12,"9",12,466
8,12,"6",12,466
8,12,"2",12,466
6,12,"12",12,466
6,12,"5",12,466
6,12,"12",12,466
6,12,"10",12,466
6,12,"9",12,466
6,12,"8",12,466
6,12,"2",12,466
2,12,"12",12,466
2,12,"5",12,466
2,12,"12",12,466
2,12,"10",12,466
2,12,"9",12,466
2,12,"8",12,466
2,12,"6",12,466
10,13,"13",13,466
10,13,"8",13,466
10,13,"7",13,466
8,13,"13",13,466
8,13,"10",13,466
8,13,"7",13,466
7,13,"13",13,466
7,13,"10",13,466
7,13,"8",13,466
4,14,"14",14,466
4,14,"8",14,466
4,14,"1",14,466
4,14,"3",14,466
4,14,"7",14,466
8,14,"14",14,466
8,14,"4",14,466
8,14,"1",14,466
8,14,"3",14,466
8,14,"7",14,466
1,14,"14",14,466
1,14,"4",14,466
1,14,"8",14,466
1,14,"3",14,466
1,14,"7",14,466
3,14,"14",14,466
3,14,"4",14,466
3,14,"8",14,466
3,14,"1",14,466
3,14,"7",14,466
7,14,"14",14,466
7,14,"4",14,466
7,14,"8",14,466
7,14,"1",14,466
7,14,"3",14,466
2,15,"15",15,466
2,15,"4",15,466
2,15,"1",15,466
4,15,"15",15,466
4,15,"2",15,466
4,15,"1",15,466
1,15,"15",15,466
1,15,"2",15,466
1,15,"4",15,466
12,16,"16",16,466
12,16,"5",16,466
12,16,"11",16,466
5,16,"16",16,466
5,16,"12",16,466
5,16,"11",16,466
11,16,"16",16,466
11,16,"12",16,466
11,16,"5",16,466
4,17,"17",17,466
4,17,"1",17,466
4,17,"3",17,466
4,17,"9",17,466
4,17,"10",17,466
4,17,"6",17,466
4,17,"7",17,466
4,17,"12",17,466
4,17,"11",17,466
4,17,"2",17,466
4,17,"5",17,466
4,17,"8",17,466
1,17,"17",17,466
1,17,"4",17,466
1,17,"3",17,466
1,17,"9",17,466
1,17,"10",17,466
1,17,"6",17,466
1,17,"7",17,466
1,17,"12",17,466
1,17,"11",17,466
1,17,"2",17,466
1,17,"5",17,466
1,17,"8",17,466
3,17,"17",17,466
