"layer_from","node_from","layer_to","node_to","trial_number"
7,1,"1",1,478
7,1,"11",1,478
7,1,"10",1,478
7,1,"9",1,478
7,1,"8",1,478
7,1,"12",1,478
11,1,"1",1,478
11,1,"7",1,478
11,1,"10",1,478
11,1,"9",1,478
11,1,"8",1,478
11,1,"12",1,478
10,1,"1",1,478
10,1,"7",1,478
10,1,"11",1,478
10,1,"9",1,478
10,1,"8",1,478
10,1,"12",1,478
9,1,"1",1,478
9,1,"7",1,478
9,1,"11",1,478
9,1,"10",1,478
9,1,"8",1,478
9,1,"12",1,478
8,1,"1",1,478
8,1,"7",1,478
8,1,"11",1,478
8,1,"10",1,478
8,1,"9",1,478
8,1,"12",1,478
12,1,"1",1,478
12,1,"7",1,478
12,1,"11",1,478
12,1,"10",1,478
12,1,"9",1,478
12,1,"8",1,478
12,10,"10",10,478
12,10,"10",10,478
12,10,"13",10,478
12,10,"14",10,478
12,10,"8",10,478
12,10,"11",10,478
12,10,"7",10,478
12,10,"9",10,478
10,10,"12",10,478
10,10,"13",10,478
10,10,"14",10,478
10,10,"8",10,478
10,10,"11",10,478
10,10,"7",10,478
10,10,"9",10,478
13,10,"10",10,478
13,10,"12",10,478
13,10,"10",10,478
13,10,"14",10,478
13,10,"8",10,478
13,10,"11",10,478
13,10,"7",10,478
13,10,"9",10,478
14,10,"10",10,478
14,10,"12",10,478
14,10,"10",10,478
14,10,"13",10,478
14,10,"8",10,478
14,10,"11",10,478
14,10,"7",10,478
14,10,"9",10,478
8,10,"10",10,478
8,10,"12",10,478
8,10,"10",10,478
8,10,"13",10,478
8,10,"14",10,478
8,10,"11",10,478
8,10,"7",10,478
8,10,"9",10,478
11,10,"10",10,478
11,10,"12",10,478
11,10,"10",10,478
11,10,"13",10,478
11,10,"14",10,478
11,10,"8",10,478
11,10,"7",10,478
11,10,"9",10,478
7,10,"10",10,478
7,10,"12",10,478
7,10,"10",10,478
7,10,"13",10,478
7,10,"14",10,478
7,10,"8",10,478
7,10,"11",10,478
7,10,"9",10,478
9,10,"10",10,478
9,10,"12",10,478
9,10,"10",10,478
9,10,"13",10,478
9,10,"14",10,478
9,10,"8",10,478
9,10,"11",10,478
9,10,"7",10,478
6,11,"11",11,478
6,11,"5",11,478
5,11,"11",11,478
5,11,"6",11,478
9,12,"12",12,478
9,12,"8",12,478
9,12,"5",12,478
9,12,"12",12,478
9,12,"6",12,478
9,12,"2",12,478
9,12,"10",12,478
8,12,"12",12,478
8,12,"9",12,478
8,12,"5",12,478
8,12,"12",12,478
8,12,"6",12,478
8,12,"2",12,478
8,12,"10",12,478
5,12,"12",12,478
5,12,"9",12,478
5,12,"8",12,478
5,12,"12",12,478
5,12,"6",12,478
5,12,"2",12,478
5,12,"10",12,478
12,12,"9",12,478
12,12,"8",12,478
12,12,"5",12,478
12,12,"6",12,478
12,12,"2",12,478
12,12,"10",12,478
6,12,"12",12,478
6,12,"9",12,478
6,12,"8",12,478
6,12,"5",12,478
6,12,"12",12,478
6,12,"2",12,478
6,12,"10",12,478
2,12,"12",12,478
2,12,"9",12,478
2,12,"8",12,478
2,12,"5",12,478
2,12,"12",12,478
2,12,"6",12,478
2,12,"10",12,478
10,12,"12",12,478
10,12,"9",12,478
10,12,"8",12,478
10,12,"5",12,478
10,12,"12",12,478
10,12,"6",12,478
10,12,"2",12,478
10,13,"13",13,478
10,13,"8",13,478
10,13,"7",13,478
8,13,"13",13,478
8,13,"10",13,478
8,13,"7",13,478
7,13,"13",13,478
7,13,"10",13,478
7,13,"8",13,478
3,14,"14",14,478
3,14,"4",14,478
3,14,"7",14,478
3,14,"1",14,478
3,14,"8",14,478
4,14,"14",14,478
4,14,"3",14,478
4,14,"7",14,478
4,14,"1",14,478
4,14,"8",14,478
7,14,"14",14,478
7,14,"3",14,478
7,14,"4",14,478
7,14,"1",14,478
7,14,"8",14,478
1,14,"14",14,478
1,14,"3",14,478
1,14,"4",14,478
1,14,"7",14,478
1,14,"8",14,478
8,14,"14",14,478
8,14,"3",14,478
8,14,"4",14,478
8,14,"7",14,478
8,14,"1",14,478
2,15,"15",15,478
2,15,"4",15,478
2,15,"1",15,478
4,15,"15",15,478
4,15,"2",15,478
4,15,"1",15,478
1,15,"15",15,478
1,15,"2",15,478
1,15,"4",15,478
5,16,"16",16,478
5,16,"12",16,478
5,16,"10",16,478
5,16,"11",16,478
12,16,"16",16,478
12,16,"5",16,478
12,16,"10",16,478
12,16,"11",16,478
10,16,"16",16,478
10,16,"5",16,478
10,16,"12",16,478
10,16,"11",16,478
11,16,"16",16,478
11,16,"5",16,478
11,16,"12",16,478
11,16,"10",16,478
8,17,"17",17,478
8,17,"2",17,478
8,17,"3",17,478
8,17,"11",17,478
8,17,"10",17,478
8,17,"4",17,478
8,17,"7",17,478
8,17,"12",17,478
8,17,"1",17,478
8,17,"6",17,478
8,17,"5",17,478
8,17,"9",17,478
2,17,"17",17,478
2,17,"8",17,478
2,17,"3",17,478
2,17,"11",17,478
2,17,"10",17,478
2,17,"4",17,478
2,17,"7",17,478
2,17,"12",17,478
2,17,"1",17,478
2,17,"6",17,478
2,17,"5",17,478
2,17,"9",17,478
3,17,"17",17,478
3,17,"8",17,478
3,17,"2",17,478
3,17,"11",17,478
3,17,"10",17,478
3,17,"4",17,478
3,17,"7",17,478
3,17,"12",17,478
3,17,"1",17,478
3,17,"6",17,478
3,17,"5",17,478
3,17,"9",17,478
11,17,"17",17,478
11,17,"8",17,478
11,17,"2",17,478
11,17,"3",17,478
11,17,"10",17,478
11,17,"4",17,478
11,17,"7",17,478
11,17,"12",17,478
11,17,"1",17,478
