"layer_from","node_from","layer_to","node_to","trial_number"
8,1,"1",1,774
8,1,"9",1,774
8,1,"11",1,774
8,1,"12",1,774
8,1,"10",1,774
8,1,"7",1,774
9,1,"1",1,774
9,1,"8",1,774
9,1,"11",1,774
9,1,"12",1,774
9,1,"10",1,774
9,1,"7",1,774
11,1,"1",1,774
11,1,"8",1,774
11,1,"9",1,774
11,1,"12",1,774
11,1,"10",1,774
11,1,"7",1,774
12,1,"1",1,774
12,1,"8",1,774
12,1,"9",1,774
12,1,"11",1,774
12,1,"10",1,774
12,1,"7",1,774
10,1,"1",1,774
10,1,"8",1,774
10,1,"9",1,774
10,1,"11",1,774
10,1,"12",1,774
10,1,"7",1,774
7,1,"1",1,774
7,1,"8",1,774
7,1,"9",1,774
7,1,"11",1,774
7,1,"12",1,774
7,1,"10",1,774
8,10,"10",10,774
8,10,"12",10,774
8,10,"14",10,774
8,10,"13",10,774
8,10,"7",10,774
8,10,"11",10,774
8,10,"10",10,774
8,10,"9",10,774
12,10,"10",10,774
12,10,"8",10,774
12,10,"14",10,774
12,10,"13",10,774
12,10,"7",10,774
12,10,"11",10,774
12,10,"10",10,774
12,10,"9",10,774
14,10,"10",10,774
14,10,"8",10,774
14,10,"12",10,774
14,10,"13",10,774
14,10,"7",10,774
14,10,"11",10,774
14,10,"10",10,774
14,10,"9",10,774
13,10,"10",10,774
13,10,"8",10,774
13,10,"12",10,774
13,10,"14",10,774
13,10,"7",10,774
13,10,"11",10,774
13,10,"10",10,774
13,10,"9",10,774
7,10,"10",10,774
7,10,"8",10,774
7,10,"12",10,774
7,10,"14",10,774
7,10,"13",10,774
7,10,"11",10,774
7,10,"10",10,774
7,10,"9",10,774
11,10,"10",10,774
11,10,"8",10,774
11,10,"12",10,774
11,10,"14",10,774
11,10,"13",10,774
11,10,"7",10,774
11,10,"10",10,774
11,10,"9",10,774
10,10,"8",10,774
10,10,"12",10,774
10,10,"14",10,774
10,10,"13",10,774
10,10,"7",10,774
10,10,"11",10,774
10,10,"9",10,774
9,10,"10",10,774
9,10,"8",10,774
9,10,"12",10,774
9,10,"14",10,774
9,10,"13",10,774
9,10,"7",10,774
9,10,"11",10,774
9,10,"10",10,774
5,11,"11",11,774
5,11,"6",11,774
6,11,"11",11,774
6,11,"5",11,774
12,12,"5",12,774
12,12,"6",12,774
12,12,"10",12,774
12,12,"8",12,774
12,12,"9",12,774
12,12,"2",12,774
5,12,"12",12,774
5,12,"12",12,774
5,12,"6",12,774
5,12,"10",12,774
5,12,"8",12,774
5,12,"9",12,774
5,12,"2",12,774
6,12,"12",12,774
6,12,"12",12,774
6,12,"5",12,774
6,12,"10",12,774
6,12,"8",12,774
6,12,"9",12,774
6,12,"2",12,774
10,12,"12",12,774
10,12,"12",12,774
10,12,"5",12,774
10,12,"6",12,774
10,12,"8",12,774
10,12,"9",12,774
10,12,"2",12,774
8,12,"12",12,774
8,12,"12",12,774
8,12,"5",12,774
8,12,"6",12,774
8,12,"10",12,774
8,12,"9",12,774
8,12,"2",12,774
9,12,"12",12,774
9,12,"12",12,774
9,12,"5",12,774
9,12,"6",12,774
9,12,"10",12,774
9,12,"8",12,774
9,12,"2",12,774
2,12,"12",12,774
2,12,"12",12,774
2,12,"5",12,774
2,12,"6",12,774
2,12,"10",12,774
2,12,"8",12,774
2,12,"9",12,774
8,13,"13",13,774
8,13,"10",13,774
8,13,"7",13,774
10,13,"13",13,774
10,13,"8",13,774
10,13,"7",13,774
7,13,"13",13,774
7,13,"8",13,774
7,13,"10",13,774
4,14,"14",14,774
4,14,"8",14,774
4,14,"3",14,774
4,14,"1",14,774
4,14,"7",14,774
8,14,"14",14,774
8,14,"4",14,774
8,14,"3",14,774
8,14,"1",14,774
8,14,"7",14,774
3,14,"14",14,774
3,14,"4",14,774
3,14,"8",14,774
3,14,"1",14,774
3,14,"7",14,774
1,14,"14",14,774
1,14,"4",14,774
1,14,"8",14,774
1,14,"3",14,774
1,14,"7",14,774
7,14,"14",14,774
7,14,"4",14,774
7,14,"8",14,774
7,14,"3",14,774
7,14,"1",14,774
