"trial_number","layer_from","node_from","layer_to","node_to"
499,1,170,"2",170
499,1,170,"3",170
499,1,170,"4",170
499,1,170,"6",170
499,1,170,"7",170
499,1,238,"2",238
499,1,210,"5",210
499,1,165,"3",165
499,1,165,"4",165
499,1,165,"6",165
499,1,165,"7",165
499,1,216,"2",216
499,1,216,"3",216
499,1,216,"7",216
499,1,56,"4",56
499,1,56,"5",56
499,1,56,"7",56
499,1,130,"4",130
499,1,50,"2",50
499,1,50,"3",50
499,1,50,"6",50
499,1,226,"7",226
499,1,138,"2",138
499,1,138,"7",138
499,1,163,"2",163
499,1,163,"3",163
499,1,163,"4",163
499,1,163,"5",163
499,1,163,"7",163
499,1,101,"2",101
499,1,101,"3",101
499,1,101,"4",101
499,1,101,"6",101
499,1,101,"7",101
499,1,60,"2",60
499,1,60,"3",60
499,1,60,"4",60
499,1,112,"3",112
499,1,284,"2",284
499,1,284,"3",284
499,1,284,"4",284
499,1,284,"6",284
499,1,284,"7",284
499,1,111,"2",111
499,1,111,"4",111
499,1,111,"6",111
499,1,111,"7",111
499,1,44,"4",44
499,1,44,"5",44
499,1,44,"6",44
499,1,212,"7",212
499,1,145,"2",145
499,1,126,"4",126
499,1,126,"7",126
499,1,187,"2",187
499,1,187,"5",187
499,1,187,"6",187
499,1,187,"7",187
499,1,140,"3",140
499,1,140,"5",140
499,1,109,"4",109
499,1,202,"4",202
499,1,255,"6",255
499,1,55,"3",55
499,1,55,"4",55
499,1,55,"5",55
499,1,55,"6",55
499,1,55,"7",55
499,1,275,"2",275
499,1,275,"3",275
499,1,275,"4",275
499,1,275,"5",275
499,1,275,"7",275
499,1,92,"2",92
499,1,92,"3",92
499,1,92,"4",92
499,1,92,"5",92
499,1,92,"7",92
499,1,274,"2",274
499,1,274,"3",274
499,1,274,"4",274
499,1,274,"5",274
499,1,274,"7",274
499,1,136,"2",136
499,1,136,"3",136
499,1,108,"6",108
499,2,101,"1",101
499,2,101,"3",101
499,2,101,"4",101
499,2,101,"6",101
499,2,101,"7",101
499,2,40,"4",40
499,2,111,"1",111
499,2,111,"4",111
499,2,111,"6",111
499,2,111,"7",111
499,2,145,"1",145
499,2,266,"6",266
499,2,238,"1",238
499,2,50,"1",50
499,2,50,"3",50
499,2,50,"6",50
499,2,170,"1",170
499,2,170,"3",170
499,2,170,"4",170
499,2,170,"6",170
499,2,170,"7",170
499,2,235,"3",235
499,2,235,"4",235
499,2,235,"7",235
499,2,139,"4",139
499,2,139,"5",139
499,2,284,"1",284
499,2,284,"3",284
499,2,284,"4",284
499,2,284,"6",284
499,2,284,"7",284
499,2,217,"6",217
499,2,217,"7",217
499,2,274,"1",274
499,2,274,"3",274
499,2,274,"4",274
499,2,274,"5",274
499,2,274,"7",274
499,2,219,"6",219
499,2,187,"1",187
499,2,187,"5",187
499,2,187,"6",187
499,2,187,"7",187
499,2,227,"4",227
499,2,136,"1",136
499,2,136,"3",136
499,2,276,"3",276
499,2,276,"7",276
499,2,207,"7",207
499,2,138,"1",138
499,2,138,"7",138
499,2,60,"1",60
499,2,60,"3",60
499,2,60,"4",60
499,2,216,"1",216
499,2,216,"3",216
499,2,216,"7",216
499,2,206,"6",206
499,2,81,"5",81
499,2,242,"3",242
499,2,242,"4",242
499,2,242,"6",242
499,2,92,"1",92
499,2,92,"3",92
499,2,92,"4",92
499,2,92,"5",92
499,2,92,"7",92
499,2,163,"1",163
499,2,163,"3",163
499,2,163,"4",163
499,2,163,"5",163
499,2,163,"7",163
499,2,104,"3",104
499,2,275,"1",275
499,2,275,"3",275
499,2,275,"4",275
499,2,275,"5",275
499,2,275,"7",275
499,2,106,"5",106
499,2,193,"6",193
499,3,60,"1",60
499,3,60,"2",60
499,3,60,"4",60
499,3,141,"4",141
499,3,141,"7",141
499,3,275,"1",275
499,3,275,"2",275
499,3,275,"4",275
499,3,275,"5",275
499,3,275,"7",275
499,3,50,"1",50
499,3,50,"2",50
499,3,50,"6",50
499,3,192,"5",192
499,3,192,"6",192
499,3,225,"4",225
499,3,239,"4",239
499,3,239,"5",239
499,3,170,"1",170
499,3,170,"2",170
499,3,170,"4",170
499,3,170,"6",170
499,3,170,"7",170
499,3,165,"1",165
499,3,165,"4",165
499,3,165,"6",165
499,3,165,"7",165
499,3,95,"7",95
499,3,163,"1",163
499,3,163,"2",163
499,3,163,"4",163
499,3,163,"5",163
499,3,163,"7",163
499,3,274,"1",274
499,3,274,"2",274
499,3,274,"4",274
499,3,274,"5",274
499,3,274,"7",274
499,3,62,"6",62
499,3,55,"1",55
499,3,55,"4",55
499,3,55,"5",55
499,3,55,"6",55
499,3,55,"7",55
499,3,112,"1",112
499,3,133,"6",133
499,3,136,"1",136
499,3,136,"2",136
499,3,242,"2",242
499,3,242,"4",242
499,3,242,"6",242
499,3,241,"6",241
499,3,92,"1",92
499,3,92,"2",92
499,3,92,"4",92
499,3,92,"5",92
499,3,92,"7",92
499,3,140,"1",140
499,3,140,"5",140
499,3,276,"2",276
499,3,276,"7",276
499,3,216,"1",216
499,3,216,"2",216
499,3,216,"7",216
499,3,235,"2",235
499,3,235,"4",235
499,3,235,"7",235
499,3,243,"4",243
499,3,243,"5",243
499,3,284,"1",284
499,3,284,"2",284
499,3,284,"4",284
499,3,284,"6",284
499,3,284,"7",284
499,3,101,"1",101
499,3,101,"2",101
499,3,101,"4",101
499,3,101,"6",101
499,3,101,"7",101
499,3,104,"2",104
499,3,190,"5",190
499,3,254,"5",254
499,3,254,"6",254
499,3,188,"5",188
499,3,211,"5",211
499,3,211,"6",211
499,4,73,"6",73
499,4,242,"2",242
499,4,242,"3",242
499,4,242,"6",242
499,4,239,"3",239
499,4,239,"5",239
499,4,87,"7",87
499,4,284,"1",284
499,4,284,"2",284
499,4,284,"3",284
499,4,284,"6",284
499,4,284,"7",284
499,4,139,"2",139
499,4,139,"5",139
499,4,40,"2",40
499,4,274,"1",274
499,4,274,"2",274
499,4,274,"3",274
499,4,274,"5",274
499,4,274,"7",274
499,4,270,"5",270
499,4,270,"6",270
499,4,270,"7",270
499,4,44,"1",44
499,4,44,"5",44
499,4,44,"6",44
499,4,56,"1",56
499,4,56,"5",56
499,4,56,"7",56
499,4,96,"5",96
499,4,225,"3",225
499,4,199,"6",199
499,4,99,"7",99
499,4,141,"3",141
499,4,141,"7",141
499,4,126,"1",126
499,4,126,"7",126
499,4,92,"1",92
499,4,92,"2",92
499,4,92,"3",92
499,4,92,"5",92
499,4,92,"7",92
499,4,101,"1",101
499,4,101,"2",101
499,4,101,"3",101
499,4,101,"6",101
499,4,101,"7",101
499,4,84,"5",84
499,4,84,"6",84
499,4,111,"1",111
499,4,111,"2",111
499,4,111,"6",111
499,4,111,"7",111
499,4,165,"1",165
499,4,165,"3",165
499,4,165,"6",165
499,4,165,"7",165
499,4,167,"7",167
499,4,163,"1",163
499,4,163,"2",163
