"trial_number","layer_from","node_from","layer_to","node_to"
105,1,211,"2",211
105,1,211,"6",211
105,1,187,"2",187
105,1,187,"3",187
105,1,187,"4",187
105,1,187,"6",187
105,1,112,"2",112
105,1,254,"5",254
105,1,254,"7",254
105,1,242,"3",242
105,1,242,"4",242
105,1,242,"5",242
105,1,225,"3",225
105,1,238,"4",238
105,1,274,"2",274
105,1,274,"3",274
105,1,274,"4",274
105,1,274,"5",274
105,1,274,"6",274
105,1,111,"2",111
105,1,111,"3",111
105,1,111,"5",111
105,1,111,"7",111
105,1,55,"2",55
105,1,55,"3",55
105,1,55,"4",55
105,1,55,"5",55
105,1,55,"6",55
105,1,199,"6",199
105,1,192,"2",192
105,1,192,"5",192
105,1,170,"2",170
105,1,170,"3",170
105,1,170,"4",170
105,1,170,"5",170
105,1,170,"7",170
105,1,137,"4",137
105,1,212,"2",212
105,1,50,"2",50
105,1,50,"3",50
105,1,50,"4",50
105,1,165,"3",165
105,1,165,"4",165
105,1,165,"5",165
105,1,165,"6",165
105,1,92,"2",92
105,1,92,"4",92
105,1,92,"5",92
105,1,92,"6",92
105,1,92,"7",92
105,1,203,"4",203
105,1,207,"6",207
105,1,197,"5",197
105,1,109,"6",109
105,1,163,"2",163
105,1,163,"3",163
105,1,163,"5",163
105,1,163,"6",163
105,1,163,"7",163
105,1,98,"6",98
105,1,98,"7",98
105,1,101,"2",101
105,1,101,"3",101
105,1,101,"5",101
105,1,101,"6",101
105,1,101,"7",101
105,1,126,"2",126
105,1,126,"3",126
105,1,239,"3",239
105,1,239,"6",239
105,1,217,"2",217
105,1,217,"4",217
105,1,216,"4",216
105,1,216,"5",216
105,1,216,"6",216
105,1,73,"5",73
105,2,218,"7",218
105,2,55,"1",55
105,2,55,"3",55
105,2,55,"4",55
105,2,55,"5",55
105,2,55,"6",55
105,2,243,"4",243
105,2,243,"5",243
105,2,276,"3",276
105,2,276,"7",276
105,2,136,"4",136
105,2,136,"5",136
105,2,92,"1",92
105,2,92,"4",92
105,2,92,"5",92
105,2,92,"6",92
105,2,92,"7",92
105,2,192,"1",192
105,2,192,"5",192
105,2,139,"3",139
105,2,139,"7",139
105,2,56,"4",56
105,2,56,"5",56
105,2,56,"7",56
105,2,235,"3",235
105,2,235,"6",235
105,2,235,"7",235
105,2,215,"7",215
105,2,163,"1",163
105,2,163,"3",163
105,2,163,"5",163
105,2,163,"6",163
105,2,163,"7",163
105,2,99,"3",99
105,2,96,"4",96
105,2,170,"1",170
105,2,170,"3",170
105,2,170,"4",170
105,2,170,"5",170
105,2,170,"7",170
105,2,138,"5",138
105,2,138,"6",138
105,2,217,"1",217
105,2,217,"4",217
105,2,226,"4",226
105,2,133,"7",133
105,2,266,"4",266
105,2,101,"1",101
105,2,101,"3",101
105,2,101,"5",101
105,2,101,"6",101
105,2,101,"7",101
105,2,212,"1",212
105,2,126,"1",126
105,2,126,"3",126
105,2,111,"1",111
105,2,111,"3",111
105,2,111,"5",111
105,2,111,"7",111
105,2,112,"1",112
105,2,62,"4",62
105,2,275,"3",275
105,2,275,"4",275
105,2,275,"5",275
105,2,275,"6",275
105,2,275,"7",275
105,2,211,"1",211
105,2,211,"6",211
105,2,210,"6",210
105,2,187,"1",187
105,2,187,"3",187
105,2,187,"4",187
105,2,187,"6",187
105,2,108,"6",108
105,2,274,"1",274
105,2,274,"3",274
105,2,274,"4",274
105,2,274,"5",274
105,2,274,"6",274
105,2,50,"1",50
105,2,50,"3",50
105,2,50,"4",50
105,2,84,"3",84
105,2,84,"7",84
105,2,143,"3",143
105,2,284,"3",284
105,2,284,"4",284
105,2,284,"5",284
105,2,284,"6",284
105,2,284,"7",284
105,3,241,"5",241
105,3,187,"1",187
105,3,187,"2",187
105,3,187,"4",187
105,3,187,"6",187
105,3,99,"2",99
105,3,50,"1",50
105,3,50,"2",50
105,3,50,"4",50
105,3,239,"1",239
105,3,239,"6",239
105,3,170,"1",170
105,3,170,"2",170
105,3,170,"4",170
105,3,170,"5",170
105,3,170,"7",170
105,3,44,"4",44
105,3,44,"5",44
105,3,44,"7",44
105,3,140,"5",140
105,3,140,"6",140
105,3,255,"5",255
105,3,55,"1",55
105,3,55,"2",55
105,3,55,"4",55
105,3,55,"5",55
105,3,55,"6",55
105,3,104,"7",104
105,3,163,"1",163
105,3,163,"2",163
105,3,163,"5",163
105,3,163,"6",163
105,3,163,"7",163
105,3,284,"2",284
105,3,284,"4",284
105,3,284,"5",284
105,3,284,"6",284
105,3,284,"7",284
105,3,165,"1",165
105,3,165,"4",165
105,3,165,"5",165
105,3,165,"6",165
105,3,111,"1",111
105,3,111,"2",111
105,3,111,"5",111
105,3,111,"7",111
105,3,84,"2",84
105,3,84,"7",84
105,3,190,"6",190
105,3,242,"1",242
105,3,242,"4",242
105,3,242,"5",242
105,3,276,"2",276
105,3,276,"7",276
105,3,206,"7",206
105,3,275,"2",275
105,3,275,"4",275
105,3,275,"5",275
105,3,275,"6",275
105,3,275,"7",275
105,3,274,"1",274
105,3,274,"2",274
105,3,274,"4",274
105,3,274,"5",274
105,3,274,"6",274
105,3,139,"2",139
105,3,139,"7",139
105,3,115,"4",115
105,3,235,"2",235
105,3,235,"6",235
105,3,235,"7",235
105,3,225,"1",225
105,3,101,"1",101
105,3,101,"2",101
105,3,101,"5",101
105,3,101,"6",101
105,3,101,"7",101
105,3,270,"5",270
105,3,270,"6",270
105,3,270,"7",270
105,3,126,"1",126
105,3,126,"2",126
105,3,87,"7",87
105,3,143,"2",143
105,4,170,"1",170
105,4,170,"2",170
105,4,170,"3",170
105,4,170,"5",170
105,4,170,"7",170
105,4,137,"1",137
105,4,226,"2",226
105,4,56,"2",56
105,4,56,"5",56
105,4,56,"7",56
105,4,219,"7",219
105,4,165,"1",165
105,4,165,"3",165
105,4,165,"5",165
105,4,165,"6",165
105,4,92,"1",92
105,4,92,"2",92
105,4,92,"5",92
105,4,92,"6",92
105,4,92,"7",92
105,4,55,"1",55
105,4,55,"2",55
105,4,55,"3",55
105,4,55,"5",55
105,4,55,"6",55
105,4,60,"5",60
105,4,60,"6",60
105,4,60,"7",60
105,4,141,"5",141
105,4,141,"7",141
105,4,216,"1",216
105,4,216,"5",216
105,4,216,"6",216
105,4,266,"2",266
105,4,44,"3",44
105,4,44,"5",44
105,4,44,"7",44
105,4,203,"1",203
105,4,217,"1",217
105,4,217,"2",217
105,4,242,"1",242
105,4,242,"3",242
105,4,242,"5",242
105,4,40,"6",40
105,4,274,"1",274
105,4,274,"2",274
105,4,274,"3",274
105,4,274,"5",274
105,4,274,"6",274
105,4,135,"5",135
105,4,115,"3",115
105,4,284,"2",284
105,4,284,"3",284
105,4,284,"5",284
105,4,284,"6",284
105,4,284,"7",284
105,4,193,"5",193
105,4,146,"5",146
105,4,62,"2",62
105,4,238,"1",238
105,4,187,"1",187
105,4,187,"2",187
105,4,187,"3",187
105,4,187,"6",187
105,4,176,"6",176
105,4,106,"5",106
105,4,275,"2",275
105,4,275,"3",275
105,4,275,"5",275
105,4,275,"6",275
105,4,275,"7",275
105,4,50,"1",50
105,4,50,"2",50
105,4,50,"3",50
105,4,81,"5",81
105,4,96,"2",96
105,4,130,"5",130
105,4,136,"2",136
105,4,136,"5",136
105,4,243,"2",243
105,4,243,"5",243
105,5,146,"4",146
105,5,138,"2",138
105,5,138,"6",138
105,5,73,"1",73
105,5,165,"1",165
105,5,165,"3",165
105,5,165,"4",165
105,5,165,"6",165
105,5,274,"1",274
105,5,274,"2",274
105,5,274,"3",274
105,5,274,"4",274
105,5,274,"6",274
105,5,227,"6",227
105,5,141,"4",141
105,5,141,"7",141
105,5,255,"3",255
105,5,167,"7",167
105,5,275,"2",275
105,5,275,"3",275
105,5,275,"4",275
105,5,275,"6",275
105,5,275,"7",275
105,5,130,"4",130
105,5,192,"1",192
105,5,192,"2",192
105,5,135,"4",135
105,5,55,"1",55
105,5,55,"2",55
105,5,55,"3",55
105,5,55,"4",55
105,5,55,"6",55
105,5,163,"1",163
105,5,163,"2",163
105,5,163,"3",163
105,5,163,"6",163
105,5,163,"7",163
105,5,216,"1",216
105,5,216,"4",216
105,5,216,"6",216
105,5,136,"2",136
105,5,136,"4",136
105,5,44,"3",44
105,5,44,"4",44
105,5,44,"7",44
105,5,101,"1",101
105,5,101,"2",101
105,5,101,"3",101
105,5,101,"6",101
105,5,101,"7",101
105,5,81,"4",81
105,5,56,"2",56
105,5,56,"4",56
105,5,56,"7",56
105,5,170,"1",170
105,5,170,"2",170
105,5,170,"3",170
105,5,170,"4",170
105,5,170,"7",170
105,5,284,"2",284
105,5,284,"3",284
105,5,284,"4",284
105,5,284,"6",284
105,5,284,"7",284
105,5,243,"2",243
105,5,243,"4",243
105,5,145,"7",145
105,5,111,"1",111
105,5,111,"2",111
105,5,111,"3",111
105,5,111,"7",111
105,5,92,"1",92
105,5,92,"2",92
105,5,92,"4",92
105,5,92,"6",92
105,5,92,"7",92
105,5,242,"1",242
105,5,242,"3",242
105,5,242,"4",242
105,5,193,"4",193
105,5,270,"3",270
105,5,270,"6",270
105,5,270,"7",270
105,5,140,"3",140
105,5,140,"6",140
105,5,197,"1",197
105,5,241,"3",241
105,5,254,"1",254
105,5,254,"7",254
105,5,106,"4",106
105,5,60,"4",60
105,5,60,"6",60
105,5,60,"7",60
105,6,270,"3",270
105,6,270,"5",270
105,6,270,"7",270
105,6,176,"4",176
105,6,207,"1",207
105,6,210,"2",210
105,6,40,"4",40
105,6,140,"3",140
105,6,140,"5",140
105,6,199,"1",199
105,6,216,"1",216
105,6,216,"4",216
105,6,216,"5",216
105,6,235,"2",235
105,6,235,"3",235
105,6,235,"7",235
105,6,165,"1",165
105,6,165,"3",165
105,6,165,"4",165
105,6,165,"5",165
105,6,163,"1",163
105,6,163,"2",163
105,6,163,"3",163
105,6,163,"5",163
105,6,163,"7",163
105,6,98,"1",98
105,6,98,"7",98
105,6,187,"1",187
105,6,187,"2",187
105,6,187,"3",187
105,6,187,"4",187
105,6,55,"1",55
105,6,55,"2",55
105,6,55,"3",55
105,6,55,"4",55
105,6,55,"5",55
105,6,109,"1",109
105,6,202,"7",202
105,6,211,"1",211
105,6,211,"2",211
105,6,188,"7",188
105,6,239,"1",239
105,6,239,"3",239
105,6,138,"2",138
105,6,138,"5",138
105,6,284,"2",284
105,6,284,"3",284
105,6,284,"4",284
105,6,284,"5",284
105,6,284,"7",284
105,6,95,"7",95
105,6,92,"1",92
105,6,92,"2",92
105,6,92,"4",92
105,6,92,"5",92
105,6,92,"7",92
105,6,190,"3",190
105,6,227,"5",227
105,6,101,"1",101
105,6,101,"2",101
105,6,101,"3",101
105,6,101,"5",101
105,6,101,"7",101
105,6,60,"4",60
105,6,60,"5",60
105,6,60,"7",60
105,6,275,"2",275
105,6,275,"3",275
105,6,275,"4",275
105,6,275,"5",275
