"trial_number","layer_from","node_from","layer_to","node_to"
854,1,170,"2",170
854,1,170,"3",170
854,1,170,"4",170
854,1,170,"5",170
854,1,170,"6",170
854,1,275,"2",275
854,1,275,"3",275
854,1,275,"4",275
854,1,275,"6",275
854,1,275,"7",275
854,1,270,"4",270
854,1,270,"5",270
854,1,270,"7",270
854,1,139,"3",139
854,1,139,"4",139
854,1,140,"3",140
854,1,140,"6",140
854,1,55,"2",55
854,1,55,"4",55
854,1,55,"5",55
854,1,55,"6",55
854,1,55,"7",55
854,1,137,"3",137
854,1,274,"2",274
854,1,274,"3",274
854,1,274,"4",274
854,1,274,"6",274
854,1,274,"7",274
854,1,138,"4",138
854,1,138,"6",138
854,1,165,"3",165
854,1,165,"5",165
854,1,165,"6",165
854,1,165,"7",165
854,1,284,"2",284
854,1,284,"3",284
854,1,284,"5",284
854,1,284,"6",284
854,1,284,"7",284
854,1,84,"2",84
854,1,84,"6",84
854,1,276,"2",276
854,1,276,"6",276
854,1,106,"6",106
854,1,163,"2",163
854,1,163,"4",163
854,1,163,"5",163
854,1,163,"6",163
854,1,163,"7",163
854,1,145,"3",145
854,1,101,"2",101
854,1,101,"3",101
854,1,101,"4",101
854,1,101,"6",101
854,1,101,"7",101
854,1,235,"5",235
854,1,235,"6",235
854,1,235,"7",235
854,1,111,"2",111
854,1,111,"5",111
854,1,111,"6",111
854,1,111,"7",111
854,1,167,"2",167
854,1,136,"5",136
854,1,136,"6",136
854,1,192,"2",192
854,1,192,"4",192
854,1,60,"3",60
854,1,60,"4",60
854,1,60,"6",60
854,1,98,"4",98
854,1,98,"5",98
854,1,206,"6",206
854,1,217,"4",217
854,1,217,"6",217
854,1,92,"2",92
854,1,92,"4",92
854,1,92,"5",92
854,1,92,"6",92
854,1,92,"7",92
854,1,266,"3",266
854,2,284,"1",284
854,2,284,"3",284
854,2,284,"5",284
854,2,284,"6",284
854,2,284,"7",284
854,2,55,"1",55
854,2,55,"4",55
854,2,55,"5",55
854,2,55,"6",55
854,2,55,"7",55
854,2,192,"1",192
854,2,192,"4",192
854,2,188,"3",188
854,2,167,"1",167
854,2,203,"7",203
854,2,163,"1",163
854,2,163,"4",163
854,2,163,"5",163
854,2,163,"6",163
854,2,163,"7",163
854,2,112,"4",112
854,2,111,"1",111
854,2,111,"5",111
854,2,111,"6",111
854,2,111,"7",111
854,2,84,"1",84
854,2,84,"6",84
854,2,243,"6",243
854,2,243,"7",243
854,2,274,"1",274
854,2,274,"3",274
854,2,274,"4",274
854,2,274,"6",274
854,2,274,"7",274
854,2,50,"4",50
854,2,50,"6",50
854,2,50,"7",50
854,2,73,"6",73
854,2,207,"7",207
854,2,276,"1",276
854,2,276,"6",276
854,2,170,"1",170
854,2,170,"3",170
854,2,170,"4",170
854,2,170,"5",170
854,2,170,"6",170
854,2,56,"4",56
854,2,56,"5",56
854,2,56,"6",56
854,2,101,"1",101
854,2,101,"3",101
854,2,101,"4",101
854,2,101,"6",101
854,2,101,"7",101
854,2,226,"3",226
854,2,92,"1",92
854,2,92,"4",92
854,2,92,"5",92
854,2,92,"6",92
854,2,92,"7",92
854,2,135,"7",135
854,2,216,"3",216
854,2,216,"4",216
854,2,216,"6",216
854,2,275,"1",275
854,2,275,"3",275
854,2,275,"4",275
854,2,275,"6",275
854,2,275,"7",275
854,2,254,"3",254
854,2,254,"7",254
854,2,215,"3",215
854,2,187,"3",187
854,2,187,"4",187
854,2,187,"5",187
854,2,187,"7",187
854,2,190,"4",190
854,2,210,"5",210
854,2,95,"4",95
854,2,199,"7",199
854,3,275,"1",275
854,3,275,"2",275
854,3,275,"4",275
854,3,275,"6",275
854,3,275,"7",275
854,3,137,"1",137
854,3,226,"2",226
854,3,216,"2",216
854,3,216,"4",216
854,3,216,"6",216
854,3,96,"7",96
854,3,60,"1",60
854,3,60,"4",60
854,3,60,"6",60
854,3,115,"6",115
854,3,225,"4",225
854,3,215,"2",215
854,3,130,"6",130
854,3,139,"1",139
854,3,139,"4",139
854,3,242,"4",242
854,3,242,"5",242
854,3,242,"7",242
854,3,165,"1",165
854,3,165,"5",165
854,3,165,"6",165
854,3,165,"7",165
854,3,193,"5",193
854,3,254,"2",254
854,3,254,"7",254
854,3,126,"4",126
854,3,126,"6",126
854,3,211,"4",211
854,3,211,"6",211
854,3,176,"7",176
854,3,284,"1",284
854,3,284,"2",284
854,3,284,"5",284
854,3,284,"6",284
854,3,284,"7",284
854,3,241,"5",241
854,3,197,"5",197
854,3,274,"1",274
854,3,274,"2",274
854,3,274,"4",274
854,3,274,"6",274
854,3,274,"7",274
854,3,187,"2",187
854,3,187,"4",187
854,3,187,"5",187
854,3,187,"7",187
854,3,145,"1",145
854,3,188,"2",188
854,3,170,"1",170
854,3,170,"2",170
854,3,170,"4",170
854,3,170,"5",170
854,3,170,"6",170
854,3,266,"1",266
854,3,62,"7",62
854,3,140,"1",140
854,3,140,"6",140
854,3,101,"1",101
854,3,101,"2",101
854,3,101,"4",101
854,3,101,"6",101
854,3,101,"7",101
854,4,202,"5",202
854,4,146,"5",146
854,4,133,"6",133
854,4,211,"3",211
854,4,211,"6",211
854,4,56,"2",56
854,4,56,"5",56
854,4,56,"6",56
854,4,275,"1",275
854,4,275,"2",275
854,4,275,"3",275
854,4,275,"6",275
854,4,275,"7",275
854,4,217,"1",217
854,4,217,"6",217
854,4,187,"2",187
854,4,187,"3",187
854,4,187,"5",187
854,4,187,"7",187
854,4,227,"6",227
854,4,163,"1",163
854,4,163,"2",163
854,4,163,"5",163
854,4,163,"6",163
854,4,163,"7",163
854,4,170,"1",170
854,4,170,"2",170
854,4,170,"3",170
854,4,170,"5",170
854,4,170,"6",170
854,4,239,"5",239
854,4,239,"6",239
854,4,270,"1",270
854,4,270,"5",270
854,4,270,"7",270
854,4,126,"3",126
854,4,126,"6",126
854,4,192,"1",192
854,4,192,"2",192
854,4,50,"2",50
854,4,50,"6",50
854,4,50,"7",50
854,4,138,"1",138
854,4,138,"6",138
854,4,112,"2",112
854,4,109,"7",109
854,4,44,"5",44
854,4,44,"6",44
854,4,44,"7",44
