"trial_number","layer_from","node_from","layer_to","node_to"
408,1,227,"3",227
408,1,98,"3",98
408,1,98,"4",98
408,1,243,"3",243
408,1,243,"7",243
408,1,167,"4",167
408,1,111,"2",111
408,1,111,"3",111
408,1,111,"4",111
408,1,111,"7",111
408,1,163,"2",163
408,1,163,"3",163
408,1,163,"4",163
408,1,163,"5",163
408,1,163,"6",163
408,1,211,"5",211
408,1,211,"7",211
408,1,115,"3",115
408,1,101,"2",101
408,1,101,"4",101
408,1,101,"5",101
408,1,101,"6",101
408,1,101,"7",101
408,1,235,"3",235
408,1,235,"4",235
408,1,235,"5",235
408,1,207,"6",207
408,1,138,"3",138
408,1,138,"6",138
408,1,242,"2",242
408,1,242,"5",242
408,1,242,"6",242
408,1,275,"2",275
408,1,275,"4",275
408,1,275,"5",275
408,1,275,"6",275
408,1,275,"7",275
408,1,87,"5",87
408,1,276,"4",276
408,1,276,"7",276
408,1,81,"4",81
408,1,55,"2",55
408,1,55,"3",55
408,1,55,"4",55
408,1,55,"5",55
408,1,55,"6",55
408,1,141,"2",141
408,1,141,"7",141
408,1,62,"6",62
408,1,190,"7",190
408,1,188,"4",188
408,1,284,"2",284
408,1,284,"3",284
408,1,284,"5",284
408,1,284,"6",284
408,1,284,"7",284
408,1,274,"2",274
408,1,274,"4",274
408,1,274,"5",274
408,1,274,"6",274
408,1,274,"7",274
408,1,145,"4",145
408,1,270,"4",270
408,1,270,"5",270
408,1,270,"7",270
408,1,165,"2",165
408,1,165,"3",165
408,1,165,"4",165
408,1,165,"7",165
408,1,73,"5",73
408,1,106,"4",106
408,1,238,"6",238
408,1,199,"3",199
408,1,130,"5",130
408,1,112,"6",112
408,1,92,"2",92
408,1,92,"3",92
408,1,92,"4",92
408,1,92,"6",92
408,1,92,"7",92
408,1,137,"4",137
408,1,170,"2",170
408,1,170,"3",170
408,1,170,"4",170
408,1,170,"6",170
408,1,170,"7",170
408,2,143,"7",143
408,2,50,"4",50
408,2,50,"5",50
408,2,50,"6",50
408,2,60,"3",60
408,2,60,"4",60
408,2,60,"5",60
408,2,92,"1",92
408,2,92,"3",92
408,2,92,"4",92
408,2,92,"6",92
408,2,92,"7",92
408,2,163,"1",163
408,2,163,"3",163
408,2,163,"4",163
408,2,163,"5",163
408,2,163,"6",163
408,2,216,"5",216
408,2,216,"6",216
408,2,216,"7",216
408,2,187,"4",187
408,2,187,"5",187
408,2,187,"6",187
408,2,187,"7",187
408,2,170,"1",170
408,2,170,"3",170
408,2,170,"4",170
408,2,170,"6",170
408,2,170,"7",170
408,2,146,"3",146
408,2,215,"4",215
408,2,56,"4",56
408,2,56,"6",56
408,2,56,"7",56
408,2,133,"5",133
408,2,218,"6",218
408,2,165,"1",165
408,2,165,"3",165
408,2,165,"4",165
408,2,165,"7",165
408,2,136,"3",136
408,2,136,"5",136
408,2,111,"1",111
408,2,111,"3",111
408,2,111,"4",111
408,2,111,"7",111
408,2,139,"5",139
408,2,139,"7",139
408,2,141,"1",141
408,2,141,"7",141
408,2,274,"1",274
408,2,274,"4",274
408,2,274,"5",274
408,2,274,"6",274
408,2,274,"7",274
408,2,217,"4",217
408,2,217,"5",217
408,2,101,"1",101
408,2,101,"4",101
408,2,101,"5",101
408,2,101,"6",101
408,2,101,"7",101
408,2,202,"4",202
408,2,225,"7",225
408,2,44,"3",44
408,2,44,"4",44
408,2,44,"6",44
408,2,242,"1",242
408,2,242,"5",242
408,2,242,"6",242
408,2,176,"4",176
408,2,212,"6",212
408,2,206,"4",206
408,2,55,"1",55
408,2,55,"3",55
408,2,55,"4",55
408,2,55,"5",55
408,2,55,"6",55
408,2,275,"1",275
408,2,275,"4",275
408,2,275,"5",275
408,2,275,"6",275
408,2,275,"7",275
408,2,284,"1",284
408,2,284,"3",284
408,2,284,"5",284
408,2,284,"6",284
408,2,284,"7",284
408,3,199,"1",199
408,3,136,"2",136
408,3,136,"5",136
408,3,98,"1",98
408,3,98,"4",98
408,3,104,"4",104
408,3,210,"6",210
408,3,239,"4",239
408,3,239,"6",239
408,3,227,"1",227
408,3,115,"1",115
408,3,284,"1",284
408,3,284,"2",284
408,3,284,"5",284
408,3,284,"6",284
408,3,284,"7",284
408,3,140,"4",140
408,3,140,"6",140
408,3,111,"1",111
408,3,111,"2",111
408,3,111,"4",111
408,3,111,"7",111
408,3,92,"1",92
408,3,92,"2",92
408,3,92,"4",92
408,3,92,"6",92
408,3,92,"7",92
408,3,163,"1",163
408,3,163,"2",163
408,3,163,"4",163
408,3,163,"5",163
408,3,163,"6",163
408,3,243,"1",243
408,3,243,"7",243
408,3,109,"4",109
408,3,146,"2",146
408,3,95,"5",95
408,3,55,"1",55
408,3,55,"2",55
408,3,55,"4",55
408,3,55,"5",55
408,3,55,"6",55
408,3,235,"1",235
408,3,235,"4",235
408,3,235,"5",235
408,3,99,"4",99
408,3,96,"4",96
408,3,170,"1",170
408,3,170,"2",170
408,3,170,"4",170
408,3,170,"6",170
408,3,170,"7",170
408,3,138,"1",138
408,3,138,"6",138
408,3,165,"1",165
408,3,165,"2",165
408,3,165,"4",165
408,3,165,"7",165
408,3,44,"2",44
408,3,44,"4",44
408,3,44,"6",44
