"trial_number","layer_from","node_from","layer_to","node_to"
373,1,258,"2",258
373,1,216,"11",216
373,1,216,"12",216
373,1,216,"2",216
373,1,216,"3",216
373,1,216,"4",216
373,1,216,"8",216
373,1,113,"2",113
373,1,225,"3",225
373,1,225,"4",225
373,1,284,"10",284
373,1,284,"12",284
373,1,284,"2",284
373,1,284,"3",284
373,1,284,"4",284
373,1,284,"6",284
373,1,284,"7",284
373,1,284,"8",284
373,1,54,"2",54
373,1,170,"12",170
373,1,170,"13",170
373,1,170,"14",170
373,1,170,"2",170
373,1,170,"3",170
373,1,170,"4",170
373,1,170,"5",170
373,1,170,"6",170
373,1,170,"7",170
373,1,170,"8",170
373,1,262,"2",262
373,1,99,"4",99
373,1,45,"2",45
373,1,194,"2",194
373,1,242,"10",242
373,1,242,"14",242
373,1,242,"2",242
373,1,242,"3",242
373,1,242,"4",242
373,1,242,"9",242
373,1,104,"9",104
373,1,72,"2",72
373,1,86,"2",86
373,1,160,"2",160
373,1,187,"10",187
373,1,187,"11",187
373,1,187,"12",187
373,1,187,"2",187
373,1,187,"5",187
373,1,187,"6",187
373,1,187,"7",187
373,1,187,"8",187
373,1,187,"9",187
373,1,189,"2",189
373,1,230,"2",230
373,1,232,"2",232
373,1,273,"2",273
373,1,49,"2",49
373,10,126,"11",126
373,10,126,"13",126
373,10,126,"14",126
373,10,126,"9",126
373,10,137,"8",137
373,10,165,"11",165
373,10,165,"12",165
373,10,165,"13",165
373,10,165,"14",165
373,10,165,"5",165
373,10,165,"6",165
373,10,165,"7",165
373,10,165,"8",165
373,10,165,"9",165
373,10,190,"13",190
373,10,190,"14",190
373,10,241,"7",241
373,10,241,"8",241
373,10,254,"14",254
373,10,254,"8",254
373,10,254,"9",254
373,10,274,"11",274
373,10,274,"12",274
373,10,274,"13",274
373,10,274,"14",274
373,10,274,"3",274
373,10,274,"4",274
373,10,274,"5",274
373,10,274,"6",274
373,10,274,"7",274
373,10,274,"8",274
373,10,274,"9",274
373,10,275,"11",275
373,10,275,"12",275
373,10,275,"13",275
373,10,275,"14",275
373,10,275,"3",275
373,10,275,"4",275
373,10,275,"5",275
373,10,275,"6",275
373,10,275,"7",275
373,10,275,"8",275
373,10,275,"9",275
373,10,278,"9",278
373,10,60,"11",60
373,10,60,"12",60
373,10,60,"5",60
373,10,60,"6",60
373,10,60,"7",60
373,10,60,"8",60
373,10,60,"9",60
373,10,92,"11",92
373,10,92,"12",92
373,10,92,"13",92
373,10,92,"14",92
373,10,92,"3",92
373,10,92,"5",92
373,10,92,"6",92
373,10,92,"7",92
373,10,92,"8",92
373,10,92,"9",92
373,10,138,"11",138
373,10,138,"12",138
373,10,138,"13",138
373,10,138,"14",138
373,10,138,"9",138
373,10,139,"13",139
373,10,139,"5",139
373,10,163,"11",163
373,10,163,"12",163
373,10,163,"13",163
373,10,163,"14",163
373,10,163,"3",163
373,10,163,"5",163
373,10,163,"6",163
373,10,163,"8",163
373,10,163,"9",163
373,10,101,"12",101
373,10,101,"2",101
373,10,101,"3",101
373,10,101,"4",101
373,10,101,"8",101
373,10,284,"1",284
373,10,284,"12",284
373,10,284,"2",284
373,10,284,"3",284
373,10,284,"4",284
373,10,284,"6",284
373,10,284,"7",284
373,10,284,"8",284
373,10,166,"9",166
373,10,44,"12",44
373,10,44,"5",44
373,10,44,"6",44
373,10,44,"7",44
373,10,55,"12",55
373,10,55,"13",55
373,10,55,"14",55
373,10,55,"3",55
373,10,55,"4",55
373,10,55,"5",55
373,10,55,"6",55
373,10,55,"7",55
373,10,55,"8",55
373,10,55,"9",55
373,10,56,"12",56
373,10,56,"5",56
373,10,56,"7",56
373,10,266,"7",266
373,10,266,"8",266
373,10,109,"8",109
373,10,181,"9",181
373,10,211,"14",211
373,10,211,"6",211
373,10,211,"9",211
373,10,50,"3",50
373,10,50,"4",50
373,10,50,"5",50
373,10,50,"6",50
373,10,50,"7",50
373,10,50,"8",50
373,10,50,"9",50
373,10,112,"6",112
373,10,141,"11",141
373,10,141,"12",141
373,10,141,"13",141
373,10,141,"14",141
373,10,141,"9",141
373,10,187,"1",187
373,10,187,"11",187
373,10,187,"12",187
373,10,187,"2",187
373,10,187,"5",187
373,10,187,"6",187
373,10,187,"7",187
373,10,187,"8",187
373,10,187,"9",187
373,10,193,"14",193
373,10,242,"1",242
373,10,242,"14",242
373,10,242,"2",242
373,10,242,"3",242
373,10,242,"4",242
373,10,242,"9",242
373,10,140,"14",140
373,10,140,"8",140
373,10,276,"5",276
373,10,276,"6",276
373,10,276,"8",276
373,10,175,"9",175
373,11,111,"14",111
373,11,111,"4",111
373,11,111,"5",111
373,11,111,"6",111
373,11,111,"7",111
373,11,111,"8",111
373,11,165,"10",165
373,11,165,"12",165
373,11,165,"13",165
373,11,165,"14",165
373,11,165,"5",165
373,11,165,"6",165
373,11,165,"7",165
373,11,165,"8",165
373,11,165,"9",165
373,11,192,"12",192
373,11,192,"14",192
373,11,192,"7",192
373,11,192,"8",192
373,11,215,"12",215
373,11,215,"6",215
373,11,255,"12",255
373,11,255,"13",255
373,11,270,"13",270
373,11,270,"6",270
373,11,270,"9",270
373,11,272,"12",272
373,11,274,"10",274
373,11,274,"12",274
373,11,274,"13",274
373,11,274,"14",274
373,11,274,"3",274
373,11,274,"4",274
373,11,274,"5",274
373,11,274,"6",274
373,11,274,"7",274
373,11,274,"8",274
373,11,274,"9",274
373,11,275,"10",275
373,11,275,"12",275
373,11,275,"13",275
373,11,275,"14",275
373,11,275,"3",275
373,11,275,"4",275
373,11,275,"5",275
373,11,275,"6",275
373,11,275,"7",275
373,11,275,"8",275
373,11,275,"9",275
373,11,80,"12",80
373,11,88,"12",88
373,11,92,"10",92
373,11,92,"12",92
373,11,92,"13",92
373,11,92,"14",92
373,11,92,"3",92
373,11,92,"5",92
373,11,92,"6",92
373,11,92,"7",92
373,11,92,"8",92
373,11,92,"9",92
373,11,138,"10",138
373,11,138,"12",138
373,11,138,"13",138
373,11,138,"14",138
373,11,138,"9",138
373,11,187,"1",187
373,11,187,"10",187
373,11,187,"12",187
373,11,187,"2",187
373,11,187,"5",187
373,11,187,"6",187
373,11,187,"7",187
373,11,187,"8",187
373,11,187,"9",187
373,11,197,"12",197
373,11,197,"3",197
373,11,62,"12",62
373,11,62,"7",62
373,11,126,"10",126
373,11,126,"13",126
373,11,126,"14",126
373,11,126,"9",126
373,11,163,"10",163
373,11,163,"12",163
373,11,163,"13",163
373,11,163,"14",163
373,11,163,"3",163
373,11,163,"5",163
373,11,163,"6",163
373,11,163,"8",163
373,11,163,"9",163
373,11,60,"10",60
373,11,60,"12",60
373,11,60,"5",60
373,11,60,"6",60
373,11,60,"7",60
373,11,60,"8",60
373,11,60,"9",60
373,11,207,"14",207
373,11,216,"1",216
373,11,216,"12",216
373,11,216,"2",216
373,11,216,"3",216
373,11,216,"4",216
373,11,216,"8",216
373,11,238,"12",238
373,11,238,"7",238
373,11,238,"8",238
373,11,243,"12",243
373,11,243,"13",243
373,11,243,"8",243
373,11,141,"10",141
373,11,141,"12",141
373,11,141,"13",141
373,11,141,"14",141
373,11,141,"9",141
373,12,165,"10",165
373,12,165,"11",165
373,12,165,"13",165
373,12,165,"14",165
373,12,165,"5",165
373,12,165,"6",165
373,12,165,"7",165
373,12,165,"8",165
373,12,165,"9",165
373,12,170,"1",170
373,12,170,"13",170
373,12,170,"14",170
373,12,170,"2",170
373,12,170,"3",170
373,12,170,"4",170
373,12,170,"5",170
373,12,170,"6",170
373,12,170,"7",170
373,12,170,"8",170
373,12,255,"11",255
373,12,255,"13",255
373,12,272,"11",272
373,12,274,"10",274
373,12,274,"11",274
373,12,274,"13",274
373,12,274,"14",274
373,12,274,"3",274
373,12,274,"4",274
373,12,274,"5",274
373,12,274,"6",274
373,12,274,"7",274
373,12,274,"8",274
373,12,274,"9",274
373,12,80,"11",80
373,12,88,"11",88
373,12,101,"10",101
373,12,101,"2",101
373,12,101,"3",101
373,12,101,"4",101
373,12,101,"8",101
373,12,163,"10",163
373,12,163,"11",163
373,12,163,"13",163
373,12,163,"14",163
373,12,163,"3",163
373,12,163,"5",163
373,12,163,"6",163
373,12,163,"8",163
373,12,163,"9",163
373,12,187,"1",187
373,12,187,"10",187
373,12,187,"11",187
373,12,187,"2",187
373,12,187,"5",187
373,12,187,"6",187
373,12,187,"7",187
373,12,187,"8",187
373,12,187,"9",187
373,12,238,"11",238
373,12,238,"7",238
373,12,238,"8",238
373,12,92,"10",92
373,12,92,"11",92
373,12,92,"13",92
373,12,92,"14",92
373,12,92,"3",92
373,12,92,"5",92
373,12,92,"6",92
373,12,92,"7",92
373,12,92,"8",92
373,12,92,"9",92
373,12,239,"13",239
373,12,239,"5",239
373,12,239,"6",239
373,12,55,"10",55
373,12,55,"13",55
373,12,55,"14",55
373,12,55,"3",55
373,12,55,"4",55
373,12,55,"5",55
373,12,55,"6",55
373,12,55,"7",55
373,12,55,"8",55
373,12,55,"9",55
373,12,56,"10",56
373,12,56,"5",56
373,12,56,"7",56
373,12,60,"10",60
373,12,60,"11",60
373,12,60,"5",60
373,12,60,"6",60
373,12,60,"7",60
373,12,60,"8",60
373,12,60,"9",60
373,12,275,"10",275
373,12,275,"11",275
373,12,275,"13",275
373,12,275,"14",275
373,12,275,"3",275
373,12,275,"4",275
373,12,275,"5",275
373,12,275,"6",275
373,12,275,"7",275
373,12,275,"8",275
373,12,275,"9",275
373,12,44,"10",44
373,12,44,"5",44
373,12,44,"6",44
373,12,44,"7",44
373,12,138,"10",138
373,12,138,"11",138
373,12,138,"13",138
373,12,138,"14",138
373,12,138,"9",138
373,12,203,"6",203
373,12,215,"11",215
373,12,215,"6",215
373,12,216,"1",216
373,12,216,"11",216
373,12,216,"2",216
373,12,216,"3",216
373,12,216,"4",216
373,12,216,"8",216
373,12,284,"1",284
373,12,284,"10",284
373,12,284,"2",284
373,12,284,"3",284
373,12,284,"4",284
373,12,284,"6",284
373,12,284,"7",284
373,12,284,"8",284
373,12,62,"11",62
373,12,62,"7",62
373,12,84,"8",84
373,12,243,"11",243
373,12,243,"13",243
373,12,243,"8",243
373,12,146,"3",146
373,12,192,"11",192
373,12,192,"14",192
373,12,192,"7",192
373,12,192,"8",192
373,12,143,"7",143
373,12,197,"11",197
373,12,197,"3",197
373,12,98,"13",98
373,12,98,"7",98
373,12,108,"14",108
373,12,141,"10",141
373,12,141,"11",141
373,12,141,"13",141
373,12,141,"14",141
373,12,141,"9",141
373,13,103,"14",103
373,13,107,"14",107
373,13,115,"14",115
373,13,115,"5",115
373,13,126,"10",126
373,13,126,"11",126
373,13,126,"14",126
373,13,126,"9",126
373,13,136,"5",136
373,13,136,"7",136
373,13,136,"8",136
373,13,138,"10",138
373,13,138,"11",138
373,13,138,"12",138
373,13,138,"14",138
373,13,138,"9",138
373,13,139,"10",139
373,13,139,"5",139
373,13,141,"10",141
373,13,141,"11",141
373,13,141,"12",141
373,13,141,"14",141
373,13,141,"9",141
373,13,163,"10",163
373,13,163,"11",163
373,13,163,"12",163
373,13,163,"14",163
373,13,163,"3",163
373,13,163,"5",163
373,13,163,"6",163
373,13,163,"8",163
373,13,163,"9",163
373,13,165,"10",165
373,13,165,"11",165
373,13,165,"12",165
373,13,165,"14",165
373,13,165,"5",165
373,13,165,"6",165
373,13,165,"7",165
373,13,165,"8",165
373,13,165,"9",165
373,13,170,"1",170
373,13,170,"12",170
373,13,170,"14",170
373,13,170,"2",170
373,13,170,"3",170
373,13,170,"4",170
373,13,170,"5",170
373,13,170,"6",170
373,13,170,"7",170
373,13,170,"8",170
373,13,190,"10",190
373,13,190,"14",190
373,13,239,"12",239
373,13,239,"5",239
373,13,239,"6",239
373,13,255,"11",255
373,13,255,"12",255
373,13,55,"10",55
373,13,55,"12",55
373,13,55,"14",55
373,13,55,"3",55
373,13,55,"4",55
373,13,55,"5",55
373,13,55,"6",55
373,13,55,"7",55
373,13,55,"8",55
373,13,55,"9",55
373,13,92,"10",92
373,13,92,"11",92
373,13,92,"12",92
373,13,92,"14",92
373,13,92,"3",92
373,13,92,"5",92
373,13,92,"6",92
373,13,92,"7",92
373,13,92,"8",92
373,13,92,"9",92
373,13,176,"7",176
373,13,202,"6",202
373,13,243,"11",243
373,13,243,"12",243
373,13,243,"8",243
373,13,275,"10",275
373,13,275,"11",275
373,13,275,"12",275
373,13,275,"14",275
373,13,275,"3",275
373,13,275,"4",275
373,13,275,"5",275
373,13,275,"6",275
373,13,275,"7",275
373,13,275,"8",275
373,13,275,"9",275
373,13,98,"12",98
373,13,98,"7",98
373,13,265,"14",265
373,13,114,"14",114
373,13,270,"11",270
373,13,270,"6",270
373,13,270,"9",270
373,13,274,"10",274
373,13,274,"11",274
373,13,274,"12",274
373,13,274,"14",274
373,13,274,"3",274
373,13,274,"4",274
373,13,274,"5",274
373,13,274,"6",274
373,13,274,"7",274
373,13,274,"8",274
373,13,274,"9",274
373,14,103,"13",103
373,14,111,"11",111
373,14,111,"4",111
373,14,111,"5",111
373,14,111,"6",111
373,14,111,"7",111
373,14,111,"8",111
373,14,115,"13",115
373,14,115,"5",115
373,14,126,"10",126
373,14,126,"11",126
373,14,126,"13",126
373,14,126,"9",126
373,14,138,"10",138
373,14,138,"11",138
373,14,138,"12",138
373,14,138,"13",138
373,14,138,"9",138
373,14,141,"10",141
373,14,141,"11",141
373,14,141,"12",141
373,14,141,"13",141
373,14,141,"9",141
373,14,163,"10",163
373,14,163,"11",163
373,14,163,"12",163
373,14,163,"13",163
373,14,163,"3",163
373,14,163,"5",163
373,14,163,"6",163
373,14,163,"8",163
373,14,163,"9",163
373,14,165,"10",165
373,14,165,"11",165
373,14,165,"12",165
373,14,165,"13",165
373,14,165,"5",165
373,14,165,"6",165
373,14,165,"7",165
373,14,165,"8",165
373,14,165,"9",165
373,14,170,"1",170
373,14,170,"12",170
373,14,170,"13",170
373,14,170,"2",170
373,14,170,"3",170
373,14,170,"4",170
373,14,170,"5",170
373,14,170,"6",170
373,14,170,"7",170
373,14,170,"8",170
373,14,190,"10",190
373,14,190,"13",190
373,14,207,"11",207
373,14,242,"1",242
373,14,242,"10",242
373,14,242,"2",242
373,14,242,"3",242
373,14,242,"4",242
373,14,242,"9",242
373,14,254,"10",254
373,14,254,"8",254
373,14,254,"9",254
373,14,265,"13",265
373,14,92,"10",92
373,14,92,"11",92
373,14,92,"12",92
373,14,92,"13",92
373,14,92,"3",92
373,14,92,"5",92
373,14,92,"6",92
373,14,92,"7",92
373,14,92,"8",92
373,14,92,"9",92
373,14,108,"12",108
373,14,193,"10",193
373,14,192,"11",192
373,14,192,"12",192
373,14,192,"7",192
373,14,192,"8",192
373,14,210,"4",210
373,14,275,"10",275
373,14,275,"11",275
373,14,275,"12",275
373,14,275,"13",275
373,14,275,"3",275
373,14,275,"4",275
373,14,275,"5",275
373,14,275,"6",275
373,14,275,"7",275
373,14,275,"8",275
373,14,275,"9",275
373,14,140,"10",140
373,14,140,"8",140
373,14,226,"7",226
373,14,114,"13",114
373,14,55,"10",55
