"trial_number","layer_from","node_from","layer_to","node_to"
783,1,2,"2",2
783,1,2,"6",2
783,1,3,"5",3
783,1,3,"6",3
783,1,5,"4",5
783,1,11,"7",11
783,1,19,"7",19
783,1,34,"2",34
783,1,34,"4",34
783,1,75,"3",75
783,1,88,"5",88
783,1,101,"2",101
783,1,102,"3",102
783,1,102,"5",102
783,1,102,"7",102
783,1,114,"2",114
783,1,114,"3",114
783,1,117,"2",117
783,1,123,"4",123
783,1,123,"5",123
783,1,136,"2",136
783,1,140,"3",140
783,1,140,"7",140
783,1,141,"3",141
783,1,182,"4",182
783,1,182,"7",182
783,1,195,"2",195
783,1,195,"3",195
783,1,208,"4",208
783,1,208,"7",208
783,1,211,"3",211
783,1,212,"2",212
783,1,212,"6",212
783,1,219,"3",219
783,1,219,"5",219
783,1,219,"7",219
783,1,220,"3",220
783,1,238,"4",238
783,1,289,"5",289
783,1,289,"6",289
783,1,295,"3",295
783,1,295,"4",295
783,1,295,"7",295
783,1,296,"3",296
783,1,313,"6",313
783,1,317,"2",317
783,1,329,"5",329
783,1,337,"7",337
783,1,375,"4",375
783,1,375,"6",375
783,1,379,"7",379
783,1,380,"5",380
783,1,380,"7",380
783,1,408,"3",408
783,1,418,"4",418
783,1,419,"6",419
783,1,419,"7",419
783,1,423,"2",423
783,1,428,"7",428
783,1,429,"3",429
783,1,449,"5",449
783,1,467,"5",467
783,1,480,"2",480
783,1,483,"6",483
783,1,486,"2",486
783,1,486,"6",486
783,1,514,"4",514
783,1,533,"3",533
783,1,536,"6",536
783,1,543,"4",543
783,1,543,"7",543
783,1,549,"3",549
783,1,562,"3",562
783,1,591,"3",591
783,1,591,"5",591
783,1,591,"6",591
783,1,608,"4",608
783,1,614,"6",614
783,1,652,"5",652
783,1,654,"4",654
783,1,671,"4",671
783,1,677,"6",677
783,2,2,"1",2
783,2,2,"6",2
783,2,10,"4",10
783,2,12,"3",12
783,2,34,"1",34
783,2,34,"4",34
783,2,35,"7",35
783,2,48,"4",48
783,2,66,"3",66
783,2,69,"7",69
783,2,99,"4",99
783,2,99,"7",99
783,2,101,"1",101
783,2,114,"1",114
783,2,114,"3",114
783,2,117,"1",117
783,2,127,"3",127
783,2,130,"5",130
783,2,136,"1",136
