"trial_number","layer_from","node_from","layer_to","node_to"
520,1,34,"3",34
520,1,39,"4",39
520,1,42,"4",42
520,1,49,"5",49
520,1,85,"6",85
520,1,120,"3",120
520,1,120,"6",120
520,1,127,"4",127
520,1,127,"5",127
520,1,127,"6",127
520,1,131,"5",131
520,1,146,"2",146
520,1,149,"3",149
520,1,149,"6",149
520,1,151,"4",151
520,1,160,"3",160
520,1,174,"2",174
520,1,174,"4",174
520,1,174,"5",174
520,1,179,"7",179
520,1,181,"5",181
520,1,183,"4",183
520,1,183,"7",183
520,1,195,"6",195
520,1,201,"6",201
520,1,231,"2",231
520,1,241,"6",241
520,1,241,"7",241
520,1,300,"2",300
520,1,303,"3",303
520,1,303,"4",303
520,1,303,"6",303
520,1,307,"5",307
520,1,307,"6",307
520,1,316,"2",316
520,1,322,"6",322
520,1,331,"2",331
520,1,331,"3",331
520,1,355,"6",355
520,1,358,"3",358
520,1,366,"2",366
520,1,366,"5",366
520,1,366,"7",366
520,1,371,"5",371
520,1,385,"3",385
520,1,410,"7",410
520,1,411,"3",411
520,1,430,"7",430
520,1,439,"6",439
520,1,452,"5",452
520,1,452,"7",452
520,1,460,"3",460
520,1,460,"6",460
520,1,472,"7",472
520,1,481,"2",481
520,1,481,"3",481
520,1,491,"2",491
520,1,493,"4",493
520,1,493,"5",493
520,1,494,"2",494
520,1,496,"3",496
520,1,500,"2",500
520,1,500,"5",500
520,1,509,"4",509
520,1,509,"5",509
520,1,514,"6",514
520,1,538,"3",538
520,1,538,"7",538
520,1,541,"3",541
520,1,541,"6",541
520,1,546,"3",546
520,1,546,"7",546
520,1,557,"5",557
520,1,568,"3",568
520,1,571,"3",571
520,1,573,"6",573
520,1,573,"7",573
520,1,605,"5",605
520,1,605,"6",605
520,1,652,"5",652
520,1,712,"5",712
520,1,714,"6",714
520,2,6,"6",6
520,2,12,"5",12
520,2,12,"6",12
520,2,28,"6",28
520,2,28,"7",28
520,2,43,"6",43
520,2,54,"6",54
520,2,54,"7",54
520,2,59,"4",59
520,2,60,"3",60
520,2,70,"7",70
520,2,87,"4",87
520,2,88,"7",88
520,2,96,"3",96
520,2,146,"1",146
520,2,174,"1",174
520,2,174,"4",174
520,2,174,"5",174
520,2,184,"3",184
520,2,185,"5",185
520,2,189,"5",189
520,2,189,"6",189
520,2,197,"3",197
520,2,204,"7",204
520,2,219,"3",219
520,2,219,"4",219
520,2,219,"7",219
520,2,220,"4",220
520,2,231,"1",231
520,2,251,"5",251
520,2,266,"3",266
520,2,300,"1",300
520,2,316,"1",316
520,2,327,"7",327
520,2,331,"1",331
520,2,331,"3",331
520,2,332,"3",332
520,2,339,"7",339
520,2,361,"7",361
520,2,364,"3",364
520,2,364,"5",364
520,2,366,"1",366
520,2,366,"5",366
520,2,366,"7",366
520,2,373,"3",373
520,2,389,"3",389
520,2,412,"4",412
520,2,419,"4",419
520,2,424,"5",424
520,2,447,"6",447
520,2,474,"3",474
520,2,481,"1",481
520,2,481,"3",481
520,2,488,"6",488
520,2,491,"1",491
520,2,494,"1",494
520,2,500,"1",500
520,2,500,"5",500
520,2,503,"5",503
520,3,22,"6",22
520,3,31,"4",31
520,3,31,"6",31
520,3,34,"1",34
520,3,55,"4",55
520,3,55,"6",55
520,3,60,"2",60
520,3,72,"4",72
520,3,96,"2",96
520,3,98,"7",98
520,3,114,"4",114
520,3,114,"7",114
520,3,120,"1",120
520,3,120,"6",120
520,3,149,"1",149
520,3,149,"6",149
520,3,160,"1",160
520,3,164,"5",164
520,3,184,"2",184
520,3,187,"6",187
520,3,187,"7",187
520,3,197,"2",197
520,3,219,"2",219
520,3,219,"4",219
520,3,219,"7",219
520,3,240,"4",240
520,3,240,"6",240
520,3,248,"5",248
520,3,266,"2",266
520,3,285,"4",285
520,3,292,"6",292
520,3,303,"1",303
520,3,303,"4",303
520,3,303,"6",303
520,3,310,"4",310
520,3,312,"7",312
520,3,317,"7",317
520,3,328,"6",328
520,3,331,"1",331
520,3,331,"2",331
520,3,332,"2",332
520,3,335,"7",335
520,3,337,"4",337
520,3,337,"5",337
520,3,337,"7",337
520,3,358,"1",358
520,3,359,"4",359
520,3,364,"2",364
520,3,364,"5",364
520,3,368,"6",368
520,3,368,"7",368
520,3,373,"2",373
520,3,380,"6",380
520,3,385,"1",385
520,3,389,"2",389
520,3,396,"4",396
520,3,396,"5",396
520,3,397,"4",397
520,3,397,"7",397
520,3,401,"6",401
520,3,401,"7",401
520,3,411,"1",411
520,3,460,"1",460
520,3,460,"6",460
520,3,474,"2",474
520,3,478,"5",478
520,3,481,"1",481
520,3,481,"2",481
520,3,496,"1",496
520,3,513,"7",513
520,3,526,"5",526
520,3,529,"4",529
520,3,531,"5",531
520,3,531,"6",531
520,3,531,"7",531
520,3,535,"4",535
520,3,535,"7",535
520,3,538,"1",538
520,3,538,"7",538
520,3,541,"1",541
520,3,541,"6",541
520,3,546,"1",546
520,3,546,"7",546
520,3,558,"6",558
520,3,568,"1",568
520,3,571,"1",571
520,3,593,"7",593
520,3,595,"5",595
520,4,31,"3",31
520,4,31,"6",31
520,4,36,"6",36
520,4,39,"1",39
520,4,42,"1",42
520,4,55,"3",55
520,4,55,"6",55
520,4,59,"2",59
520,4,72,"3",72
520,4,87,"2",87
520,4,114,"3",114
520,4,114,"7",114
520,4,127,"1",127
520,4,127,"5",127
520,4,127,"6",127
520,4,151,"1",151
520,4,174,"1",174
520,4,174,"2",174
520,4,174,"5",174
520,4,183,"1",183
520,4,183,"7",183
520,4,186,"5",186
520,4,186,"7",186
520,4,193,"7",193
520,4,212,"6",212
520,4,212,"7",212
520,4,219,"2",219
520,4,219,"3",219
520,4,219,"7",219
520,4,220,"2",220
520,4,240,"3",240
520,4,240,"6",240
520,4,249,"7",249
520,4,259,"6",259
520,4,259,"7",259
520,4,285,"3",285
520,4,298,"5",298
520,4,298,"6",298
520,4,303,"1",303
520,4,303,"3",303
520,4,303,"6",303
520,4,310,"3",310
520,4,337,"3",337
520,4,337,"5",337
520,4,337,"7",337
520,4,340,"7",340
520,4,359,"3",359
520,4,376,"6",376
520,4,396,"3",396
520,4,396,"5",396
520,4,397,"3",397
520,4,397,"7",397
520,4,412,"2",412
520,4,417,"5",417
520,4,419,"2",419
520,4,450,"7",450
520,4,459,"6",459
520,4,493,"1",493
520,4,493,"5",493
520,4,509,"1",509
520,4,509,"5",509
520,4,529,"3",529
520,4,535,"3",535
520,4,535,"7",535
520,4,564,"5",564
520,4,569,"7",569
520,4,581,"5",581
520,4,591,"6",591
520,4,594,"5",594
520,4,653,"6",653
520,4,730,"5",730
520,4,762,"6",762
520,4,796,"5",796
520,4,871,"5",871
520,4,881,"5",881
520,4,913,"5",913
520,4,946,"5",946
520,4,948,"5",948
520,4,951,"5",951
520,4,1001,"5",1001
520,4,1032,"5",1032
520,4,1077,"5",1077
520,5,8,"6",8
520,5,12,"2",12
520,5,12,"6",12
520,5,33,"6",33
520,5,46,"7",46
520,5,49,"1",49
520,5,57,"7",57
520,5,116,"7",116
520,5,127,"1",127
520,5,127,"4",127
520,5,127,"6",127
520,5,131,"1",131
520,5,164,"3",164
520,5,174,"1",174
520,5,174,"2",174
520,5,174,"4",174
520,5,181,"1",181
520,5,185,"2",185
520,5,186,"4",186
520,5,186,"7",186
520,5,189,"2",189
520,5,189,"6",189
520,5,199,"6",199
520,5,199,"7",199
520,5,248,"3",248
520,5,251,"2",251
520,5,272,"6",272
520,5,276,"6",276
520,5,298,"4",298
520,5,298,"6",298
520,5,301,"7",301
520,5,307,"1",307
520,5,307,"6",307
520,5,337,"3",337
520,5,337,"4",337
520,5,337,"7",337
520,5,357,"6",357
520,5,364,"2",364
520,5,364,"3",364
520,5,366,"1",366
520,5,366,"2",366
520,5,366,"7",366
520,5,371,"1",371
520,5,396,"3",396
520,5,396,"4",396
520,5,417,"4",417
520,5,424,"2",424
520,5,452,"1",452
520,5,452,"7",452
520,5,478,"3",478
520,5,489,"6",489
520,5,493,"1",493
520,5,493,"4",493
520,5,500,"1",500
520,5,500,"2",500
