"trial_number","layer_from","node_from","layer_to","node_to"
148,1,81,"5",81
148,1,126,"2",126
148,1,126,"5",126
148,1,140,"4",140
148,1,140,"6",140
148,1,84,"2",84
148,1,84,"4",84
148,1,170,"2",170
148,1,170,"3",170
148,1,170,"5",170
148,1,170,"6",170
148,1,170,"7",170
148,1,111,"2",111
148,1,111,"5",111
148,1,111,"6",111
148,1,111,"7",111
148,1,238,"2",238
148,1,211,"4",211
148,1,211,"6",211
148,1,163,"2",163
148,1,163,"4",163
148,1,163,"5",163
148,1,163,"6",163
148,1,163,"7",163
148,1,284,"2",284
148,1,284,"3",284
148,1,284,"4",284
148,1,284,"5",284
148,1,284,"6",284
148,1,99,"3",99
148,1,165,"2",165
148,1,165,"4",165
148,1,165,"5",165
148,1,165,"7",165
148,1,206,"5",206
148,1,50,"2",50
148,1,50,"3",50
148,1,50,"7",50
148,1,133,"2",133
148,1,207,"4",207
148,1,197,"7",197
148,1,115,"5",115
148,1,101,"3",101
148,1,101,"4",101
148,1,101,"5",101
148,1,101,"6",101
148,1,101,"7",101
148,1,274,"3",274
148,1,274,"4",274
148,1,274,"5",274
148,1,274,"6",274
148,1,274,"7",274
148,1,60,"2",60
148,1,60,"3",60
148,1,60,"4",60
148,1,44,"2",44
148,1,44,"3",44
148,1,44,"7",44
148,1,187,"2",187
148,1,187,"3",187
148,1,187,"4",187
148,1,187,"5",187
148,1,55,"2",55
148,1,55,"4",55
148,1,55,"5",55
148,1,55,"6",55
148,1,55,"7",55
148,1,255,"6",255
148,1,235,"4",235
148,1,235,"5",235
148,1,235,"6",235
148,1,254,"2",254
148,1,254,"6",254
148,1,217,"4",217
148,1,217,"5",217
148,1,202,"2",202
148,1,136,"2",136
148,1,136,"5",136
148,1,109,"5",109
148,1,92,"3",92
148,1,92,"4",92
148,1,92,"5",92
148,1,92,"6",92
148,1,92,"7",92
148,1,276,"3",276
148,1,276,"7",276
148,1,275,"3",275
148,1,275,"4",275
148,1,275,"5",275
148,1,275,"6",275
148,1,275,"7",275
148,1,98,"2",98
148,1,98,"6",98
148,2,62,"7",62
148,2,216,"4",216
148,2,216,"5",216
148,2,216,"7",216
148,2,108,"6",108
148,2,112,"4",112
148,2,193,"5",193
148,2,238,"1",238
148,2,165,"1",165
148,2,165,"4",165
