"trial_number","layer_from","node_from","layer_to","node_to"
472,1,111,"4",111
472,1,111,"5",111
472,1,111,"6",111
472,1,111,"7",111
472,1,275,"2",275
472,1,275,"3",275
472,1,275,"4",275
472,1,275,"6",275
472,1,275,"7",275
472,1,192,"3",192
472,1,192,"5",192
472,1,227,"5",227
472,1,145,"3",145
472,1,219,"4",219
472,1,60,"3",60
472,1,60,"4",60
472,1,60,"6",60
472,1,92,"3",92
472,1,92,"4",92
472,1,92,"5",92
472,1,92,"6",92
472,1,92,"7",92
472,1,140,"6",140
472,1,140,"7",140
472,1,226,"3",226
472,1,203,"6",203
472,1,284,"2",284
472,1,284,"3",284
472,1,284,"4",284
472,1,284,"5",284
472,1,284,"6",284
472,1,216,"2",216
472,1,216,"4",216
472,1,216,"5",216
472,1,141,"3",141
472,1,141,"7",141
472,1,133,"4",133
472,1,239,"2",239
472,1,239,"4",239
472,1,170,"2",170
472,1,170,"3",170
472,1,170,"5",170
472,1,170,"6",170
472,1,170,"7",170
472,1,81,"2",81
472,1,212,"5",212
472,1,50,"2",50
472,1,50,"3",50
472,1,50,"6",50
472,1,55,"2",55
472,1,55,"3",55
472,1,55,"5",55
472,1,55,"6",55
472,1,55,"7",55
472,1,210,"5",210
472,1,62,"4",62
472,1,98,"2",98
472,1,98,"4",98
472,1,135,"6",135
472,1,73,"5",73
472,1,235,"3",235
472,1,235,"5",235
472,1,235,"6",235
472,1,101,"2",101
472,1,101,"4",101
472,1,101,"5",101
472,1,101,"6",101
472,1,101,"7",101
472,1,243,"2",243
472,1,243,"5",243
472,1,137,"5",137
472,1,218,"4",218
472,1,167,"6",167
472,1,104,"7",104
472,1,165,"2",165
472,1,165,"3",165
472,1,165,"4",165
472,1,165,"7",165
472,1,84,"2",84
472,1,84,"5",84
472,2,40,"7",40
472,2,274,"3",274
472,2,274,"4",274
472,2,274,"5",274
472,2,274,"6",274
472,2,274,"7",274
472,2,81,"1",81
472,2,130,"7",130
472,2,84,"1",84
472,2,84,"5",84
472,2,187,"3",187
472,2,187,"4",187
472,2,187,"6",187
472,2,187,"7",187
472,2,143,"4",143
472,2,211,"5",211
472,2,211,"7",211
472,2,98,"1",98
472,2,98,"4",98
472,2,284,"1",284
472,2,284,"3",284
472,2,284,"4",284
472,2,284,"5",284
472,2,284,"6",284
472,2,101,"1",101
472,2,101,"4",101
472,2,101,"5",101
472,2,101,"6",101
472,2,101,"7",101
472,2,55,"1",55
472,2,55,"3",55
472,2,55,"5",55
472,2,55,"6",55
472,2,55,"7",55
472,2,56,"3",56
472,2,56,"4",56
472,2,56,"7",56
472,2,188,"7",188
472,2,217,"4",217
472,2,217,"5",217
472,2,193,"5",193
472,2,50,"1",50
472,2,50,"3",50
472,2,50,"6",50
472,2,44,"4",44
472,2,44,"5",44
472,2,44,"7",44
472,2,225,"6",225
472,2,275,"1",275
472,2,275,"3",275
472,2,275,"4",275
472,2,275,"6",275
472,2,275,"7",275
472,2,216,"1",216
472,2,216,"4",216
472,2,216,"5",216
472,2,266,"7",266
472,2,243,"1",243
472,2,243,"5",243
472,2,165,"1",165
472,2,165,"3",165
472,2,165,"4",165
472,2,165,"7",165
472,2,215,"4",215
472,2,96,"6",96
472,2,163,"3",163
472,2,163,"4",163
472,2,163,"5",163
472,2,163,"6",163
472,2,163,"7",163
472,2,239,"1",239
472,2,239,"4",239
472,2,176,"3",176
472,2,170,"1",170
472,2,170,"3",170
472,2,170,"5",170
472,2,170,"6",170
472,2,170,"7",170
472,3,226,"1",226
472,3,108,"4",108
472,3,55,"1",55
472,3,55,"2",55
472,3,55,"5",55
472,3,55,"6",55
472,3,55,"7",55
472,3,139,"4",139
472,3,139,"6",139
472,3,92,"1",92
472,3,92,"4",92
472,3,92,"5",92
472,3,92,"6",92
472,3,92,"7",92
472,3,242,"4",242
472,3,242,"5",242
472,3,242,"6",242
472,3,99,"5",99
472,3,112,"4",112
472,3,187,"2",187
472,3,187,"4",187
472,3,187,"6",187
472,3,187,"7",187
472,3,60,"1",60
472,3,60,"4",60
472,3,60,"6",60
472,3,145,"1",145
472,3,192,"1",192
472,3,192,"5",192
472,3,170,"1",170
472,3,170,"2",170
472,3,170,"5",170
472,3,170,"6",170
472,3,170,"7",170
472,3,275,"1",275
472,3,275,"2",275
472,3,275,"4",275
472,3,275,"6",275
472,3,275,"7",275
472,3,165,"1",165
472,3,165,"2",165
472,3,165,"4",165
472,3,165,"7",165
472,3,274,"2",274
472,3,274,"4",274
472,3,274,"5",274
472,3,274,"6",274
472,3,274,"7",274
472,3,50,"1",50
472,3,50,"2",50
472,3,50,"6",50
472,3,138,"5",138
472,3,138,"6",138
472,3,235,"1",235
472,3,235,"5",235
472,3,235,"6",235
472,3,141,"1",141
472,3,141,"7",141
472,3,270,"4",270
472,3,270,"6",270
472,3,270,"7",270
472,3,126,"6",126
472,3,126,"7",126
472,3,56,"2",56
472,3,56,"4",56
472,3,56,"7",56
472,3,241,"5",241
472,3,163,"2",163
472,3,163,"4",163
472,3,163,"5",163
472,3,163,"6",163
472,3,163,"7",163
472,3,176,"2",176
472,3,284,"1",284
472,3,284,"2",284
472,3,284,"4",284
472,3,284,"5",284
472,3,284,"6",284
472,4,270,"3",270
472,4,270,"6",270
472,4,270,"7",270
472,4,165,"1",165
472,4,165,"2",165
472,4,165,"3",165
472,4,165,"7",165
472,4,163,"2",163
472,4,163,"3",163
472,4,163,"5",163
472,4,163,"6",163
472,4,163,"7",163
472,4,139,"3",139
472,4,139,"6",139
472,4,101,"1",101
472,4,101,"2",101
472,4,101,"5",101
472,4,101,"6",101
472,4,101,"7",101
472,4,239,"1",239
472,4,239,"2",239
472,4,111,"1",111
472,4,111,"5",111
472,4,111,"6",111
472,4,111,"7",111
472,4,133,"1",133
472,4,274,"2",274
472,4,274,"3",274
472,4,274,"5",274
472,4,274,"6",274
472,4,274,"7",274
472,4,108,"3",108
472,4,275,"1",275
472,4,275,"2",275
472,4,275,"3",275
472,4,275,"6",275
472,4,275,"7",275
472,4,109,"5",109
472,4,56,"2",56
472,4,56,"3",56
472,4,56,"7",56
472,4,215,"2",215
472,4,187,"2",187
472,4,187,"3",187
472,4,187,"6",187
472,4,187,"7",187
472,4,44,"2",44
472,4,44,"5",44
472,4,44,"7",44
472,4,92,"1",92
472,4,92,"3",92
472,4,92,"5",92
472,4,92,"6",92
472,4,92,"7",92
472,4,206,"6",206
472,4,216,"1",216
472,4,216,"2",216
472,4,216,"5",216
472,4,60,"1",60
472,4,60,"3",60
472,4,60,"6",60
472,4,219,"1",219
472,4,284,"1",284
472,4,284,"2",284
472,4,284,"3",284
472,4,284,"5",284
472,4,284,"6",284
472,4,106,"6",106
472,4,62,"1",62
472,4,112,"3",112
472,4,218,"1",218
472,4,98,"1",98
472,4,98,"2",98
472,4,143,"2",143
472,4,255,"5",255
472,4,217,"2",217
472,4,217,"5",217
472,4,276,"5",276
472,4,276,"6",276
472,4,242,"3",242
472,4,242,"5",242
472,4,242,"6",242
472,4,136,"6",136
472,4,136,"7",136
472,5,111,"1",111
472,5,111,"4",111
472,5,111,"6",111
472,5,111,"7",111
472,5,211,"2",211
472,5,211,"7",211
472,5,235,"1",235
472,5,235,"3",235
472,5,235,"6",235
472,5,55,"1",55
472,5,55,"2",55
472,5,55,"3",55
472,5,55,"6",55
472,5,55,"7",55
472,5,217,"2",217
472,5,217,"4",217
472,5,199,"7",199
472,5,101,"1",101
472,5,101,"2",101
472,5,101,"4",101
472,5,101,"6",101
472,5,101,"7",101
472,5,109,"4",109
472,5,92,"1",92
472,5,92,"3",92
472,5,92,"4",92
472,5,92,"6",92
472,5,92,"7",92
472,5,255,"4",255
472,5,115,"7",115
472,5,243,"1",243
472,5,243,"2",243
472,5,138,"3",138
472,5,138,"6",138
472,5,44,"2",44
472,5,44,"4",44
472,5,44,"7",44
472,5,254,"6",254
