"trial_number","layer_from","node_from","layer_to","node_to"
58,1,216,"2",216
58,1,216,"4",216
58,1,216,"6",216
58,1,206,"2",206
58,1,225,"2",225
58,1,242,"2",242
58,1,242,"5",242
58,1,242,"7",242
58,1,284,"2",284
58,1,284,"3",284
58,1,284,"4",284
58,1,284,"5",284
58,1,284,"6",284
58,1,170,"2",170
58,1,170,"3",170
58,1,170,"4",170
58,1,170,"6",170
58,1,170,"7",170
58,1,99,"2",99
58,1,104,"5",104
58,1,101,"2",101
58,1,101,"3",101
58,1,101,"4",101
58,1,101,"5",101
58,1,101,"6",101
58,1,187,"3",187
58,1,187,"4",187
58,1,187,"5",187
58,1,187,"6",187
58,1,188,"2",188
58,1,212,"4",212
58,2,145,"4",145
58,2,275,"3",275
58,2,275,"4",275
58,2,275,"5",275
58,2,275,"6",275
58,2,275,"7",275
58,2,111,"3",111
58,2,111,"4",111
58,2,111,"6",111
58,2,111,"7",111
58,2,146,"6",146
58,2,163,"3",163
58,2,163,"4",163
58,2,163,"5",163
58,2,163,"6",163
58,2,163,"7",163
58,2,170,"1",170
58,2,170,"3",170
58,2,170,"4",170
58,2,170,"6",170
58,2,170,"7",170
58,2,206,"1",206
58,2,216,"1",216
58,2,216,"4",216
58,2,216,"6",216
58,2,225,"1",225
58,2,242,"1",242
58,2,242,"5",242
58,2,242,"7",242
58,2,284,"1",284
58,2,284,"3",284
58,2,284,"4",284
58,2,284,"5",284
58,2,284,"6",284
58,2,50,"3",50
58,2,50,"4",50
58,2,50,"5",50
58,2,55,"3",55
58,2,55,"4",55
58,2,55,"5",55
58,2,55,"6",55
58,2,55,"7",55
58,2,81,"5",81
58,2,95,"3",95
58,2,99,"1",99
58,2,274,"3",274
58,2,274,"4",274
58,2,274,"5",274
58,2,274,"6",274
58,2,274,"7",274
58,2,92,"3",92
58,2,92,"4",92
58,2,92,"5",92
58,2,92,"6",92
58,2,92,"7",92
58,2,101,"1",101
58,2,101,"3",101
58,2,101,"4",101
58,2,101,"5",101
58,2,101,"6",101
58,2,188,"1",188
58,2,235,"3",235
58,2,235,"4",235
58,2,235,"6",235
58,2,84,"4",84
58,2,84,"6",84
58,2,106,"3",106
58,2,197,"6",197
58,2,210,"7",210
58,2,219,"6",219
58,3,111,"2",111
58,3,111,"4",111
58,3,111,"6",111
58,3,111,"7",111
58,3,115,"7",115
58,3,136,"4",136
58,3,136,"7",136
58,3,139,"5",139
58,3,139,"7",139
58,3,165,"4",165
58,3,165,"5",165
58,3,165,"6",165
58,3,165,"7",165
58,3,170,"1",170
58,3,170,"2",170
58,3,170,"4",170
58,3,170,"6",170
58,3,170,"7",170
58,3,187,"1",187
58,3,187,"4",187
58,3,187,"5",187
58,3,187,"6",187
58,3,199,"4",199
58,3,235,"2",235
58,3,235,"4",235
58,3,235,"6",235
58,3,239,"6",239
58,3,239,"7",239
58,3,40,"4",40
58,3,50,"2",50
58,3,50,"4",50
58,3,50,"5",50
58,3,55,"2",55
58,3,55,"4",55
58,3,55,"5",55
58,3,55,"6",55
58,3,55,"7",55
58,3,92,"2",92
58,3,92,"4",92
58,3,92,"5",92
58,3,92,"6",92
58,3,92,"7",92
58,3,163,"2",163
58,3,163,"4",163
58,3,163,"5",163
58,3,163,"6",163
58,3,163,"7",163
58,3,275,"2",275
58,3,275,"4",275
58,3,275,"5",275
58,3,275,"6",275
58,3,275,"7",275
58,3,130,"4",130
58,3,203,"6",203
58,3,215,"6",215
58,3,217,"4",217
58,3,217,"5",217
58,3,284,"1",284
58,3,284,"2",284
58,3,284,"4",284
58,3,284,"5",284
58,3,284,"6",284
58,3,60,"4",60
58,3,60,"5",60
58,3,60,"6",60
58,3,73,"4",73
