"trial_number","layer_from","node_from","layer_to","node_to"
419,1,216,"2",216
419,1,216,"4",216
419,1,216,"6",216
419,1,206,"2",206
419,1,225,"2",225
419,1,242,"2",242
419,1,242,"5",242
419,1,242,"7",242
419,1,284,"2",284
419,1,284,"3",284
419,1,284,"4",284
419,1,284,"5",284
419,1,284,"6",284
419,1,170,"2",170
419,1,170,"3",170
419,1,170,"4",170
419,1,170,"6",170
419,1,170,"7",170
419,1,99,"2",99
419,1,104,"5",104
419,1,101,"2",101
419,1,101,"3",101
419,1,101,"4",101
419,1,101,"5",101
419,1,101,"6",101
419,1,187,"3",187
419,1,187,"4",187
419,1,187,"5",187
419,1,187,"6",187
419,1,188,"2",188
419,1,212,"4",212
419,2,145,"4",145
419,2,275,"3",275
419,2,275,"4",275
419,2,275,"5",275
419,2,275,"6",275
419,2,275,"7",275
419,2,111,"3",111
419,2,111,"4",111
419,2,111,"6",111
419,2,111,"7",111
419,2,146,"6",146
419,2,163,"3",163
419,2,163,"4",163
419,2,163,"5",163
419,2,163,"6",163
419,2,163,"7",163
419,2,170,"1",170
419,2,170,"3",170
419,2,170,"4",170
419,2,170,"6",170
419,2,170,"7",170
419,2,206,"1",206
419,2,216,"1",216
419,2,216,"4",216
419,2,216,"6",216
419,2,225,"1",225
419,2,242,"1",242
419,2,242,"5",242
419,2,242,"7",242
419,2,284,"1",284
419,2,284,"3",284
419,2,284,"4",284
419,2,284,"5",284
419,2,284,"6",284
419,2,50,"3",50
419,2,50,"4",50
419,2,50,"5",50
419,2,55,"3",55
419,2,55,"4",55
419,2,55,"5",55
419,2,55,"6",55
419,2,55,"7",55
419,2,81,"5",81
419,2,95,"3",95
419,2,99,"1",99
419,2,274,"3",274
419,2,274,"4",274
419,2,274,"5",274
419,2,274,"6",274
419,2,274,"7",274
419,2,92,"3",92
419,2,92,"4",92
419,2,92,"5",92
419,2,92,"6",92
419,2,92,"7",92
419,2,101,"1",101
419,2,101,"3",101
419,2,101,"4",101
419,2,101,"5",101
419,2,101,"6",101
419,2,188,"1",188
419,2,235,"3",235
419,2,235,"4",235
419,2,235,"6",235
419,2,84,"4",84
419,2,84,"6",84
419,2,106,"3",106
419,2,197,"6",197
419,2,210,"7",210
