"layer_from","node_from","layer_to","node_to","trial_number"
4,1,"1",1,299
4,1,"5",1,299
4,1,"6",1,299
5,1,"1",1,299
5,1,"4",1,299
5,1,"6",1,299
6,1,"1",1,299
6,1,"4",1,299
6,1,"5",1,299
4,10,"10",10,299
4,10,"6",10,299
4,10,"7",10,299
4,10,"5",10,299
6,10,"10",10,299
6,10,"4",10,299
6,10,"7",10,299
6,10,"5",10,299
7,10,"10",10,299
7,10,"4",10,299
7,10,"6",10,299
7,10,"5",10,299
5,10,"10",10,299
5,10,"4",10,299
5,10,"6",10,299
5,10,"7",10,299
3,11,"11",11,299
3,12,"12",12,299
3,12,"4",12,299
3,12,"5",12,299
3,12,"1",12,299
3,12,"6",12,299
4,12,"12",12,299
4,12,"3",12,299
4,12,"5",12,299
4,12,"1",12,299
4,12,"6",12,299
5,12,"12",12,299
5,12,"3",12,299
5,12,"4",12,299
5,12,"1",12,299
5,12,"6",12,299
1,12,"12",12,299
1,12,"3",12,299
1,12,"4",12,299
1,12,"5",12,299
1,12,"6",12,299
6,12,"12",12,299
6,12,"3",12,299
6,12,"4",12,299
6,12,"5",12,299
6,12,"1",12,299
4,13,"13",13,299
4,13,"5",13,299
5,13,"13",13,299
5,13,"4",13,299
2,14,"14",14,299
2,14,"4",14,299
2,14,"1",14,299
4,14,"14",14,299
4,14,"2",14,299
4,14,"1",14,299
1,14,"14",14,299
1,14,"2",14,299
1,14,"4",14,299
1,15,"15",15,299
1,15,"2",15,299
2,15,"15",15,299
2,15,"1",15,299
3,16,"16",16,299
3,16,"5",16,299
3,16,"6",16,299
5,16,"16",16,299
5,16,"3",16,299
5,16,"6",16,299
6,16,"16",16,299
6,16,"3",16,299
6,16,"5",16,299
3,17,"17",17,299
3,17,"1",17,299
3,17,"2",17,299
3,17,"5",17,299
3,17,"6",17,299
3,17,"4",17,299
1,17,"17",17,299
1,17,"3",17,299
1,17,"2",17,299
1,17,"5",17,299
1,17,"6",17,299
1,17,"4",17,299
2,17,"17",17,299
2,17,"3",17,299
2,17,"1",17,299
2,17,"5",17,299
2,17,"6",17,299
2,17,"4",17,299
5,17,"17",17,299
5,17,"3",17,299
5,17,"1",17,299
5,17,"2",17,299
5,17,"6",17,299
5,17,"4",17,299
6,17,"17",17,299
6,17,"3",17,299
6,17,"1",17,299
6,17,"2",17,299
6,17,"5",17,299
6,17,"4",17,299
4,17,"17",17,299
4,17,"3",17,299
4,17,"1",17,299
4,17,"2",17,299
4,17,"5",17,299
4,17,"6",17,299
5,18,"18",18,299
3,19,"19",19,299
1,2,"2",2,299
4,20,"20",20,299
4,20,"6",20,299
6,20,"20",20,299
6,20,"4",20,299
7,21,"21",21,299
2,22,"22",22,299
4,23,"23",23,299
1,24,"24",24,299
3,25,"25",25,299
1,26,"26",26,299
1,26,"2",26,299
1,26,"5",26,299
1,26,"6",26,299
1,26,"3",26,299
1,26,"4",26,299
2,26,"26",26,299
2,26,"1",26,299
2,26,"5",26,299
2,26,"6",26,299
2,26,"3",26,299
2,26,"4",26,299
5,26,"26",26,299
5,26,"1",26,299
5,26,"2",26,299
5,26,"6",26,299
5,26,"3",26,299
5,26,"4",26,299
6,26,"26",26,299
6,26,"1",26,299
6,26,"2",26,299
6,26,"5",26,299
6,26,"3",26,299
6,26,"4",26,299
3,26,"26",26,299
3,26,"1",26,299
3,26,"2",26,299
3,26,"5",26,299
3,26,"6",26,299
3,26,"4",26,299
4,26,"26",26,299
4,26,"1",26,299
