"layer_from","node_from","layer_to","node_to","trial_number"
4,1,"1",1,977
4,1,"6",1,977
4,1,"5",1,977
6,1,"1",1,977
6,1,"4",1,977
6,1,"5",1,977
5,1,"1",1,977
5,1,"4",1,977
5,1,"6",1,977
6,10,"10",10,977
6,10,"4",10,977
6,10,"7",10,977
6,10,"5",10,977
4,10,"10",10,977
4,10,"6",10,977
4,10,"7",10,977
4,10,"5",10,977
7,10,"10",10,977
7,10,"6",10,977
7,10,"4",10,977
7,10,"5",10,977
5,10,"10",10,977
5,10,"6",10,977
5,10,"4",10,977
5,10,"7",10,977
3,11,"11",11,977
3,12,"12",12,977
3,12,"6",12,977
3,12,"4",12,977
3,12,"5",12,977
3,12,"1",12,977
6,12,"12",12,977
6,12,"3",12,977
6,12,"4",12,977
6,12,"5",12,977
6,12,"1",12,977
4,12,"12",12,977
4,12,"3",12,977
4,12,"6",12,977
4,12,"5",12,977
4,12,"1",12,977
5,12,"12",12,977
5,12,"3",12,977
5,12,"6",12,977
5,12,"4",12,977
5,12,"1",12,977
1,12,"12",12,977
1,12,"3",12,977
1,12,"6",12,977
1,12,"4",12,977
1,12,"5",12,977
5,13,"13",13,977
5,13,"4",13,977
4,13,"13",13,977
4,13,"5",13,977
2,14,"14",14,977
2,14,"4",14,977
2,14,"1",14,977
4,14,"14",14,977
4,14,"2",14,977
4,14,"1",14,977
1,14,"14",14,977
1,14,"2",14,977
1,14,"4",14,977
1,15,"15",15,977
1,15,"2",15,977
2,15,"15",15,977
2,15,"1",15,977
6,16,"16",16,977
6,16,"3",16,977
6,16,"5",16,977
3,16,"16",16,977
3,16,"6",16,977
3,16,"5",16,977
5,16,"16",16,977
5,16,"6",16,977
5,16,"3",16,977
4,17,"17",17,977
4,17,"1",17,977
4,17,"2",17,977
4,17,"5",17,977
4,17,"6",17,977
4,17,"3",17,977
1,17,"17",17,977
1,17,"4",17,977
1,17,"2",17,977
1,17,"5",17,977
1,17,"6",17,977
1,17,"3",17,977
2,17,"17",17,977
2,17,"4",17,977
2,17,"1",17,977
2,17,"5",17,977
2,17,"6",17,977
2,17,"3",17,977
5,17,"17",17,977
5,17,"4",17,977
5,17,"1",17,977
5,17,"2",17,977
5,17,"6",17,977
5,17,"3",17,977
6,17,"17",17,977
6,17,"4",17,977
6,17,"1",17,977
6,17,"2",17,977
6,17,"5",17,977
6,17,"3",17,977
3,17,"17",17,977
3,17,"4",17,977
3,17,"1",17,977
3,17,"2",17,977
3,17,"5",17,977
3,17,"6",17,977
5,18,"18",18,977
3,19,"19",19,977
1,2,"2",2,977
6,20,"20",20,977
6,20,"4",20,977
4,20,"20",20,977
4,20,"6",20,977
7,21,"21",21,977
2,22,"22",22,977
4,23,"23",23,977
1,24,"24",24,977
3,25,"25",25,977
1,26,"26",26,977
1,26,"2",26,977
1,26,"3",26,977
1,26,"6",26,977
1,26,"5",26,977
1,26,"4",26,977
2,26,"26",26,977
2,26,"1",26,977
2,26,"3",26,977
2,26,"6",26,977
2,26,"5",26,977
2,26,"4",26,977
3,26,"26",26,977
3,26,"1",26,977
3,26,"2",26,977
3,26,"6",26,977
3,26,"5",26,977
3,26,"4",26,977
6,26,"26",26,977
6,26,"1",26,977
6,26,"2",26,977
6,26,"3",26,977
6,26,"5",26,977
6,26,"4",26,977
5,26,"26",26,977
5,26,"1",26,977
5,26,"2",26,977
5,26,"3",26,977
5,26,"6",26,977
5,26,"4",26,977
4,26,"26",26,977
4,26,"1",26,977
4,26,"2",26,977
4,26,"3",26,977
4,26,"6",26,977
4,26,"5",26,977
5,27,"27",27,977
1,28,"28",28,977
5,29,"29",29,977
1,3,"3",3,977
5,30,"30",30,977
6,31,"31",31,977
6,31,"4",31,977
6,31,"5",31,977
6,31,"7",31,977
4,31,"31",31,977
4,31,"6",31,977
4,31,"5",31,977
4,31,"7",31,977
5,31,"31",31,977
5,31,"6",31,977
5,31,"4",31,977
5,31,"7",31,977
7,31,"31",31,977
7,31,"6",31,977
7,31,"4",31,977
7,31,"5",31,977
2,32,"32",32,977
6,33,"33",33,977
6,33,"7",33,977
7,33,"33",33,977
7,33,"6",33,977
3,34,"34",34,977
3,34,"6",34,977
3,34,"4",34,977
6,34,"34",34,977
6,34,"3",34,977
6,34,"4",34,977
4,34,"34",34,977
4,34,"3",34,977
4,34,"6",34,977
3,35,"35",35,977
3,35,"5",35,977
3,35,"6",35,977
3,35,"7",35,977
5,35,"35",35,977
5,35,"3",35,977
5,35,"6",35,977
5,35,"7",35,977
