"layer_from","node_from","layer_to","node_to","trial_number"
4,1,"1",1,437
4,1,"6",1,437
4,1,"5",1,437
6,1,"1",1,437
6,1,"4",1,437
6,1,"5",1,437
5,1,"1",1,437
5,1,"4",1,437
5,1,"6",1,437
5,10,"10",10,437
5,10,"6",10,437
5,10,"7",10,437
5,10,"4",10,437
6,10,"10",10,437
6,10,"5",10,437
6,10,"7",10,437
6,10,"4",10,437
7,10,"10",10,437
7,10,"5",10,437
7,10,"6",10,437
7,10,"4",10,437
4,10,"10",10,437
4,10,"5",10,437
4,10,"6",10,437
4,10,"7",10,437
3,11,"11",11,437
5,12,"12",12,437
5,12,"4",12,437
5,12,"3",12,437
5,12,"6",12,437
5,12,"1",12,437
4,12,"12",12,437
4,12,"5",12,437
4,12,"3",12,437
4,12,"6",12,437
4,12,"1",12,437
3,12,"12",12,437
3,12,"5",12,437
3,12,"4",12,437
3,12,"6",12,437
3,12,"1",12,437
6,12,"12",12,437
6,12,"5",12,437
6,12,"4",12,437
6,12,"3",12,437
6,12,"1",12,437
1,12,"12",12,437
1,12,"5",12,437
1,12,"4",12,437
1,12,"3",12,437
1,12,"6",12,437
5,13,"13",13,437
5,13,"4",13,437
4,13,"13",13,437
4,13,"5",13,437
2,14,"14",14,437
2,14,"4",14,437
2,14,"1",14,437
4,14,"14",14,437
4,14,"2",14,437
4,14,"1",14,437
1,14,"14",14,437
1,14,"2",14,437
1,14,"4",14,437
1,15,"15",15,437
1,15,"2",15,437
2,15,"15",15,437
2,15,"1",15,437
5,16,"16",16,437
5,16,"3",16,437
3,16,"16",16,437
3,16,"5",16,437
6,17,"17",17,437
6,17,"1",17,437
6,17,"2",17,437
6,17,"5",17,437
6,17,"4",17,437
6,17,"3",17,437
1,17,"17",17,437
1,17,"6",17,437
1,17,"2",17,437
1,17,"5",17,437
1,17,"4",17,437
1,17,"3",17,437
2,17,"17",17,437
2,17,"6",17,437
2,17,"1",17,437
2,17,"5",17,437
2,17,"4",17,437
2,17,"3",17,437
5,17,"17",17,437
5,17,"6",17,437
5,17,"1",17,437
5,17,"2",17,437
5,17,"4",17,437
5,17,"3",17,437
4,17,"17",17,437
4,17,"6",17,437
4,17,"1",17,437
4,17,"2",17,437
4,17,"5",17,437
4,17,"3",17,437
3,17,"17",17,437
3,17,"6",17,437
3,17,"1",17,437
3,17,"2",17,437
3,17,"5",17,437
3,17,"4",17,437
5,18,"18",18,437
3,19,"19",19,437
1,2,"2",2,437
6,20,"20",20,437
6,20,"4",20,437
4,20,"20",20,437
4,20,"6",20,437
7,21,"21",21,437
2,22,"22",22,437
4,23,"23",23,437
1,24,"24",24,437
3,25,"25",25,437
1,26,"26",26,437
1,26,"2",26,437
1,26,"3",26,437
1,26,"5",26,437
1,26,"4",26,437
1,26,"6",26,437
2,26,"26",26,437
2,26,"1",26,437
2,26,"3",26,437
2,26,"5",26,437
