"layer_from","node_from","layer_to","node_to","trial_number"
6,1,"1",1,978
6,1,"5",1,978
6,1,"4",1,978
5,1,"1",1,978
5,1,"6",1,978
5,1,"4",1,978
4,1,"1",1,978
4,1,"6",1,978
4,1,"5",1,978
4,10,"10",10,978
4,10,"5",10,978
4,10,"7",10,978
4,10,"6",10,978
5,10,"10",10,978
5,10,"4",10,978
5,10,"7",10,978
5,10,"6",10,978
7,10,"10",10,978
7,10,"4",10,978
7,10,"5",10,978
7,10,"6",10,978
6,10,"10",10,978
6,10,"4",10,978
6,10,"5",10,978
6,10,"7",10,978
3,11,"11",11,978
3,12,"12",12,978
3,12,"6",12,978
3,12,"5",12,978
3,12,"4",12,978
3,12,"1",12,978
6,12,"12",12,978
6,12,"3",12,978
6,12,"5",12,978
6,12,"4",12,978
6,12,"1",12,978
5,12,"12",12,978
5,12,"3",12,978
5,12,"6",12,978
5,12,"4",12,978
5,12,"1",12,978
4,12,"12",12,978
4,12,"3",12,978
4,12,"6",12,978
4,12,"5",12,978
4,12,"1",12,978
1,12,"12",12,978
1,12,"3",12,978
1,12,"6",12,978
1,12,"5",12,978
1,12,"4",12,978
5,13,"13",13,978
5,13,"4",13,978
4,13,"13",13,978
4,13,"5",13,978
2,14,"14",14,978
2,14,"4",14,978
2,14,"1",14,978
4,14,"14",14,978
4,14,"2",14,978
4,14,"1",14,978
1,14,"14",14,978
1,14,"2",14,978
1,14,"4",14,978
1,15,"15",15,978
1,15,"2",15,978
2,15,"15",15,978
2,15,"1",15,978
5,16,"16",16,978
5,16,"3",16,978
5,16,"6",16,978
3,16,"16",16,978
3,16,"5",16,978
3,16,"6",16,978
6,16,"16",16,978
6,16,"5",16,978
6,16,"3",16,978
6,17,"17",17,978
6,17,"1",17,978
6,17,"2",17,978
6,17,"5",17,978
6,17,"3",17,978
6,17,"4",17,978
1,17,"17",17,978
1,17,"6",17,978
1,17,"2",17,978
1,17,"5",17,978
1,17,"3",17,978
1,17,"4",17,978
2,17,"17",17,978
2,17,"6",17,978
2,17,"1",17,978
2,17,"5",17,978
2,17,"3",17,978
2,17,"4",17,978
5,17,"17",17,978
5,17,"6",17,978
5,17,"1",17,978
5,17,"2",17,978
5,17,"3",17,978
5,17,"4",17,978
3,17,"17",17,978
3,17,"6",17,978
3,17,"1",17,978
3,17,"2",17,978
3,17,"5",17,978
3,17,"4",17,978
4,17,"17",17,978
4,17,"6",17,978
4,17,"1",17,978
4,17,"2",17,978
4,17,"5",17,978
4,17,"3",17,978
5,18,"18",18,978
3,19,"19",19,978
1,2,"2",2,978
4,20,"20",20,978
4,20,"6",20,978
6,20,"20",20,978
6,20,"4",20,978
7,21,"21",21,978
2,22,"22",22,978
4,23,"23",23,978
1,24,"24",24,978
3,25,"25",25,978
1,26,"26",26,978
1,26,"2",26,978
1,26,"3",26,978
1,26,"4",26,978
1,26,"5",26,978
1,26,"6",26,978
2,26,"26",26,978
2,26,"1",26,978
2,26,"3",26,978
2,26,"4",26,978
2,26,"5",26,978
2,26,"6",26,978
3,26,"26",26,978
3,26,"1",26,978
3,26,"2",26,978
3,26,"4",26,978
3,26,"5",26,978
3,26,"6",26,978
4,26,"26",26,978
4,26,"1",26,978
4,26,"2",26,978
4,26,"3",26,978
4,26,"5",26,978
4,26,"6",26,978
5,26,"26",26,978
5,26,"1",26,978
5,26,"2",26,978
5,26,"3",26,978
5,26,"4",26,978
5,26,"6",26,978
6,26,"26",26,978
6,26,"1",26,978
6,26,"2",26,978
6,26,"3",26,978
6,26,"4",26,978
6,26,"5",26,978
5,27,"27",27,978
1,28,"28",28,978
5,29,"29",29,978
1,3,"3",3,978
5,30,"30",30,978
6,31,"31",31,978
6,31,"4",31,978
6,31,"5",31,978
6,31,"7",31,978
4,31,"31",31,978
4,31,"6",31,978
4,31,"5",31,978
4,31,"7",31,978
5,31,"31",31,978
5,31,"6",31,978
5,31,"4",31,978
5,31,"7",31,978
7,31,"31",31,978
7,31,"6",31,978
7,31,"4",31,978
7,31,"5",31,978
2,32,"32",32,978
6,33,"33",33,978
6,33,"7",33,978
7,33,"33",33,978
7,33,"6",33,978
3,34,"34",34,978
3,34,"4",34,978
3,34,"6",34,978
4,34,"34",34,978
4,34,"3",34,978
4,34,"6",34,978
6,34,"34",34,978
6,34,"3",34,978
6,34,"4",34,978
3,35,"35",35,978
3,35,"6",35,978
3,35,"5",35,978
3,35,"7",35,978
6,35,"35",35,978
6,35,"3",35,978
6,35,"5",35,978
6,35,"7",35,978
5,35,"35",35,978
5,35,"3",35,978
5,35,"6",35,978
5,35,"7",35,978
