"layer_from","node_from","layer_to","node_to","trial_number"
6,1,"1",1,253
6,1,"5",1,253
6,1,"4",1,253
5,1,"1",1,253
5,1,"6",1,253
5,1,"4",1,253
4,1,"1",1,253
4,1,"6",1,253
4,1,"5",1,253
4,10,"10",10,253
4,10,"5",10,253
4,10,"7",10,253
4,10,"6",10,253
5,10,"10",10,253
5,10,"4",10,253
5,10,"7",10,253
5,10,"6",10,253
7,10,"10",10,253
7,10,"4",10,253
7,10,"5",10,253
7,10,"6",10,253
6,10,"10",10,253
6,10,"4",10,253
6,10,"5",10,253
6,10,"7",10,253
3,11,"11",11,253
5,12,"12",12,253
5,12,"6",12,253
5,12,"3",12,253
5,12,"4",12,253
5,12,"1",12,253
6,12,"12",12,253
6,12,"5",12,253
6,12,"3",12,253
6,12,"4",12,253
6,12,"1",12,253
3,12,"12",12,253
3,12,"5",12,253
3,12,"6",12,253
3,12,"4",12,253
3,12,"1",12,253
4,12,"12",12,253
4,12,"5",12,253
4,12,"6",12,253
4,12,"3",12,253
4,12,"1",12,253
1,12,"12",12,253
1,12,"5",12,253
1,12,"6",12,253
1,12,"3",12,253
1,12,"4",12,253
4,13,"13",13,253
4,13,"5",13,253
5,13,"13",13,253
5,13,"4",13,253
2,14,"14",14,253
2,14,"4",14,253
2,14,"1",14,253
4,14,"14",14,253
4,14,"2",14,253
4,14,"1",14,253
1,14,"14",14,253
1,14,"2",14,253
1,14,"4",14,253
1,15,"15",15,253
1,15,"2",15,253
2,15,"15",15,253
2,15,"1",15,253
5,16,"16",16,253
5,16,"3",16,253
5,16,"6",16,253
3,16,"16",16,253
3,16,"5",16,253
3,16,"6",16,253
6,16,"16",16,253
6,16,"5",16,253
6,16,"3",16,253
2,17,"17",17,253
2,17,"1",17,253
2,17,"5",17,253
2,17,"6",17,253
2,17,"4",17,253
2,17,"3",17,253
1,17,"17",17,253
1,17,"2",17,253
1,17,"5",17,253
1,17,"6",17,253
1,17,"4",17,253
1,17,"3",17,253
5,17,"17",17,253
5,17,"2",17,253
5,17,"1",17,253
5,17,"6",17,253
5,17,"4",17,253
5,17,"3",17,253
6,17,"17",17,253
6,17,"2",17,253
6,17,"1",17,253
6,17,"5",17,253
6,17,"4",17,253
6,17,"3",17,253
4,17,"17",17,253
4,17,"2",17,253
4,17,"1",17,253
4,17,"5",17,253
4,17,"6",17,253
4,17,"3",17,253
3,17,"17",17,253
3,17,"2",17,253
3,17,"1",17,253
3,17,"5",17,253
3,17,"6",17,253
3,17,"4",17,253
5,18,"18",18,253
3,19,"19",19,253
1,2,"2",2,253
6,20,"20",20,253
6,20,"4",20,253
4,20,"20",20,253
4,20,"6",20,253
7,21,"21",21,253
2,22,"22",22,253
4,23,"23",23,253
1,24,"24",24,253
3,25,"25",25,253
1,26,"26",26,253
1,26,"2",26,253
1,26,"5",26,253
1,26,"3",26,253
1,26,"4",26,253
1,26,"6",26,253
2,26,"26",26,253
2,26,"1",26,253
2,26,"5",26,253
2,26,"3",26,253
2,26,"4",26,253
2,26,"6",26,253
5,26,"26",26,253
5,26,"1",26,253
5,26,"2",26,253
5,26,"3",26,253
5,26,"4",26,253
5,26,"6",26,253
3,26,"26",26,253
3,26,"1",26,253
3,26,"2",26,253
3,26,"5",26,253
3,26,"4",26,253
3,26,"6",26,253
4,26,"26",26,253
4,26,"1",26,253
4,26,"2",26,253
4,26,"5",26,253
4,26,"3",26,253
4,26,"6",26,253
6,26,"26",26,253
6,26,"1",26,253
6,26,"2",26,253
6,26,"5",26,253
6,26,"3",26,253
6,26,"4",26,253
5,27,"27",27,253
1,28,"28",28,253
5,29,"29",29,253
1,3,"3",3,253
5,30,"30",30,253
6,31,"31",31,253
6,31,"5",31,253
6,31,"4",31,253
6,31,"7",31,253
5,31,"31",31,253
5,31,"6",31,253
5,31,"4",31,253
5,31,"7",31,253
4,31,"31",31,253
4,31,"6",31,253
4,31,"5",31,253
4,31,"7",31,253
7,31,"31",31,253
7,31,"6",31,253
7,31,"5",31,253
7,31,"4",31,253
2,32,"32",32,253
6,33,"33",33,253
6,33,"7",33,253
7,33,"33",33,253
7,33,"6",33,253
3,34,"34",34,253
3,34,"4",34,253
3,34,"6",34,253
4,34,"34",34,253
4,34,"3",34,253
4,34,"6",34,253
6,34,"34",34,253
6,34,"3",34,253
6,34,"4",34,253
3,35,"35",35,253
3,35,"5",35,253
3,35,"6",35,253
3,35,"7",35,253
5,35,"35",35,253
5,35,"3",35,253
5,35,"6",35,253
5,35,"7",35,253
6,35,"35",35,253
6,35,"3",35,253
6,35,"5",35,253
6,35,"7",35,253
7,35,"35",35,253
7,35,"3",35,253
7,35,"5",35,253
7,35,"6",35,253
6,36,"36",36,253
6,36,"2",36,253
2,36,"36",36,253
2,36,"6",36,253
4,37,"37",37,253
4,37,"7",37,253
7,37,"37",37,253
7,37,"4",37,253
5,38,"38",38,253
5,38,"4",38,253
5,38,"7",38,253
5,38,"3",38,253
4,38,"38",38,253
4,38,"5",38,253
4,38,"7",38,253
4,38,"3",38,253
7,38,"38",38,253
7,38,"5",38,253
7,38,"4",38,253
7,38,"3",38,253
3,38,"38",38,253
3,38,"5",38,253
3,38,"4",38,253
3,38,"7",38,253
1,39,"39",39,253
7,4,"4",4,253
7,4,"5",4,253
7,4,"6",4,253
5,4,"4",4,253
5,4,"7",4,253
5,4,"6",4,253
6,4,"4",4,253
6,4,"7",4,253
6,4,"5",4,253
5,5,"7",5,253
7,5,"5",5,253
7,5,"5",5,253
5,6,"6",6,253
4,7,"7",7,253
6,8,"8",8,253
6,8,"5",8,253
6,8,"7",8,253
6,8,"3",8,253
6,8,"2",8,253
6,8,"4",8,253
6,8,"1",8,253
5,8,"8",8,253
5,8,"6",8,253
5,8,"7",8,253
5,8,"3",8,253
5,8,"2",8,253
5,8,"4",8,253
5,8,"1",8,253
7,8,"8",8,253
7,8,"6",8,253
7,8,"5",8,253
7,8,"3",8,253
7,8,"2",8,253
7,8,"4",8,253
