"layer_from","node_from","layer_to","node_to","trial_number"
4,1,"1",1,717
4,1,"5",1,717
4,1,"6",1,717
5,1,"1",1,717
5,1,"4",1,717
5,1,"6",1,717
6,1,"1",1,717
6,1,"4",1,717
6,1,"5",1,717
4,10,"10",10,717
4,10,"6",10,717
4,10,"7",10,717
4,10,"5",10,717
6,10,"10",10,717
6,10,"4",10,717
6,10,"7",10,717
6,10,"5",10,717
7,10,"10",10,717
7,10,"4",10,717
7,10,"6",10,717
7,10,"5",10,717
5,10,"10",10,717
5,10,"4",10,717
5,10,"6",10,717
5,10,"7",10,717
3,11,"11",11,717
5,12,"12",12,717
5,12,"3",12,717
5,12,"4",12,717
5,12,"6",12,717
5,12,"1",12,717
3,12,"12",12,717
3,12,"5",12,717
3,12,"4",12,717
3,12,"6",12,717
3,12,"1",12,717
4,12,"12",12,717
4,12,"5",12,717
4,12,"3",12,717
4,12,"6",12,717
4,12,"1",12,717
6,12,"12",12,717
6,12,"5",12,717
6,12,"3",12,717
6,12,"4",12,717
6,12,"1",12,717
1,12,"12",12,717
1,12,"5",12,717
1,12,"3",12,717
1,12,"4",12,717
1,12,"6",12,717
5,13,"13",13,717
5,13,"4",13,717
4,13,"13",13,717
4,13,"5",13,717
2,14,"14",14,717
2,14,"4",14,717
2,14,"1",14,717
4,14,"14",14,717
4,14,"2",14,717
4,14,"1",14,717
1,14,"14",14,717
1,14,"2",14,717
1,14,"4",14,717
1,15,"15",15,717
1,15,"2",15,717
2,15,"15",15,717
2,15,"1",15,717
3,16,"16",16,717
3,16,"6",16,717
3,16,"5",16,717
6,16,"16",16,717
6,16,"3",16,717
6,16,"5",16,717
5,16,"16",16,717
5,16,"3",16,717
5,16,"6",16,717
6,17,"17",17,717
6,17,"1",17,717
6,17,"2",17,717
6,17,"5",17,717
6,17,"3",17,717
6,17,"4",17,717
1,17,"17",17,717
1,17,"6",17,717
1,17,"2",17,717
1,17,"5",17,717
1,17,"3",17,717
1,17,"4",17,717
2,17,"17",17,717
2,17,"6",17,717
2,17,"1",17,717
2,17,"5",17,717
2,17,"3",17,717
2,17,"4",17,717
5,17,"17",17,717
5,17,"6",17,717
5,17,"1",17,717
5,17,"2",17,717
5,17,"3",17,717
5,17,"4",17,717
3,17,"17",17,717
3,17,"6",17,717
3,17,"1",17,717
3,17,"2",17,717
3,17,"5",17,717
3,17,"4",17,717
4,17,"17",17,717
4,17,"6",17,717
4,17,"1",17,717
4,17,"2",17,717
4,17,"5",17,717
4,17,"3",17,717
5,18,"18",18,717
3,19,"19",19,717
1,2,"2",2,717
6,20,"20",20,717
6,20,"4",20,717
4,20,"20",20,717
4,20,"6",20,717
7,21,"21",21,717
2,22,"22",22,717
4,23,"23",23,717
1,24,"24",24,717
3,25,"25",25,717
1,26,"26",26,717
1,26,"2",26,717
1,26,"3",26,717
1,26,"4",26,717
1,26,"6",26,717
1,26,"5",26,717
2,26,"26",26,717
2,26,"1",26,717
2,26,"3",26,717
2,26,"4",26,717
2,26,"6",26,717
2,26,"5",26,717
3,26,"26",26,717
3,26,"1",26,717
3,26,"2",26,717
3,26,"4",26,717
3,26,"6",26,717
3,26,"5",26,717
4,26,"26",26,717
4,26,"1",26,717
4,26,"2",26,717
4,26,"3",26,717
4,26,"6",26,717
4,26,"5",26,717
6,26,"26",26,717
6,26,"1",26,717
6,26,"2",26,717
6,26,"3",26,717
6,26,"4",26,717
6,26,"5",26,717
5,26,"26",26,717
5,26,"1",26,717
5,26,"2",26,717
5,26,"3",26,717
5,26,"4",26,717
5,26,"6",26,717
5,27,"27",27,717
1,28,"28",28,717
5,29,"29",29,717
1,3,"3",3,717
5,30,"30",30,717
7,31,"31",31,717
7,31,"4",31,717
7,31,"5",31,717
7,31,"6",31,717
4,31,"31",31,717
4,31,"7",31,717
4,31,"5",31,717
4,31,"6",31,717
5,31,"31",31,717
5,31,"7",31,717
5,31,"4",31,717
5,31,"6",31,717
6,31,"31",31,717
6,31,"7",31,717
6,31,"4",31,717
6,31,"5",31,717
2,32,"32",32,717
