"layer_from","node_from","layer_to","node_to","trial_number"
4,1,"1",1,45
4,1,"6",1,45
4,1,"5",1,45
6,1,"1",1,45
6,1,"4",1,45
6,1,"5",1,45
5,1,"1",1,45
5,1,"4",1,45
5,1,"6",1,45
5,10,"10",10,45
5,10,"6",10,45
5,10,"7",10,45
5,10,"4",10,45
6,10,"10",10,45
6,10,"5",10,45
6,10,"7",10,45
6,10,"4",10,45
7,10,"10",10,45
7,10,"5",10,45
7,10,"6",10,45
7,10,"4",10,45
4,10,"10",10,45
4,10,"5",10,45
4,10,"6",10,45
4,10,"7",10,45
3,11,"11",11,45
6,12,"12",12,45
6,12,"4",12,45
6,12,"5",12,45
6,12,"3",12,45
6,12,"1",12,45
4,12,"12",12,45
4,12,"6",12,45
4,12,"5",12,45
4,12,"3",12,45
4,12,"1",12,45
5,12,"12",12,45
5,12,"6",12,45
5,12,"4",12,45
5,12,"3",12,45
5,12,"1",12,45
3,12,"12",12,45
3,12,"6",12,45
3,12,"4",12,45
3,12,"5",12,45
3,12,"1",12,45
1,12,"12",12,45
1,12,"6",12,45
1,12,"4",12,45
1,12,"5",12,45
1,12,"3",12,45
4,13,"13",13,45
4,13,"5",13,45
5,13,"13",13,45
5,13,"4",13,45
2,14,"14",14,45
2,14,"4",14,45
2,14,"1",14,45
4,14,"14",14,45
4,14,"2",14,45
4,14,"1",14,45
1,14,"14",14,45
1,14,"2",14,45
1,14,"4",14,45
1,15,"15",15,45
1,15,"2",15,45
2,15,"15",15,45
2,15,"1",15,45
5,16,"16",16,45
5,16,"3",16,45
5,16,"6",16,45
3,16,"16",16,45
3,16,"5",16,45
3,16,"6",16,45
6,16,"16",16,45
6,16,"5",16,45
6,16,"3",16,45
6,17,"17",17,45
6,17,"1",17,45
6,17,"2",17,45
6,17,"5",17,45
6,17,"3",17,45
6,17,"4",17,45
1,17,"17",17,45
1,17,"6",17,45
1,17,"2",17,45
1,17,"5",17,45
1,17,"3",17,45
1,17,"4",17,45
2,17,"17",17,45
2,17,"6",17,45
2,17,"1",17,45
2,17,"5",17,45
2,17,"3",17,45
2,17,"4",17,45
5,17,"17",17,45
5,17,"6",17,45
5,17,"1",17,45
5,17,"2",17,45
5,17,"3",17,45
5,17,"4",17,45
3,17,"17",17,45
3,17,"6",17,45
3,17,"1",17,45
3,17,"2",17,45
3,17,"5",17,45
3,17,"4",17,45
4,17,"17",17,45
4,17,"6",17,45
4,17,"1",17,45
4,17,"2",17,45
4,17,"5",17,45
4,17,"3",17,45
5,18,"18",18,45
3,19,"19",19,45
1,2,"2",2,45
4,20,"20",20,45
4,20,"6",20,45
6,20,"20",20,45
6,20,"4",20,45
7,21,"21",21,45
2,22,"22",22,45
4,23,"23",23,45
1,24,"24",24,45
3,25,"25",25,45
1,26,"26",26,45
1,26,"2",26,45
1,26,"5",26,45
1,26,"4",26,45
1,26,"6",26,45
1,26,"3",26,45
2,26,"26",26,45
2,26,"1",26,45
2,26,"5",26,45
2,26,"4",26,45
2,26,"6",26,45
2,26,"3",26,45
5,26,"26",26,45
5,26,"1",26,45
5,26,"2",26,45
5,26,"4",26,45
5,26,"6",26,45
5,26,"3",26,45
4,26,"26",26,45
4,26,"1",26,45
4,26,"2",26,45
4,26,"5",26,45
4,26,"6",26,45
4,26,"3",26,45
6,26,"26",26,45
6,26,"1",26,45
6,26,"2",26,45
6,26,"5",26,45
6,26,"4",26,45
6,26,"3",26,45
3,26,"26",26,45
3,26,"1",26,45
3,26,"2",26,45
3,26,"5",26,45
3,26,"4",26,45
3,26,"6",26,45
5,27,"27",27,45
1,28,"28",28,45
5,29,"29",29,45
1,3,"3",3,45
5,30,"30",30,45
6,31,"31",31,45
6,31,"4",31,45
6,31,"7",31,45
6,31,"5",31,45
4,31,"31",31,45
4,31,"6",31,45
4,31,"7",31,45
4,31,"5",31,45
7,31,"31",31,45
7,31,"6",31,45
7,31,"4",31,45
7,31,"5",31,45
5,31,"31",31,45
5,31,"6",31,45
5,31,"4",31,45
5,31,"7",31,45
2,32,"32",32,45
6,33,"33",33,45
6,33,"7",33,45
7,33,"33",33,45
7,33,"6",33,45
3,34,"34",34,45
3,34,"4",34,45
3,34,"6",34,45
4,34,"34",34,45
4,34,"3",34,45
4,34,"6",34,45
6,34,"34",34,45
6,34,"3",34,45
6,34,"4",34,45
3,35,"35",35,45
3,35,"5",35,45
3,35,"6",35,45
3,35,"7",35,45
5,35,"35",35,45
5,35,"3",35,45
5,35,"6",35,45
5,35,"7",35,45
6,35,"35",35,45
6,35,"3",35,45
6,35,"5",35,45
6,35,"7",35,45
7,35,"35",35,45
7,35,"3",35,45
7,35,"5",35,45
7,35,"6",35,45
2,36,"36",36,45
2,36,"6",36,45
6,36,"36",36,45
6,36,"2",36,45
4,37,"37",37,45
4,37,"7",37,45
7,37,"37",37,45
7,37,"4",37,45
5,38,"38",38,45
5,38,"7",38,45
5,38,"4",38,45
5,38,"3",38,45
7,38,"38",38,45
7,38,"5",38,45
7,38,"4",38,45
7,38,"3",38,45
4,38,"38",38,45
4,38,"5",38,45
4,38,"7",38,45
4,38,"3",38,45
3,38,"38",38,45
3,38,"5",38,45
3,38,"7",38,45
3,38,"4",38,45
1,39,"39",39,45
7,4,"4",4,45
7,4,"6",4,45
7,4,"5",4,45
6,4,"4",4,45
6,4,"7",4,45
6,4,"5",4,45
5,4,"4",4,45
5,4,"7",4,45
5,4,"6",4,45
7,5,"5",5,45
7,5,"5",5,45
5,5,"7",5,45
5,6,"6",6,45
4,7,"7",7,45
3,8,"8",8,45
3,8,"5",8,45
3,8,"7",8,45
3,8,"4",8,45
3,8,"2",8,45
3,8,"6",8,45
3,8,"1",8,45
5,8,"8",8,45
5,8,"3",8,45
5,8,"7",8,45
5,8,"4",8,45
5,8,"2",8,45
5,8,"6",8,45
5,8,"1",8,45
7,8,"8",8,45
7,8,"3",8,45
7,8,"5",8,45
7,8,"4",8,45
7,8,"2",8,45
7,8,"6",8,45
7,8,"1",8,45
4,8,"8",8,45
4,8,"3",8,45
4,8,"5",8,45
4,8,"7",8,45
4,8,"2",8,45
4,8,"6",8,45
4,8,"1",8,45
2,8,"8",8,45
2,8,"3",8,45
2,8,"5",8,45
2,8,"7",8,45
2,8,"4",8,45
2,8,"6",8,45
2,8,"1",8,45
6,8,"8",8,45
6,8,"3",8,45
6,8,"5",8,45
6,8,"7",8,45
6,8,"4",8,45
6,8,"2",8,45
6,8,"1",8,45
1,8,"8",8,45
1,8,"3",8,45
1,8,"5",8,45
1,8,"7",8,45
1,8,"4",8,45
1,8,"2",8,45
1,8,"6",8,45
5,9,"9",9,45
5,9,"7",9,45
