"layer_from","node_from","layer_to","node_to","trial_number"
4,1,"1",1,426
4,1,"6",1,426
4,1,"5",1,426
6,1,"1",1,426
6,1,"4",1,426
6,1,"5",1,426
5,1,"1",1,426
5,1,"4",1,426
5,1,"6",1,426
6,10,"10",10,426
6,10,"4",10,426
6,10,"7",10,426
6,10,"5",10,426
4,10,"10",10,426
4,10,"6",10,426
4,10,"7",10,426
4,10,"5",10,426
7,10,"10",10,426
7,10,"6",10,426
7,10,"4",10,426
7,10,"5",10,426
5,10,"10",10,426
5,10,"6",10,426
5,10,"4",10,426
5,10,"7",10,426
3,11,"11",11,426
4,12,"12",12,426
4,12,"6",12,426
4,12,"3",12,426
4,12,"5",12,426
4,12,"1",12,426
6,12,"12",12,426
6,12,"4",12,426
6,12,"3",12,426
6,12,"5",12,426
6,12,"1",12,426
3,12,"12",12,426
3,12,"4",12,426
3,12,"6",12,426
3,12,"5",12,426
3,12,"1",12,426
5,12,"12",12,426
5,12,"4",12,426
5,12,"6",12,426
5,12,"3",12,426
5,12,"1",12,426
1,12,"12",12,426
1,12,"4",12,426
1,12,"6",12,426
1,12,"3",12,426
1,12,"5",12,426
5,13,"13",13,426
5,13,"4",13,426
4,13,"13",13,426
4,13,"5",13,426
2,14,"14",14,426
2,14,"4",14,426
2,14,"1",14,426
4,14,"14",14,426
4,14,"2",14,426
4,14,"1",14,426
1,14,"14",14,426
1,14,"2",14,426
1,14,"4",14,426
1,15,"15",15,426
1,15,"2",15,426
2,15,"15",15,426
2,15,"1",15,426
6,16,"16",16,426
6,16,"3",16,426
6,16,"5",16,426
3,16,"16",16,426
3,16,"6",16,426
3,16,"5",16,426
5,16,"16",16,426
5,16,"6",16,426
5,16,"3",16,426
4,17,"17",17,426
4,17,"1",17,426
4,17,"2",17,426
4,17,"5",17,426
4,17,"6",17,426
4,17,"3",17,426
1,17,"17",17,426
1,17,"4",17,426
1,17,"2",17,426
1,17,"5",17,426
1,17,"6",17,426
1,17,"3",17,426
2,17,"17",17,426
2,17,"4",17,426
2,17,"1",17,426
2,17,"5",17,426
2,17,"6",17,426
2,17,"3",17,426
5,17,"17",17,426
5,17,"4",17,426
5,17,"1",17,426
5,17,"2",17,426
5,17,"6",17,426
