"layer_from","node_from","layer_to","node_to","trial_number"
4,1,"1",1,827
4,1,"5",1,827
4,1,"6",1,827
5,1,"1",1,827
5,1,"4",1,827
5,1,"6",1,827
6,1,"1",1,827
6,1,"4",1,827
6,1,"5",1,827
6,10,"10",10,827
6,10,"5",10,827
6,10,"7",10,827
6,10,"4",10,827
5,10,"10",10,827
5,10,"6",10,827
5,10,"7",10,827
5,10,"4",10,827
7,10,"10",10,827
7,10,"6",10,827
7,10,"5",10,827
7,10,"4",10,827
4,10,"10",10,827
4,10,"6",10,827
4,10,"5",10,827
4,10,"7",10,827
3,11,"11",11,827
6,12,"12",12,827
6,12,"3",12,827
6,12,"5",12,827
6,12,"4",12,827
6,12,"1",12,827
3,12,"12",12,827
3,12,"6",12,827
3,12,"5",12,827
3,12,"4",12,827
3,12,"1",12,827
5,12,"12",12,827
5,12,"6",12,827
5,12,"3",12,827
5,12,"4",12,827
5,12,"1",12,827
4,12,"12",12,827
4,12,"6",12,827
4,12,"3",12,827
4,12,"5",12,827
4,12,"1",12,827
1,12,"12",12,827
1,12,"6",12,827
1,12,"3",12,827
1,12,"5",12,827
1,12,"4",12,827
5,13,"13",13,827
5,13,"4",13,827
4,13,"13",13,827
4,13,"5",13,827
2,14,"14",14,827
2,14,"4",14,827
2,14,"1",14,827
4,14,"14",14,827
4,14,"2",14,827
4,14,"1",14,827
1,14,"14",14,827
1,14,"2",14,827
1,14,"4",14,827
1,15,"15",15,827
1,15,"2",15,827
2,15,"15",15,827
2,15,"1",15,827
3,16,"16",16,827
3,16,"5",16,827
3,16,"6",16,827
5,16,"16",16,827
5,16,"3",16,827
5,16,"6",16,827
6,16,"16",16,827
6,16,"3",16,827
6,16,"5",16,827
4,17,"17",17,827
4,17,"1",17,827
4,17,"2",17,827
4,17,"6",17,827
4,17,"5",17,827
4,17,"3",17,827
1,17,"17",17,827
1,17,"4",17,827
1,17,"2",17,827
1,17,"6",17,827
1,17,"5",17,827
1,17,"3",17,827
2,17,"17",17,827
2,17,"4",17,827
2,17,"1",17,827
2,17,"6",17,827
2,17,"5",17,827
2,17,"3",17,827
6,17,"17",17,827
6,17,"4",17,827
6,17,"1",17,827
6,17,"2",17,827
6,17,"5",17,827
6,17,"3",17,827
5,17,"17",17,827
5,17,"4",17,827
5,17,"1",17,827
5,17,"2",17,827
5,17,"6",17,827
5,17,"3",17,827
3,17,"17",17,827
3,17,"4",17,827
3,17,"1",17,827
3,17,"2",17,827
3,17,"6",17,827
3,17,"5",17,827
5,18,"18",18,827
3,19,"19",19,827
1,2,"2",2,827
6,20,"20",20,827
6,20,"4",20,827
4,20,"20",20,827
4,20,"6",20,827
7,21,"21",21,827
2,22,"22",22,827
4,23,"23",23,827
1,24,"24",24,827
3,25,"25",25,827
1,26,"26",26,827
1,26,"2",26,827
1,26,"3",26,827
1,26,"4",26,827
1,26,"5",26,827
1,26,"6",26,827
2,26,"26",26,827
2,26,"1",26,827
2,26,"3",26,827
2,26,"4",26,827
2,26,"5",26,827
2,26,"6",26,827
3,26,"26",26,827
3,26,"1",26,827
3,26,"2",26,827
3,26,"4",26,827
3,26,"5",26,827
3,26,"6",26,827
4,26,"26",26,827
4,26,"1",26,827
4,26,"2",26,827
4,26,"3",26,827
4,26,"5",26,827
4,26,"6",26,827
5,26,"26",26,827
5,26,"1",26,827
5,26,"2",26,827
5,26,"3",26,827
5,26,"4",26,827
5,26,"6",26,827
6,26,"26",26,827
6,26,"1",26,827
6,26,"2",26,827
6,26,"3",26,827
6,26,"4",26,827
6,26,"5",26,827
5,27,"27",27,827
1,28,"28",28,827
5,29,"29",29,827
1,3,"3",3,827
5,30,"30",30,827
6,31,"31",31,827
6,31,"5",31,827
6,31,"4",31,827
6,31,"7",31,827
5,31,"31",31,827
5,31,"6",31,827
5,31,"4",31,827
5,31,"7",31,827
4,31,"31",31,827
4,31,"6",31,827
4,31,"5",31,827
4,31,"7",31,827
7,31,"31",31,827
7,31,"6",31,827
7,31,"5",31,827
7,31,"4",31,827
2,32,"32",32,827
6,33,"33",33,827
6,33,"7",33,827
7,33,"33",33,827
7,33,"6",33,827
3,34,"34",34,827
3,34,"4",34,827
3,34,"6",34,827
4,34,"34",34,827
4,34,"3",34,827
4,34,"6",34,827
6,34,"34",34,827
6,34,"3",34,827
6,34,"4",34,827
5,35,"35",35,827
5,35,"6",35,827
5,35,"3",35,827
5,35,"7",35,827
6,35,"35",35,827
6,35,"5",35,827
6,35,"3",35,827
6,35,"7",35,827
3,35,"35",35,827
3,35,"5",35,827
3,35,"6",35,827
3,35,"7",35,827
7,35,"35",35,827
7,35,"5",35,827
7,35,"6",35,827
7,35,"3",35,827
2,36,"36",36,827
2,36,"6",36,827
6,36,"36",36,827
6,36,"2",36,827
4,37,"37",37,827
4,37,"7",37,827
7,37,"37",37,827
7,37,"4",37,827
5,38,"38",38,827
5,38,"7",38,827
5,38,"4",38,827
5,38,"3",38,827
7,38,"38",38,827
7,38,"5",38,827
7,38,"4",38,827
7,38,"3",38,827
4,38,"38",38,827
4,38,"5",38,827
4,38,"7",38,827
4,38,"3",38,827
3,38,"38",38,827
3,38,"5",38,827
3,38,"7",38,827
3,38,"4",38,827
1,39,"39",39,827
7,4,"4",4,827
7,4,"5",4,827
5,4,"4",4,827
5,4,"7",4,827
5,5,"7",5,827
7,5,"5",5,827
7,5,"5",5,827
5,6,"6",6,827
4,7,"7",7,827
6,8,"8",8,827
6,8,"5",8,827
6,8,"7",8,827
6,8,"4",8,827
6,8,"1",8,827
6,8,"3",8,827
6,8,"2",8,827
5,8,"8",8,827
5,8,"6",8,827
5,8,"7",8,827
5,8,"4",8,827
5,8,"1",8,827
5,8,"3",8,827
5,8,"2",8,827
7,8,"8",8,827
7,8,"6",8,827
7,8,"5",8,827
7,8,"4",8,827
7,8,"1",8,827
7,8,"3",8,827
7,8,"2",8,827
4,8,"8",8,827
4,8,"6",8,827
4,8,"5",8,827
4,8,"7",8,827
4,8,"1",8,827
4,8,"3",8,827
4,8,"2",8,827
1,8,"8",8,827
1,8,"6",8,827
1,8,"5",8,827
1,8,"7",8,827
1,8,"4",8,827
