"layer_from","node_from","layer_to","node_to","trial_number"
4,1,"1",1,203
4,1,"5",1,203
4,1,"6",1,203
5,1,"1",1,203
5,1,"4",1,203
5,1,"6",1,203
6,1,"1",1,203
6,1,"4",1,203
6,1,"5",1,203
4,10,"10",10,203
4,10,"6",10,203
4,10,"7",10,203
4,10,"5",10,203
6,10,"10",10,203
6,10,"4",10,203
6,10,"7",10,203
6,10,"5",10,203
7,10,"10",10,203
7,10,"4",10,203
7,10,"6",10,203
7,10,"5",10,203
5,10,"10",10,203
5,10,"4",10,203
5,10,"6",10,203
5,10,"7",10,203
3,11,"11",11,203
4,12,"12",12,203
4,12,"6",12,203
4,12,"5",12,203
4,12,"1",12,203
4,12,"3",12,203
6,12,"12",12,203
6,12,"4",12,203
6,12,"5",12,203
6,12,"1",12,203
6,12,"3",12,203
5,12,"12",12,203
5,12,"4",12,203
5,12,"6",12,203
5,12,"1",12,203
5,12,"3",12,203
1,12,"12",12,203
1,12,"4",12,203
1,12,"6",12,203
1,12,"5",12,203
1,12,"3",12,203
3,12,"12",12,203
3,12,"4",12,203
3,12,"6",12,203
3,12,"5",12,203
3,12,"1",12,203
5,13,"13",13,203
5,13,"4",13,203
4,13,"13",13,203
4,13,"5",13,203
2,14,"14",14,203
2,14,"4",14,203
2,14,"1",14,203
4,14,"14",14,203
4,14,"2",14,203
4,14,"1",14,203
1,14,"14",14,203
1,14,"2",14,203
1,14,"4",14,203
1,15,"15",15,203
1,15,"2",15,203
2,15,"15",15,203
2,15,"1",15,203
3,16,"16",16,203
3,16,"6",16,203
3,16,"5",16,203
6,16,"16",16,203
6,16,"3",16,203
6,16,"5",16,203
5,16,"16",16,203
5,16,"3",16,203
5,16,"6",16,203
6,17,"17",17,203
6,17,"1",17,203
6,17,"2",17,203
6,17,"5",17,203
6,17,"3",17,203
6,17,"4",17,203
1,17,"17",17,203
1,17,"6",17,203
1,17,"2",17,203
1,17,"5",17,203
1,17,"3",17,203
1,17,"4",17,203
2,17,"17",17,203
2,17,"6",17,203
2,17,"1",17,203
2,17,"5",17,203
2,17,"3",17,203
2,17,"4",17,203
5,17,"17",17,203
5,17,"6",17,203
5,17,"1",17,203
5,17,"2",17,203
5,17,"3",17,203
5,17,"4",17,203
3,17,"17",17,203
3,17,"6",17,203
3,17,"1",17,203
3,17,"2",17,203
3,17,"5",17,203
3,17,"4",17,203
4,17,"17",17,203
4,17,"6",17,203
4,17,"1",17,203
4,17,"2",17,203
4,17,"5",17,203
4,17,"3",17,203
5,18,"18",18,203
3,19,"19",19,203
1,2,"2",2,203
4,20,"20",20,203
4,20,"6",20,203
6,20,"20",20,203
6,20,"4",20,203
7,21,"21",21,203
2,22,"22",22,203
4,23,"23",23,203
1,24,"24",24,203
3,25,"25",25,203
1,26,"26",26,203
1,26,"2",26,203
1,26,"3",26,203
1,26,"4",26,203
1,26,"6",26,203
1,26,"5",26,203
2,26,"26",26,203
2,26,"1",26,203
2,26,"3",26,203
2,26,"4",26,203
2,26,"6",26,203
2,26,"5",26,203
3,26,"26",26,203
3,26,"1",26,203
3,26,"2",26,203
3,26,"4",26,203
3,26,"6",26,203
3,26,"5",26,203
4,26,"26",26,203
4,26,"1",26,203
4,26,"2",26,203
4,26,"3",26,203
4,26,"6",26,203
4,26,"5",26,203
6,26,"26",26,203
6,26,"1",26,203
6,26,"2",26,203
6,26,"3",26,203
6,26,"4",26,203
6,26,"5",26,203
5,26,"26",26,203
5,26,"1",26,203
5,26,"2",26,203
5,26,"3",26,203
5,26,"4",26,203
5,26,"6",26,203
5,27,"27",27,203
1,28,"28",28,203
5,29,"29",29,203
1,3,"3",3,203
5,30,"30",30,203
6,31,"31",31,203
6,31,"5",31,203
6,31,"4",31,203
6,31,"7",31,203
5,31,"31",31,203
5,31,"6",31,203
5,31,"4",31,203
5,31,"7",31,203
4,31,"31",31,203
4,31,"6",31,203
4,31,"5",31,203
4,31,"7",31,203
7,31,"31",31,203
7,31,"6",31,203
7,31,"5",31,203
7,31,"4",31,203
2,32,"32",32,203
6,33,"33",33,203
6,33,"7",33,203
7,33,"33",33,203
7,33,"6",33,203
3,34,"34",34,203
3,34,"4",34,203
3,34,"6",34,203
4,34,"34",34,203
4,34,"3",34,203
4,34,"6",34,203
6,34,"34",34,203
6,34,"3",34,203
6,34,"4",34,203
5,35,"35",35,203
5,35,"7",35,203
5,35,"6",35,203
5,35,"3",35,203
7,35,"35",35,203
7,35,"5",35,203
7,35,"6",35,203
7,35,"3",35,203
6,35,"35",35,203
6,35,"5",35,203
6,35,"7",35,203
6,35,"3",35,203
3,35,"35",35,203
3,35,"5",35,203
3,35,"7",35,203
3,35,"6",35,203
6,36,"36",36,203
6,36,"2",36,203
2,36,"36",36,203
2,36,"6",36,203
4,37,"37",37,203
4,37,"7",37,203
7,37,"37",37,203
7,37,"4",37,203
5,38,"38",38,203
5,38,"7",38,203
5,38,"4",38,203
5,38,"3",38,203
7,38,"38",38,203
7,38,"5",38,203
7,38,"4",38,203
7,38,"3",38,203
4,38,"38",38,203
4,38,"5",38,203
4,38,"7",38,203
4,38,"3",38,203
3,38,"38",38,203
3,38,"5",38,203
3,38,"7",38,203
3,38,"4",38,203
1,39,"39",39,203
7,4,"4",4,203
7,4,"6",4,203
7,4,"5",4,203
6,4,"4",4,203
6,4,"7",4,203
6,4,"5",4,203
5,4,"4",4,203
5,4,"7",4,203
5,4,"6",4,203
7,5,"5",5,203
7,5,"5",5,203
5,5,"7",5,203
5,6,"6",6,203
4,7,"7",7,203
2,8,"8",8,203
2,8,"5",8,203
2,8,"7",8,203
2,8,"3",8,203
2,8,"6",8,203
2,8,"1",8,203
2,8,"4",8,203
5,8,"8",8,203
5,8,"2",8,203
5,8,"7",8,203
5,8,"3",8,203
5,8,"6",8,203
5,8,"1",8,203
5,8,"4",8,203
7,8,"8",8,203
7,8,"2",8,203
7,8,"5",8,203
7,8,"3",8,203
7,8,"6",8,203
7,8,"1",8,203
7,8,"4",8,203
3,8,"8",8,203
3,8,"2",8,203
3,8,"5",8,203
3,8,"7",8,203
3,8,"6",8,203
3,8,"1",8,203
3,8,"4",8,203
6,8,"8",8,203
6,8,"2",8,203
6,8,"5",8,203
6,8,"7",8,203
6,8,"3",8,203
6,8,"1",8,203
6,8,"4",8,203
1,8,"8",8,203
1,8,"2",8,203
1,8,"5",8,203
1,8,"7",8,203
1,8,"3",8,203
1,8,"6",8,203
1,8,"4",8,203
4,8,"8",8,203
4,8,"2",8,203
4,8,"5",8,203
4,8,"7",8,203
4,8,"3",8,203
4,8,"6",8,203
4,8,"1",8,203
5,9,"9",9,203
5,9,"7",9,203
5,9,"1",9,203
5,9,"2",9,203
5,9,"3",9,203
5,9,"6",9,203
5,9,"4",9,203
7,9,"9",9,203
7,9,"5",9,203
7,9,"1",9,203
7,9,"2",9,203
7,9,"3",9,203
7,9,"6",9,203
7,9,"4",9,203
1,9,"9",9,203
1,9,"5",9,203
1,9,"7",9,203
1,9,"2",9,203
1,9,"3",9,203
1,9,"6",9,203
1,9,"4",9,203
2,9,"9",9,203
2,9,"5",9,203
2,9,"7",9,203
2,9,"1",9,203
2,9,"3",9,203
2,9,"6",9,203
2,9,"4",9,203
3,9,"9",9,203
3,9,"5",9,203
3,9,"7",9,203
3,9,"1",9,203
3,9,"2",9,203
3,9,"6",9,203
3,9,"4",9,203
6,9,"9",9,203
6,9,"5",9,203
6,9,"7",9,203
6,9,"1",9,203
6,9,"2",9,203
6,9,"3",9,203
6,9,"4",9,203
4,9,"9",9,203
4,9,"5",9,203
4,9,"7",9,203
4,9,"1",9,203
4,9,"2",9,203
4,9,"3",9,203
4,9,"6",9,203
4,111,"111",111,203
4,111,"6",111,203
4,111,"3",111,203
4,111,"7",111,203
5,126,"126",126,203
5,126,"6",126,203
5,126,"7",126,203
5,132,"132",132,203
5,135,"135",135,203
5,135,"4",135,203
4,135,"135",135,203
4,135,"5",135,203
4,137,"137",137,203
4,137,"5",137,203
4,157,"157",157,203
4,163,"163",163,203
4,163,"5",163,203
4,163,"6",163,203
4,163,"3",163,203
4,163,"7",163,203
6,165,"165",165,203
6,165,"5",165,203
6,165,"7",165,203
6,165,"3",165,203
6,165,"4",165,203
5,165,"165",165,203
5,165,"6",165,203
5,165,"7",165,203
5,165,"3",165,203
5,165,"4",165,203
5,166,"166",166,203
4,170,"170",170,203
4,170,"7",170,203
4,170,"3",170,203
4,170,"1",170,203
4,170,"6",170,203
5,181,"181",181,203
5,190,"190",190,203
5,190,"7",190,203
4,192,"192",192,203
4,192,"6",192,203
4,192,"7",192,203
6,192,"192",192,203
6,192,"4",192,203
6,192,"7",192,203
4,199,"199",199,203
4,199,"3",199,203
4,204,"204",204,203
6,215,"215",215,203
6,215,"3",215,203
5,217,"217",217,203
5,217,"4",217,203
5,217,"3",217,203
5,224,"224",224,203
4,226,"226",226,203
4,226,"7",226,203
5,227,"227",227,203
5,227,"4",227,203
4,227,"227",227,203
4,227,"5",227,203
4,241,"241",241,203
4,241,"5",241,203
5,241,"241",241,203
5,241,"4",241,203
4,254,"254",254,203
4,254,"5",254,203
4,254,"7",254,203
5,254,"254",254,203
5,254,"4",254,203
5,254,"7",254,203
6,255,"255",255,203
6,255,"7",255,203
4,266,"266",266,203
4,266,"5",266,203
6,269,"269",269,203
5,270,"270",270,203
5,270,"6",270,203
5,270,"3",270,203
6,272,"272",272,203
5,274,"274",274,203
5,274,"4",274,203
5,274,"6",274,203
5,274,"2",274,203
5,274,"7",274,203
5,274,"3",274,203
4,274,"274",274,203
4,274,"5",274,203
4,274,"6",274,203
4,274,"2",274,203
4,274,"7",274,203
4,274,"3",274,203
6,274,"274",274,203
6,274,"5",274,203
6,274,"4",274,203
6,274,"2",274,203
6,274,"7",274,203
6,274,"3",274,203
4,275,"275",275,203
4,275,"5",275,203
4,275,"6",275,203
4,275,"2",275,203
4,275,"3",275,203
4,275,"7",275,203
5,275,"275",275,203
5,275,"4",275,203
5,275,"6",275,203
5,275,"2",275,203
5,275,"3",275,203
5,275,"7",275,203
6,275,"275",275,203
6,275,"4",275,203
6,275,"5",275,203
6,275,"2",275,203
6,275,"3",275,203
6,275,"7",275,203
4,276,"276",276,203
4,276,"5",276,203
5,278,"278",278,203
4,280,"280",280,203
5,50,"50",50,203
5,50,"3",50,203
5,50,"2",50,203
5,50,"4",50,203
5,60,"60",60,203
5,60,"6",60,203
5,60,"4",60,203
5,60,"3",60,203
4,73,"73",73,203
4,73,"3",73,203
6,80,"80",80,203
5,81,"81",81,203
6,88,"88",88,203
6,90,"90",90,203
6,92,"92",92,203
6,92,"4",92,203
6,92,"7",92,203
6,92,"5",92,203
6,92,"3",92,203
6,92,"2",92,203
4,92,"92",92,203
4,92,"6",92,203
4,92,"7",92,203
4,92,"5",92,203
4,92,"3",92,203
4,92,"2",92,203
4,101,"101",101,203
4,101,"6",101,203
4,101,"5",101,203
4,101,"2",101,203
6,101,"101",101,203
6,101,"4",101,203
6,101,"5",101,203
6,101,"2",101,203
7,103,"103",103,203
7,107,"107",107,203
6,111,"111",111,203
6,111,"4",111,203
6,111,"3",111,203
6,111,"7",111,203
7,115,"115",115,203
7,115,"3",115,203
6,126,"126",126,203
6,126,"5",126,203
6,126,"7",126,203
7,126,"126",126,203
7,126,"5",126,203
7,126,"6",126,203
7,129,"129",129,203
7,134,"134",134,203
4,136,"136",136,203
4,136,"7",136,203
4,136,"3",136,203
7,136,"136",136,203
7,136,"4",136,203
7,136,"3",136,203
5,137,"137",137,203
5,137,"4",137,203
5,138,"138",138,203
5,138,"6",138,203
5,138,"7",138,203
6,138,"138",138,203
6,138,"5",138,203
6,138,"7",138,203
7,138,"138",138,203
7,138,"5",138,203
7,138,"6",138,203
7,139,"139",139,203
7,139,"5",139,203
