"layer_from","node_from","layer_to","node_to","trial_number"
6,1,"1",1,816
6,1,"5",1,816
6,1,"4",1,816
5,1,"1",1,816
5,1,"6",1,816
5,1,"4",1,816
4,1,"1",1,816
4,1,"6",1,816
4,1,"5",1,816
5,10,"10",10,816
5,10,"6",10,816
5,10,"7",10,816
5,10,"4",10,816
6,10,"10",10,816
6,10,"5",10,816
6,10,"7",10,816
6,10,"4",10,816
7,10,"10",10,816
7,10,"5",10,816
7,10,"6",10,816
7,10,"4",10,816
4,10,"10",10,816
4,10,"5",10,816
4,10,"6",10,816
4,10,"7",10,816
3,11,"11",11,816
5,12,"12",12,816
5,12,"4",12,816
5,12,"6",12,816
5,12,"3",12,816
5,12,"1",12,816
4,12,"12",12,816
4,12,"5",12,816
4,12,"6",12,816
4,12,"3",12,816
4,12,"1",12,816
6,12,"12",12,816
6,12,"5",12,816
6,12,"4",12,816
6,12,"3",12,816
6,12,"1",12,816
3,12,"12",12,816
3,12,"5",12,816
3,12,"4",12,816
3,12,"6",12,816
3,12,"1",12,816
1,12,"12",12,816
1,12,"5",12,816
1,12,"4",12,816
1,12,"6",12,816
1,12,"3",12,816
4,13,"13",13,816
4,13,"5",13,816
5,13,"13",13,816
5,13,"4",13,816
2,14,"14",14,816
2,14,"4",14,816
2,14,"1",14,816
4,14,"14",14,816
4,14,"2",14,816
4,14,"1",14,816
1,14,"14",14,816
1,14,"2",14,816
1,14,"4",14,816
1,15,"15",15,816
1,15,"2",15,816
2,15,"15",15,816
2,15,"1",15,816
5,16,"16",16,816
5,16,"3",16,816
5,16,"6",16,816
3,16,"16",16,816
3,16,"5",16,816
3,16,"6",16,816
6,16,"16",16,816
6,16,"5",16,816
6,16,"3",16,816
4,17,"17",17,816
4,17,"1",17,816
4,17,"2",17,816
4,17,"5",17,816
4,17,"6",17,816
4,17,"3",17,816
1,17,"17",17,816
1,17,"4",17,816
1,17,"2",17,816
1,17,"5",17,816
1,17,"6",17,816
1,17,"3",17,816
2,17,"17",17,816
2,17,"4",17,816
2,17,"1",17,816
2,17,"5",17,816
2,17,"6",17,816
2,17,"3",17,816
