"layer_from","node_from","layer_to","node_to","trial_number"
4,1,"1",1,16
4,1,"6",1,16
4,1,"5",1,16
6,1,"1",1,16
6,1,"4",1,16
6,1,"5",1,16
5,1,"1",1,16
5,1,"4",1,16
5,1,"6",1,16
4,10,"10",10,16
4,10,"5",10,16
4,10,"7",10,16
4,10,"6",10,16
5,10,"10",10,16
5,10,"4",10,16
5,10,"7",10,16
5,10,"6",10,16
7,10,"10",10,16
7,10,"4",10,16
7,10,"5",10,16
7,10,"6",10,16
6,10,"10",10,16
6,10,"4",10,16
6,10,"5",10,16
6,10,"7",10,16
3,11,"11",11,16
4,12,"12",12,16
4,12,"5",12,16
4,12,"6",12,16
4,12,"3",12,16
4,12,"1",12,16
5,12,"12",12,16
5,12,"4",12,16
5,12,"6",12,16
5,12,"3",12,16
5,12,"1",12,16
6,12,"12",12,16
6,12,"4",12,16
6,12,"5",12,16
6,12,"3",12,16
6,12,"1",12,16
3,12,"12",12,16
3,12,"4",12,16
3,12,"5",12,16
3,12,"6",12,16
3,12,"1",12,16
1,12,"12",12,16
1,12,"4",12,16
1,12,"5",12,16
1,12,"6",12,16
1,12,"3",12,16
4,13,"13",13,16
4,13,"5",13,16
5,13,"13",13,16
5,13,"4",13,16
2,14,"14",14,16
2,14,"4",14,16
2,14,"1",14,16
4,14,"14",14,16
4,14,"2",14,16
4,14,"1",14,16
1,14,"14",14,16
1,14,"2",14,16
1,14,"4",14,16
1,15,"15",15,16
1,15,"2",15,16
2,15,"15",15,16
2,15,"1",15,16
5,16,"16",16,16
5,16,"3",16,16
5,16,"6",16,16
3,16,"16",16,16
3,16,"5",16,16
3,16,"6",16,16
6,16,"16",16,16
6,16,"5",16,16
6,16,"3",16,16
2,17,"17",17,16
2,17,"1",17,16
2,17,"5",17,16
2,17,"6",17,16
2,17,"3",17,16
2,17,"4",17,16
1,17,"17",17,16
1,17,"2",17,16
1,17,"5",17,16
1,17,"6",17,16
1,17,"3",17,16
1,17,"4",17,16
5,17,"17",17,16
5,17,"2",17,16
5,17,"1",17,16
5,17,"6",17,16
5,17,"3",17,16
5,17,"4",17,16
6,17,"17",17,16
6,17,"2",17,16
6,17,"1",17,16
6,17,"5",17,16
6,17,"3",17,16
6,17,"4",17,16
3,17,"17",17,16
3,17,"2",17,16
3,17,"1",17,16
3,17,"5",17,16
3,17,"6",17,16
3,17,"4",17,16
4,17,"17",17,16
4,17,"2",17,16
4,17,"1",17,16
4,17,"5",17,16
4,17,"6",17,16
4,17,"3",17,16
5,18,"18",18,16
3,19,"19",19,16
1,2,"2",2,16
4,20,"20",20,16
4,20,"6",20,16
6,20,"20",20,16
6,20,"4",20,16
7,21,"21",21,16
2,22,"22",22,16
4,23,"23",23,16
1,24,"24",24,16
3,25,"25",25,16
1,26,"26",26,16
1,26,"2",26,16
1,26,"5",26,16
1,26,"3",26,16
1,26,"6",26,16
1,26,"4",26,16
2,26,"26",26,16
2,26,"1",26,16
2,26,"5",26,16
2,26,"3",26,16
2,26,"6",26,16
2,26,"4",26,16
5,26,"26",26,16
5,26,"1",26,16
5,26,"2",26,16
5,26,"3",26,16
5,26,"6",26,16
5,26,"4",26,16
3,26,"26",26,16
3,26,"1",26,16
3,26,"2",26,16
3,26,"5",26,16
3,26,"6",26,16
3,26,"4",26,16
6,26,"26",26,16
6,26,"1",26,16
6,26,"2",26,16
6,26,"5",26,16
6,26,"3",26,16
6,26,"4",26,16
4,26,"26",26,16
4,26,"1",26,16
4,26,"2",26,16
4,26,"5",26,16
4,26,"3",26,16
4,26,"6",26,16
5,27,"27",27,16
1,28,"28",28,16
5,29,"29",29,16
1,3,"3",3,16
5,30,"30",30,16
6,31,"31",31,16
6,31,"4",31,16
6,31,"5",31,16
6,31,"7",31,16
4,31,"31",31,16
4,31,"6",31,16
4,31,"5",31,16
4,31,"7",31,16
5,31,"31",31,16
5,31,"6",31,16
5,31,"4",31,16
5,31,"7",31,16
7,31,"31",31,16
7,31,"6",31,16
7,31,"4",31,16
7,31,"5",31,16
2,32,"32",32,16
6,33,"33",33,16
6,33,"7",33,16
7,33,"33",33,16
7,33,"6",33,16
3,34,"34",34,16
3,34,"4",34,16
3,34,"6",34,16
4,34,"34",34,16
4,34,"3",34,16
4,34,"6",34,16
6,34,"34",34,16
6,34,"3",34,16
6,34,"4",34,16
3,35,"35",35,16
3,35,"7",35,16
3,35,"6",35,16
3,35,"5",35,16
7,35,"35",35,16
7,35,"3",35,16
7,35,"6",35,16
7,35,"5",35,16
6,35,"35",35,16
6,35,"3",35,16
6,35,"7",35,16
6,35,"5",35,16
5,35,"35",35,16
5,35,"3",35,16
5,35,"7",35,16
5,35,"6",35,16
2,36,"36",36,16
2,36,"6",36,16
6,36,"36",36,16
6,36,"2",36,16
4,37,"37",37,16
4,37,"7",37,16
7,37,"37",37,16
7,37,"4",37,16
5,38,"38",38,16
5,38,"4",38,16
5,38,"7",38,16
5,38,"3",38,16
4,38,"38",38,16
4,38,"5",38,16
4,38,"7",38,16
4,38,"3",38,16
7,38,"38",38,16
7,38,"5",38,16
7,38,"4",38,16
7,38,"3",38,16
3,38,"38",38,16
3,38,"5",38,16
3,38,"4",38,16
3,38,"7",38,16
1,39,"39",39,16
7,4,"4",4,16
7,4,"5",4,16
7,4,"6",4,16
5,4,"4",4,16
5,4,"7",4,16
5,4,"6",4,16
6,4,"4",4,16
6,4,"7",4,16
6,4,"5",4,16
5,5,"7",5,16
7,5,"5",5,16
7,5,"5",5,16
5,6,"6",6,16
4,7,"7",7,16
2,8,"8",8,16
2,8,"5",8,16
2,8,"7",8,16
2,8,"4",8,16
2,8,"1",8,16
2,8,"3",8,16
2,8,"6",8,16
5,8,"8",8,16
5,8,"2",8,16
5,8,"7",8,16
5,8,"4",8,16
5,8,"1",8,16
5,8,"3",8,16
5,8,"6",8,16
7,8,"8",8,16
7,8,"2",8,16
7,8,"5",8,16
7,8,"4",8,16
7,8,"1",8,16
7,8,"3",8,16
7,8,"6",8,16
4,8,"8",8,16
4,8,"2",8,16
4,8,"5",8,16
4,8,"7",8,16
4,8,"1",8,16
4,8,"3",8,16
4,8,"6",8,16
1,8,"8",8,16
1,8,"2",8,16
1,8,"5",8,16
1,8,"7",8,16
1,8,"4",8,16
1,8,"3",8,16
1,8,"6",8,16
3,8,"8",8,16
3,8,"2",8,16
3,8,"5",8,16
3,8,"7",8,16
3,8,"4",8,16
3,8,"1",8,16
3,8,"6",8,16
6,8,"8",8,16
6,8,"2",8,16
6,8,"5",8,16
6,8,"7",8,16
6,8,"4",8,16
6,8,"1",8,16
6,8,"3",8,16
2,9,"9",9,16
2,9,"7",9,16
2,9,"1",9,16
2,9,"3",9,16
2,9,"6",9,16
2,9,"5",9,16
2,9,"4",9,16
7,9,"9",9,16
7,9,"2",9,16
7,9,"1",9,16
7,9,"3",9,16
7,9,"6",9,16
7,9,"5",9,16
7,9,"4",9,16
1,9,"9",9,16
1,9,"2",9,16
1,9,"7",9,16
1,9,"3",9,16
1,9,"6",9,16
1,9,"5",9,16
1,9,"4",9,16
3,9,"9",9,16
3,9,"2",9,16
3,9,"7",9,16
3,9,"1",9,16
3,9,"6",9,16
3,9,"5",9,16
3,9,"4",9,16
6,9,"9",9,16
6,9,"2",9,16
6,9,"7",9,16
6,9,"1",9,16
6,9,"3",9,16
6,9,"5",9,16
6,9,"4",9,16
5,9,"9",9,16
5,9,"2",9,16
5,9,"7",9,16
5,9,"1",9,16
5,9,"3",9,16
5,9,"6",9,16
5,9,"4",9,16
4,9,"9",9,16
4,9,"2",9,16
4,9,"7",9,16
4,9,"1",9,16
4,9,"3",9,16
4,9,"6",9,16
4,9,"5",9,16
4,111,"111",111,16
4,111,"3",111,16
4,111,"2",111,16
4,111,"7",111,16
4,111,"6",111,16
6,126,"126",126,16
6,126,"5",126,16
6,126,"7",126,16
5,132,"132",132,16
5,135,"135",135,16
5,135,"4",135,16
4,135,"135",135,16
4,135,"5",135,16
4,137,"137",137,16
4,137,"5",137,16
4,157,"157",157,16
6,163,"163",163,16
6,163,"7",163,16
6,163,"4",163,16
6,163,"5",163,16
6,163,"3",163,16
5,165,"165",165,16
5,165,"6",165,16
5,165,"3",165,16
5,165,"4",165,16
5,165,"7",165,16
6,165,"165",165,16
6,165,"5",165,16
6,165,"3",165,16
6,165,"4",165,16
6,165,"7",165,16
5,166,"166",166,16
6,170,"170",170,16
6,170,"4",170,16
6,170,"3",170,16
6,170,"1",170,16
6,170,"7",170,16
6,170,"2",170,16
5,181,"181",181,16
5,190,"190",190,16
5,190,"7",190,16
6,192,"192",192,16
6,192,"4",192,16
6,192,"7",192,16
4,192,"192",192,16
4,192,"6",192,16
4,192,"7",192,16
4,199,"199",199,16
4,199,"3",199,16
4,204,"204",204,16
6,215,"215",215,16
6,215,"3",215,16
4,217,"217",217,16
4,217,"5",217,16
4,217,"3",217,16
5,224,"224",224,16
4,226,"226",226,16
4,226,"7",226,16
4,227,"227",227,16
4,227,"5",227,16
5,227,"227",227,16
5,227,"4",227,16
4,241,"241",241,16
4,241,"5",241,16
5,241,"241",241,16
5,241,"4",241,16
5,254,"254",254,16
5,254,"4",254,16
4,254,"254",254,16
4,254,"5",254,16
6,255,"255",255,16
6,255,"7",255,16
4,266,"266",266,16
4,266,"5",266,16
6,269,"269",269,16
5,270,"270",270,16
5,270,"6",270,16
5,270,"7",270,16
6,272,"272",272,16
4,274,"274",274,16
4,274,"5",274,16
4,274,"6",274,16
4,274,"7",274,16
4,274,"3",274,16
4,274,"2",274,16
5,274,"274",274,16
5,274,"4",274,16
5,274,"6",274,16
5,274,"7",274,16
5,274,"3",274,16
5,274,"2",274,16
6,274,"274",274,16
6,274,"4",274,16
6,274,"5",274,16
6,274,"7",274,16
6,274,"3",274,16
6,274,"2",274,16
6,275,"275",275,16
6,275,"5",275,16
6,275,"4",275,16
6,275,"3",275,16
6,275,"2",275,16
6,275,"7",275,16
5,275,"275",275,16
5,275,"6",275,16
5,275,"4",275,16
5,275,"3",275,16
5,275,"2",275,16
5,275,"7",275,16
4,275,"275",275,16
4,275,"6",275,16
4,275,"5",275,16
4,275,"3",275,16
4,275,"2",275,16
4,275,"7",275,16
5,276,"276",276,16
5,278,"278",278,16
4,280,"280",280,16
5,50,"50",50,16
5,50,"4",50,16
5,50,"3",50,16
5,50,"2",50,16
5,60,"60",60,16
5,60,"4",60,16
5,60,"3",60,16
5,60,"6",60,16
4,73,"73",73,16
4,73,"3",73,16
6,80,"80",80,16
5,81,"81",81,16
5,81,"2",81,16
6,88,"88",88,16
6,90,"90",90,16
5,92,"92",92,16
5,92,"4",92,16
5,92,"7",92,16
5,92,"6",92,16
5,92,"3",92,16
5,92,"2",92,16
4,92,"92",92,16
4,92,"5",92,16
4,92,"7",92,16
4,92,"6",92,16
4,92,"3",92,16
4,92,"2",92,16
4,101,"101",101,16
4,101,"5",101,16
4,101,"2",101,16
5,101,"101",101,16
5,101,"4",101,16
5,101,"2",101,16
7,103,"103",103,16
7,107,"107",107,16
7,115,"115",115,16
7,115,"3",115,16
5,126,"126",126,16
5,126,"6",126,16
5,126,"7",126,16
7,129,"129",129,16
7,134,"134",134,16
4,136,"136",136,16
4,136,"7",136,16
4,136,"3",136,16
7,136,"136",136,16
7,136,"4",136,16
7,136,"3",136,16
5,137,"137",137,16
5,137,"4",137,16
6,138,"138",138,16
6,138,"7",138,16
6,138,"5",138,16
7,138,"138",138,16
7,138,"6",138,16
7,138,"5",138,16
5,138,"138",138,16
5,138,"6",138,16
5,138,"7",138,16
5,139,"139",139,16
5,139,"7",139,16
5,139,"3",139,16
7,139,"139",139,16
7,139,"5",139,16
7,139,"3",139,16
7,141,"141",141,16
7,141,"5",141,16
7,141,"6",141,16
5,142,"142",142,16
6,148,"148",148,16
7,163,"163",163,16
7,163,"6",163,16
7,163,"4",163,16
7,163,"5",163,16
7,163,"3",163,16
4,163,"163",163,16
4,163,"6",163,16
4,163,"7",163,16
4,163,"5",163,16
4,163,"3",163,16
7,169,"169",169,16
4,170,"170",170,16
