"layer_from","node_from","layer_to","node_to","trial_number"
6,1,"1",1,498
6,1,"5",1,498
6,1,"4",1,498
5,1,"1",1,498
5,1,"6",1,498
5,1,"4",1,498
4,1,"1",1,498
4,1,"6",1,498
4,1,"5",1,498
5,10,"10",10,498
5,10,"6",10,498
5,10,"7",10,498
5,10,"4",10,498
6,10,"10",10,498
6,10,"5",10,498
6,10,"7",10,498
6,10,"4",10,498
7,10,"10",10,498
7,10,"5",10,498
7,10,"6",10,498
7,10,"4",10,498
4,10,"10",10,498
4,10,"5",10,498
4,10,"6",10,498
4,10,"7",10,498
3,11,"11",11,498
3,12,"12",12,498
3,12,"4",12,498
3,12,"6",12,498
3,12,"1",12,498
3,12,"5",12,498
4,12,"12",12,498
4,12,"3",12,498
4,12,"6",12,498
4,12,"1",12,498
4,12,"5",12,498
6,12,"12",12,498
6,12,"3",12,498
6,12,"4",12,498
6,12,"1",12,498
6,12,"5",12,498
1,12,"12",12,498
1,12,"3",12,498
1,12,"4",12,498
1,12,"6",12,498
1,12,"5",12,498
5,12,"12",12,498
5,12,"3",12,498
5,12,"4",12,498
5,12,"6",12,498
5,12,"1",12,498
4,13,"13",13,498
4,13,"5",13,498
5,13,"13",13,498
5,13,"4",13,498
2,14,"14",14,498
2,14,"4",14,498
2,14,"1",14,498
4,14,"14",14,498
4,14,"2",14,498
4,14,"1",14,498
1,14,"14",14,498
1,14,"2",14,498
1,14,"4",14,498
1,15,"15",15,498
1,15,"2",15,498
2,15,"15",15,498
2,15,"1",15,498
3,16,"16",16,498
3,16,"5",16,498
3,16,"6",16,498
5,16,"16",16,498
5,16,"3",16,498
5,16,"6",16,498
6,16,"16",16,498
6,16,"3",16,498
6,16,"5",16,498
4,17,"17",17,498
4,17,"1",17,498
4,17,"2",17,498
4,17,"5",17,498
4,17,"6",17,498
4,17,"3",17,498
1,17,"17",17,498
1,17,"4",17,498
1,17,"2",17,498
1,17,"5",17,498
1,17,"6",17,498
1,17,"3",17,498
2,17,"17",17,498
2,17,"4",17,498
2,17,"1",17,498
2,17,"5",17,498
2,17,"6",17,498
2,17,"3",17,498
5,17,"17",17,498
5,17,"4",17,498
5,17,"1",17,498
5,17,"2",17,498
5,17,"6",17,498
5,17,"3",17,498
6,17,"17",17,498
6,17,"4",17,498
6,17,"1",17,498
6,17,"2",17,498
6,17,"5",17,498
6,17,"3",17,498
3,17,"17",17,498
3,17,"4",17,498
3,17,"1",17,498
3,17,"2",17,498
3,17,"5",17,498
3,17,"6",17,498
5,18,"18",18,498
3,19,"19",19,498
1,2,"2",2,498
6,20,"20",20,498
6,20,"4",20,498
4,20,"20",20,498
4,20,"6",20,498
7,21,"21",21,498
2,22,"22",22,498
4,23,"23",23,498
1,24,"24",24,498
3,25,"25",25,498
1,26,"26",26,498
1,26,"2",26,498
1,26,"3",26,498
1,26,"6",26,498
1,26,"5",26,498
1,26,"4",26,498
2,26,"26",26,498
2,26,"1",26,498
2,26,"3",26,498
2,26,"6",26,498
2,26,"5",26,498
2,26,"4",26,498
3,26,"26",26,498
3,26,"1",26,498
3,26,"2",26,498
3,26,"6",26,498
3,26,"5",26,498
3,26,"4",26,498
6,26,"26",26,498
