"layer_from","node_from","layer_to","node_to","trial_number"
6,1,"1",1,642
6,1,"5",1,642
6,1,"4",1,642
5,1,"1",1,642
5,1,"6",1,642
5,1,"4",1,642
4,1,"1",1,642
4,1,"6",1,642
4,1,"5",1,642
5,10,"10",10,642
5,10,"6",10,642
5,10,"7",10,642
5,10,"4",10,642
6,10,"10",10,642
6,10,"5",10,642
6,10,"7",10,642
6,10,"4",10,642
7,10,"10",10,642
7,10,"5",10,642
7,10,"6",10,642
7,10,"4",10,642
4,10,"10",10,642
4,10,"5",10,642
4,10,"6",10,642
4,10,"7",10,642
3,11,"11",11,642
4,12,"12",12,642
4,12,"6",12,642
4,12,"3",12,642
4,12,"5",12,642
4,12,"1",12,642
6,12,"12",12,642
6,12,"4",12,642
6,12,"3",12,642
6,12,"5",12,642
6,12,"1",12,642
3,12,"12",12,642
3,12,"4",12,642
3,12,"6",12,642
3,12,"5",12,642
3,12,"1",12,642
5,12,"12",12,642
5,12,"4",12,642
5,12,"6",12,642
5,12,"3",12,642
5,12,"1",12,642
1,12,"12",12,642
1,12,"4",12,642
1,12,"6",12,642
1,12,"3",12,642
1,12,"5",12,642
4,13,"13",13,642
4,13,"5",13,642
5,13,"13",13,642
5,13,"4",13,642
2,14,"14",14,642
2,14,"4",14,642
2,14,"1",14,642
4,14,"14",14,642
4,14,"2",14,642
4,14,"1",14,642
1,14,"14",14,642
1,14,"2",14,642
1,14,"4",14,642
1,15,"15",15,642
1,15,"2",15,642
2,15,"15",15,642
2,15,"1",15,642
3,16,"16",16,642
3,16,"6",16,642
3,16,"5",16,642
6,16,"16",16,642
6,16,"3",16,642
6,16,"5",16,642
5,16,"16",16,642
5,16,"3",16,642
5,16,"6",16,642
3,17,"17",17,642
3,17,"1",17,642
3,17,"2",17,642
3,17,"6",17,642
3,17,"5",17,642
3,17,"4",17,642
1,17,"17",17,642
1,17,"3",17,642
1,17,"2",17,642
1,17,"6",17,642
1,17,"5",17,642
1,17,"4",17,642
2,17,"17",17,642
2,17,"3",17,642
2,17,"1",17,642
2,17,"6",17,642
2,17,"5",17,642
2,17,"4",17,642
6,17,"17",17,642
6,17,"3",17,642
6,17,"1",17,642
6,17,"2",17,642
6,17,"5",17,642
6,17,"4",17,642
5,17,"17",17,642
5,17,"3",17,642
5,17,"1",17,642
5,17,"2",17,642
5,17,"6",17,642
5,17,"4",17,642
4,17,"17",17,642
4,17,"3",17,642
4,17,"1",17,642
4,17,"2",17,642
4,17,"6",17,642
4,17,"5",17,642
5,18,"18",18,642
3,19,"19",19,642
1,2,"2",2,642
6,20,"20",20,642
6,20,"4",20,642
4,20,"20",20,642
4,20,"6",20,642
7,21,"21",21,642
2,22,"22",22,642
4,23,"23",23,642
1,24,"24",24,642
3,25,"25",25,642
1,26,"26",26,642
1,26,"2",26,642
1,26,"3",26,642
1,26,"4",26,642
1,26,"5",26,642
1,26,"6",26,642
2,26,"26",26,642
2,26,"1",26,642
2,26,"3",26,642
2,26,"4",26,642
2,26,"5",26,642
2,26,"6",26,642
3,26,"26",26,642
3,26,"1",26,642
3,26,"2",26,642
3,26,"4",26,642
3,26,"5",26,642
3,26,"6",26,642
4,26,"26",26,642
4,26,"1",26,642
4,26,"2",26,642
4,26,"3",26,642
4,26,"5",26,642
4,26,"6",26,642
5,26,"26",26,642
5,26,"1",26,642
5,26,"2",26,642
5,26,"3",26,642
5,26,"4",26,642
5,26,"6",26,642
6,26,"26",26,642
6,26,"1",26,642
6,26,"2",26,642
6,26,"3",26,642
6,26,"4",26,642
6,26,"5",26,642
5,27,"27",27,642
1,28,"28",28,642
5,29,"29",29,642
1,3,"3",3,642
5,30,"30",30,642
6,31,"31",31,642
6,31,"5",31,642
6,31,"4",31,642
6,31,"7",31,642
5,31,"31",31,642
5,31,"6",31,642
5,31,"4",31,642
5,31,"7",31,642
4,31,"31",31,642
4,31,"6",31,642
4,31,"5",31,642
4,31,"7",31,642
7,31,"31",31,642
7,31,"6",31,642
7,31,"5",31,642
7,31,"4",31,642
2,32,"32",32,642
6,33,"33",33,642
6,33,"7",33,642
7,33,"33",33,642
7,33,"6",33,642
3,34,"34",34,642
3,34,"4",34,642
3,34,"6",34,642
4,34,"34",34,642
4,34,"3",34,642
4,34,"6",34,642
6,34,"34",34,642
6,34,"3",34,642
6,34,"4",34,642
3,35,"35",35,642
3,35,"7",35,642
3,35,"6",35,642
3,35,"5",35,642
7,35,"35",35,642
7,35,"3",35,642
7,35,"6",35,642
7,35,"5",35,642
6,35,"35",35,642
6,35,"3",35,642
6,35,"7",35,642
6,35,"5",35,642
5,35,"35",35,642
5,35,"3",35,642
5,35,"7",35,642
5,35,"6",35,642
2,36,"36",36,642
2,36,"6",36,642
6,36,"36",36,642
6,36,"2",36,642
4,37,"37",37,642
4,37,"7",37,642
7,37,"37",37,642
7,37,"4",37,642
5,38,"38",38,642
5,38,"4",38,642
5,38,"7",38,642
5,38,"3",38,642
4,38,"38",38,642
4,38,"5",38,642
4,38,"7",38,642
4,38,"3",38,642
7,38,"38",38,642
7,38,"5",38,642
7,38,"4",38,642
7,38,"3",38,642
3,38,"38",38,642
3,38,"5",38,642
3,38,"4",38,642
3,38,"7",38,642
1,39,"39",39,642
7,4,"4",4,642
7,4,"6",4,642
7,4,"5",4,642
6,4,"4",4,642
6,4,"7",4,642
6,4,"5",4,642
5,4,"4",4,642
5,4,"7",4,642
5,4,"6",4,642
5,5,"7",5,642
7,5,"5",5,642
7,5,"5",5,642
5,6,"6",6,642
4,7,"7",7,642
1,8,"8",8,642
1,8,"5",8,642
1,8,"7",8,642
1,8,"2",8,642
1,8,"3",8,642
1,8,"6",8,642
1,8,"4",8,642
5,8,"8",8,642
5,8,"1",8,642
5,8,"7",8,642
5,8,"2",8,642
5,8,"3",8,642
5,8,"6",8,642
5,8,"4",8,642
7,8,"8",8,642
7,8,"1",8,642
7,8,"5",8,642
7,8,"2",8,642
7,8,"3",8,642
7,8,"6",8,642
7,8,"4",8,642
2,8,"8",8,642
2,8,"1",8,642
2,8,"5",8,642
2,8,"7",8,642
2,8,"3",8,642
2,8,"6",8,642
2,8,"4",8,642
3,8,"8",8,642
3,8,"1",8,642
3,8,"5",8,642
3,8,"7",8,642
3,8,"2",8,642
3,8,"6",8,642
3,8,"4",8,642
6,8,"8",8,642
6,8,"1",8,642
6,8,"5",8,642
6,8,"7",8,642
6,8,"2",8,642
6,8,"3",8,642
6,8,"4",8,642
4,8,"8",8,642
4,8,"1",8,642
4,8,"5",8,642
4,8,"7",8,642
4,8,"2",8,642
4,8,"3",8,642
4,8,"6",8,642
6,9,"9",9,642
6,9,"7",9,642
6,9,"1",9,642
6,9,"2",9,642
6,9,"3",9,642
6,9,"5",9,642
6,9,"4",9,642
7,9,"9",9,642
7,9,"6",9,642
7,9,"1",9,642
7,9,"2",9,642
7,9,"3",9,642
7,9,"5",9,642
7,9,"4",9,642
1,9,"9",9,642
1,9,"6",9,642
1,9,"7",9,642
1,9,"2",9,642
1,9,"3",9,642
1,9,"5",9,642
1,9,"4",9,642
2,9,"9",9,642
2,9,"6",9,642
2,9,"7",9,642
2,9,"1",9,642
2,9,"3",9,642
2,9,"5",9,642
2,9,"4",9,642
3,9,"9",9,642
3,9,"6",9,642
3,9,"7",9,642
3,9,"1",9,642
3,9,"2",9,642
3,9,"5",9,642
3,9,"4",9,642
5,9,"9",9,642
5,9,"6",9,642
5,9,"7",9,642
5,9,"1",9,642
5,9,"2",9,642
5,9,"3",9,642
5,9,"4",9,642
4,9,"9",9,642
4,9,"6",9,642
4,9,"7",9,642
4,9,"1",9,642
4,9,"2",9,642
4,9,"3",9,642
4,9,"5",9,642
6,111,"111",111,642
6,111,"3",111,642
6,111,"7",111,642
6,111,"2",111,642
5,126,"126",126,642
5,126,"7",126,642
5,126,"6",126,642
5,132,"132",132,642
4,135,"135",135,642
4,135,"5",135,642
5,135,"135",135,642
5,135,"4",135,642
4,137,"137",137,642
4,137,"5",137,642
4,157,"157",157,642
4,163,"163",163,642
4,163,"7",163,642
4,163,"5",163,642
4,163,"6",163,642
4,163,"3",163,642
4,163,"2",163,642
6,165,"165",165,642
6,165,"5",165,642
6,165,"3",165,642
6,165,"4",165,642
6,165,"7",165,642
5,165,"165",165,642
5,165,"6",165,642
5,165,"3",165,642
5,165,"4",165,642
5,165,"7",165,642
5,166,"166",166,642
4,170,"170",170,642
4,170,"7",170,642
4,170,"3",170,642
4,170,"1",170,642
4,170,"6",170,642
5,181,"181",181,642
5,190,"190",190,642
4,192,"192",192,642
4,192,"6",192,642
4,192,"7",192,642
6,192,"192",192,642
6,192,"4",192,642
6,192,"7",192,642
4,199,"199",199,642
4,199,"3",199,642
4,204,"204",204,642
6,215,"215",215,642
6,215,"3",215,642
5,217,"217",217,642
5,217,"4",217,642
5,217,"3",217,642
5,224,"224",224,642
4,226,"226",226,642
4,226,"7",226,642
5,227,"227",227,642
5,227,"4",227,642
4,227,"227",227,642
4,227,"5",227,642
4,241,"241",241,642
4,241,"5",241,642
5,241,"241",241,642
5,241,"4",241,642
5,254,"254",254,642
5,254,"4",254,642
5,254,"7",254,642
4,254,"254",254,642
4,254,"5",254,642
4,254,"7",254,642
6,255,"255",255,642
6,255,"7",255,642
5,266,"266",266,642
5,266,"4",266,642
6,269,"269",269,642
5,270,"270",270,642
5,270,"6",270,642
5,270,"7",270,642
5,270,"3",270,642
6,272,"272",272,642
6,274,"274",274,642
6,274,"5",274,642
6,274,"4",274,642
6,274,"3",274,642
6,274,"2",274,642
6,274,"7",274,642
5,274,"274",274,642
5,274,"6",274,642
5,274,"4",274,642
5,274,"3",274,642
5,274,"2",274,642
5,274,"7",274,642
4,274,"274",274,642
4,274,"6",274,642
4,274,"5",274,642
4,274,"3",274,642
4,274,"2",274,642
4,274,"7",274,642
4,275,"275",275,642
4,275,"6",275,642
4,275,"5",275,642
4,275,"3",275,642
4,275,"2",275,642
4,275,"7",275,642
6,275,"275",275,642
6,275,"4",275,642
6,275,"5",275,642
6,275,"3",275,642
6,275,"2",275,642
6,275,"7",275,642
5,275,"275",275,642
5,275,"4",275,642
5,275,"6",275,642
5,275,"3",275,642
5,275,"2",275,642
5,275,"7",275,642
4,276,"276",276,642
4,276,"5",276,642
5,278,"278",278,642
4,280,"280",280,642
4,50,"50",50,642
4,50,"5",50,642
4,50,"3",50,642
4,50,"2",50,642
5,60,"60",60,642
5,60,"6",60,642
5,60,"4",60,642
5,60,"3",60,642
4,73,"73",73,642
4,73,"3",73,642
6,80,"80",80,642
5,81,"81",81,642
5,81,"2",81,642
6,88,"88",88,642
6,90,"90",90,642
4,92,"92",92,642
4,92,"6",92,642
4,92,"5",92,642
4,92,"7",92,642
4,92,"3",92,642
4,92,"2",92,642
6,92,"92",92,642
6,92,"4",92,642
6,92,"5",92,642
6,92,"7",92,642
6,92,"3",92,642
6,92,"2",92,642
5,101,"101",101,642
5,101,"6",101,642
5,101,"4",101,642
5,101,"2",101,642
5,101,"1",101,642
6,101,"101",101,642
6,101,"5",101,642
6,101,"4",101,642
6,101,"2",101,642
6,101,"1",101,642
7,103,"103",103,642
7,107,"107",107,642
7,115,"115",115,642
7,115,"3",115,642
7,126,"126",126,642
7,126,"5",126,642
7,126,"6",126,642
7,129,"129",129,642
7,134,"134",134,642
7,136,"136",136,642
7,136,"4",136,642
7,136,"3",136,642
4,136,"136",136,642
4,136,"7",136,642
4,136,"3",136,642
5,137,"137",137,642
5,137,"4",137,642
7,138,"138",138,642
7,138,"6",138,642
7,138,"5",138,642
6,138,"138",138,642
6,138,"7",138,642
6,138,"5",138,642
5,138,"138",138,642
5,138,"7",138,642
5,138,"6",138,642
7,139,"139",139,642
7,139,"5",139,642
7,139,"3",139,642
5,139,"139",139,642
5,139,"7",139,642
5,139,"3",139,642
6,141,"141",141,642
6,141,"5",141,642
6,141,"7",141,642
5,142,"142",142,642
6,148,"148",148,642
7,163,"163",163,642
7,163,"4",163,642
7,163,"5",163,642
7,163,"6",163,642
7,163,"3",163,642
7,163,"2",163,642
5,163,"163",163,642
5,163,"4",163,642
5,163,"7",163,642
5,163,"6",163,642
5,163,"3",163,642
5,163,"2",163,642
7,169,"169",169,642
7,170,"170",170,642
7,170,"4",170,642
7,170,"3",170,642
7,170,"1",170,642
7,170,"6",170,642
4,173,"173",173,642
4,176,"176",176,642
4,176,"7",176,642
4,186,"186",186,642
6,187,"187",187,642
6,187,"5",187,642
6,187,"3",187,642
6,187,"4",187,642
6,187,"1",187,642
5,187,"187",187,642
5,187,"6",187,642
5,187,"3",187,642
5,187,"4",187,642
5,187,"1",187,642
7,191,"191",191,642
6,197,"197",197,642
6,197,"2",197,642
7,207,"207",207,642
7,207,"6",207,642
7,209,"209",209,642
4,213,"213",213,642
4,220,"220",220,642
4,238,"238",238,642
4,238,"6",238,642
6,239,"239",239,642
6,239,"3",239,642
7,242,"242",242,642
7,242,"2",242,642
7,242,"1",242,642
7,242,"5",242,642
6,243,"243",243,642
6,243,"7",243,642
4,253,"253",253,642
7,255,"255",255,642
7,255,"6",255,642
7,265,"265",265,642
5,50,"50",50,642
5,50,"4",50,642
5,50,"3",50,642
5,50,"2",50,642
7,55,"55",55,642
7,55,"3",55,642
7,55,"4",55,642
7,55,"6",55,642
7,55,"5",55,642
7,55,"2",55,642
6,60,"60",60,642
6,60,"5",60,642
6,60,"4",60,642
6,60,"3",60,642
6,62,"62",62,642
6,62,"4",62,642
4,64,"64",64,642
7,75,"75",75,642
4,84,"84",84,642
4,84,"6",84,642
5,92,"92",92,642
5,92,"4",92,642
5,92,"6",92,642
5,92,"7",92,642
5,92,"3",92,642
5,92,"2",92,642
7,92,"92",92,642
7,92,"4",92,642
7,92,"6",92,642
7,92,"5",92,642
7,92,"3",92,642
7,92,"2",92,642
5,96,"96",96,642
5,96,"7",96,642
7,97,"97",97,642
3,111,"111",111,642
3,111,"6",111,642
3,111,"7",111,642
