"layer_from","node_from","layer_to","node_to","trial_number"
6,1,"1",1,303
6,1,"5",1,303
6,1,"4",1,303
5,1,"1",1,303
5,1,"6",1,303
5,1,"4",1,303
4,1,"1",1,303
4,1,"6",1,303
4,1,"5",1,303
5,10,"10",10,303
5,10,"4",10,303
5,10,"7",10,303
5,10,"6",10,303
4,10,"10",10,303
4,10,"5",10,303
4,10,"7",10,303
4,10,"6",10,303
7,10,"10",10,303
7,10,"5",10,303
7,10,"4",10,303
7,10,"6",10,303
6,10,"10",10,303
6,10,"5",10,303
6,10,"4",10,303
6,10,"7",10,303
3,11,"11",11,303
6,12,"12",12,303
6,12,"4",12,303
6,12,"3",12,303
6,12,"5",12,303
6,12,"1",12,303
4,12,"12",12,303
4,12,"6",12,303
4,12,"3",12,303
4,12,"5",12,303
4,12,"1",12,303
3,12,"12",12,303
3,12,"6",12,303
3,12,"4",12,303
3,12,"5",12,303
3,12,"1",12,303
5,12,"12",12,303
5,12,"6",12,303
5,12,"4",12,303
5,12,"3",12,303
5,12,"1",12,303
1,12,"12",12,303
1,12,"6",12,303
1,12,"4",12,303
1,12,"3",12,303
1,12,"5",12,303
5,13,"13",13,303
5,13,"4",13,303
4,13,"13",13,303
4,13,"5",13,303
2,14,"14",14,303
2,14,"4",14,303
2,14,"1",14,303
4,14,"14",14,303
4,14,"2",14,303
4,14,"1",14,303
1,14,"14",14,303
1,14,"2",14,303
1,14,"4",14,303
1,15,"15",15,303
1,15,"2",15,303
2,15,"15",15,303
2,15,"1",15,303
5,16,"16",16,303
5,16,"3",16,303
5,16,"6",16,303
3,16,"16",16,303
3,16,"5",16,303
3,16,"6",16,303
6,16,"16",16,303
6,16,"5",16,303
6,16,"3",16,303
4,17,"17",17,303
4,17,"1",17,303
4,17,"2",17,303
4,17,"6",17,303
4,17,"5",17,303
4,17,"3",17,303
1,17,"17",17,303
1,17,"4",17,303
1,17,"2",17,303
1,17,"6",17,303
1,17,"5",17,303
1,17,"3",17,303
2,17,"17",17,303
2,17,"4",17,303
2,17,"1",17,303
2,17,"6",17,303
2,17,"5",17,303
2,17,"3",17,303
6,17,"17",17,303
6,17,"4",17,303
6,17,"1",17,303
6,17,"2",17,303
6,17,"5",17,303
6,17,"3",17,303
5,17,"17",17,303
5,17,"4",17,303
5,17,"1",17,303
5,17,"2",17,303
5,17,"6",17,303
5,17,"3",17,303
3,17,"17",17,303
3,17,"4",17,303
3,17,"1",17,303
3,17,"2",17,303
3,17,"6",17,303
3,17,"5",17,303
5,18,"18",18,303
3,19,"19",19,303
1,2,"2",2,303
4,20,"20",20,303
4,20,"6",20,303
6,20,"20",20,303
6,20,"4",20,303
7,21,"21",21,303
2,22,"22",22,303
4,23,"23",23,303
1,24,"24",24,303
3,25,"25",25,303
1,26,"26",26,303
1,26,"2",26,303
1,26,"5",26,303
1,26,"4",26,303
1,26,"3",26,303
1,26,"6",26,303
2,26,"26",26,303
2,26,"1",26,303
2,26,"5",26,303
2,26,"4",26,303
2,26,"3",26,303
2,26,"6",26,303
5,26,"26",26,303
5,26,"1",26,303
5,26,"2",26,303
5,26,"4",26,303
5,26,"3",26,303
5,26,"6",26,303
