"layer_from","node_from","layer_to","node_to","trial_number"
6,1,"1",1,264
6,1,"5",1,264
6,1,"4",1,264
5,1,"1",1,264
5,1,"6",1,264
5,1,"4",1,264
4,1,"1",1,264
4,1,"6",1,264
4,1,"5",1,264
6,10,"10",10,264
6,10,"5",10,264
6,10,"7",10,264
6,10,"4",10,264
5,10,"10",10,264
5,10,"6",10,264
5,10,"7",10,264
5,10,"4",10,264
7,10,"10",10,264
7,10,"6",10,264
7,10,"5",10,264
7,10,"4",10,264
4,10,"10",10,264
4,10,"6",10,264
4,10,"5",10,264
4,10,"7",10,264
3,11,"11",11,264
6,12,"12",12,264
6,12,"4",12,264
6,12,"3",12,264
6,12,"1",12,264
6,12,"5",12,264
4,12,"12",12,264
4,12,"6",12,264
4,12,"3",12,264
4,12,"1",12,264
4,12,"5",12,264
3,12,"12",12,264
3,12,"6",12,264
3,12,"4",12,264
3,12,"1",12,264
3,12,"5",12,264
1,12,"12",12,264
1,12,"6",12,264
1,12,"4",12,264
1,12,"3",12,264
1,12,"5",12,264
5,12,"12",12,264
5,12,"6",12,264
5,12,"4",12,264
5,12,"3",12,264
5,12,"1",12,264
4,13,"13",13,264
4,13,"5",13,264
5,13,"13",13,264
5,13,"4",13,264
2,14,"14",14,264
2,14,"4",14,264
2,14,"1",14,264
4,14,"14",14,264
4,14,"2",14,264
4,14,"1",14,264
1,14,"14",14,264
1,14,"2",14,264
1,14,"4",14,264
1,15,"15",15,264
1,15,"2",15,264
2,15,"15",15,264
2,15,"1",15,264
3,16,"16",16,264
3,16,"6",16,264
3,16,"5",16,264
6,16,"16",16,264
6,16,"3",16,264
6,16,"5",16,264
5,16,"16",16,264
5,16,"3",16,264
5,16,"6",16,264
3,17,"17",17,264
3,17,"1",17,264
3,17,"2",17,264
3,17,"6",17,264
3,17,"5",17,264
3,17,"4",17,264
1,17,"17",17,264
1,17,"3",17,264
1,17,"2",17,264
1,17,"6",17,264
1,17,"5",17,264
1,17,"4",17,264
2,17,"17",17,264
2,17,"3",17,264
2,17,"1",17,264
2,17,"6",17,264
2,17,"5",17,264
2,17,"4",17,264
6,17,"17",17,264
6,17,"3",17,264
6,17,"1",17,264
6,17,"2",17,264
6,17,"5",17,264
6,17,"4",17,264
5,17,"17",17,264
5,17,"3",17,264
5,17,"1",17,264
5,17,"2",17,264
5,17,"6",17,264
5,17,"4",17,264
4,17,"17",17,264
4,17,"3",17,264
4,17,"1",17,264
4,17,"2",17,264
4,17,"6",17,264
4,17,"5",17,264
5,18,"18",18,264
3,19,"19",19,264
1,2,"2",2,264
6,20,"20",20,264
6,20,"4",20,264
4,20,"20",20,264
4,20,"6",20,264
7,21,"21",21,264
2,22,"22",22,264
4,23,"23",23,264
1,24,"24",24,264
3,25,"25",25,264
1,26,"26",26,264
1,26,"2",26,264
1,26,"3",26,264
1,26,"5",26,264
1,26,"6",26,264
1,26,"4",26,264
2,26,"26",26,264
2,26,"1",26,264
2,26,"3",26,264
2,26,"5",26,264
2,26,"6",26,264
2,26,"4",26,264
3,26,"26",26,264
3,26,"1",26,264
3,26,"2",26,264
3,26,"5",26,264
3,26,"6",26,264
3,26,"4",26,264
5,26,"26",26,264
5,26,"1",26,264
5,26,"2",26,264
5,26,"3",26,264
5,26,"6",26,264
5,26,"4",26,264
6,26,"26",26,264
6,26,"1",26,264
6,26,"2",26,264
6,26,"3",26,264
6,26,"5",26,264
6,26,"4",26,264
4,26,"26",26,264
4,26,"1",26,264
4,26,"2",26,264
4,26,"3",26,264
4,26,"5",26,264
4,26,"6",26,264
5,27,"27",27,264
1,28,"28",28,264
5,29,"29",29,264
1,3,"3",3,264
5,30,"30",30,264
6,31,"31",31,264
6,31,"5",31,264
6,31,"4",31,264
6,31,"7",31,264
5,31,"31",31,264
5,31,"6",31,264
5,31,"4",31,264
5,31,"7",31,264
4,31,"31",31,264
4,31,"6",31,264
4,31,"5",31,264
4,31,"7",31,264
7,31,"31",31,264
7,31,"6",31,264
7,31,"5",31,264
7,31,"4",31,264
2,32,"32",32,264
6,33,"33",33,264
6,33,"7",33,264
7,33,"33",33,264
7,33,"6",33,264
3,34,"34",34,264
3,34,"4",34,264
3,34,"6",34,264
4,34,"34",34,264
4,34,"3",34,264
4,34,"6",34,264
6,34,"34",34,264
6,34,"3",34,264
6,34,"4",34,264
5,35,"35",35,264
5,35,"6",35,264
5,35,"7",35,264
5,35,"3",35,264
6,35,"35",35,264
6,35,"5",35,264
6,35,"7",35,264
6,35,"3",35,264
7,35,"35",35,264
7,35,"5",35,264
7,35,"6",35,264
7,35,"3",35,264
3,35,"35",35,264
3,35,"5",35,264
3,35,"6",35,264
3,35,"7",35,264
2,36,"36",36,264
2,36,"6",36,264
6,36,"36",36,264
6,36,"2",36,264
4,37,"37",37,264
4,37,"7",37,264
7,37,"37",37,264
7,37,"4",37,264
5,38,"38",38,264
5,38,"7",38,264
5,38,"4",38,264
5,38,"3",38,264
7,38,"38",38,264
7,38,"5",38,264
7,38,"4",38,264
7,38,"3",38,264
4,38,"38",38,264
4,38,"5",38,264
4,38,"7",38,264
4,38,"3",38,264
3,38,"38",38,264
3,38,"5",38,264
3,38,"7",38,264
3,38,"4",38,264
1,39,"39",39,264
7,4,"4",4,264
7,4,"6",4,264
7,4,"5",4,264
6,4,"4",4,264
6,4,"7",4,264
6,4,"5",4,264
5,4,"4",4,264
5,4,"7",4,264
5,4,"6",4,264
5,5,"7",5,264
7,5,"5",5,264
7,5,"5",5,264
5,6,"6",6,264
4,7,"7",7,264
