"layer_from","node_from","layer_to","node_to","trial_number"
4,1,"1",1,786
4,1,"6",1,786
4,1,"5",1,786
6,1,"1",1,786
6,1,"4",1,786
6,1,"5",1,786
5,1,"1",1,786
5,1,"4",1,786
5,1,"6",1,786
6,10,"10",10,786
6,10,"4",10,786
6,10,"7",10,786
6,10,"5",10,786
4,10,"10",10,786
4,10,"6",10,786
4,10,"7",10,786
4,10,"5",10,786
7,10,"10",10,786
7,10,"6",10,786
7,10,"4",10,786
7,10,"5",10,786
5,10,"10",10,786
5,10,"6",10,786
5,10,"4",10,786
5,10,"7",10,786
3,11,"11",11,786
3,12,"12",12,786
3,12,"6",12,786
3,12,"4",12,786
3,12,"1",12,786
3,12,"5",12,786
6,12,"12",12,786
6,12,"3",12,786
6,12,"4",12,786
6,12,"1",12,786
6,12,"5",12,786
4,12,"12",12,786
4,12,"3",12,786
4,12,"6",12,786
4,12,"1",12,786
4,12,"5",12,786
1,12,"12",12,786
1,12,"3",12,786
1,12,"6",12,786
1,12,"4",12,786
1,12,"5",12,786
5,12,"12",12,786
5,12,"3",12,786
5,12,"6",12,786
5,12,"4",12,786
5,12,"1",12,786
5,13,"13",13,786
5,13,"4",13,786
4,13,"13",13,786
4,13,"5",13,786
2,14,"14",14,786
2,14,"4",14,786
2,14,"1",14,786
4,14,"14",14,786
4,14,"2",14,786
4,14,"1",14,786
1,14,"14",14,786
1,14,"2",14,786
1,14,"4",14,786
1,15,"15",15,786
1,15,"2",15,786
2,15,"15",15,786
2,15,"1",15,786
6,16,"16",16,786
6,16,"3",16,786
6,16,"5",16,786
3,16,"16",16,786
3,16,"6",16,786
3,16,"5",16,786
5,16,"16",16,786
5,16,"6",16,786
5,16,"3",16,786
3,17,"17",17,786
3,17,"1",17,786
3,17,"2",17,786
3,17,"5",17,786
3,17,"6",17,786
3,17,"4",17,786
1,17,"17",17,786
1,17,"3",17,786
1,17,"2",17,786
1,17,"5",17,786
1,17,"6",17,786
1,17,"4",17,786
2,17,"17",17,786
2,17,"3",17,786
2,17,"1",17,786
2,17,"5",17,786
2,17,"6",17,786
2,17,"4",17,786
5,17,"17",17,786
5,17,"3",17,786
5,17,"1",17,786
5,17,"2",17,786
5,17,"6",17,786
