"layer_from","node_from","layer_to","node_to","trial_number"
6,1,"1",1,714
6,1,"5",1,714
6,1,"4",1,714
5,1,"1",1,714
5,1,"6",1,714
5,1,"4",1,714
4,1,"1",1,714
4,1,"6",1,714
4,1,"5",1,714
6,10,"10",10,714
6,10,"4",10,714
6,10,"7",10,714
6,10,"5",10,714
4,10,"10",10,714
4,10,"6",10,714
4,10,"7",10,714
4,10,"5",10,714
7,10,"10",10,714
7,10,"6",10,714
7,10,"4",10,714
7,10,"5",10,714
5,10,"10",10,714
5,10,"6",10,714
5,10,"4",10,714
5,10,"7",10,714
3,11,"11",11,714
3,12,"12",12,714
3,12,"6",12,714
3,12,"5",12,714
3,12,"4",12,714
3,12,"1",12,714
6,12,"12",12,714
6,12,"3",12,714
6,12,"5",12,714
6,12,"4",12,714
6,12,"1",12,714
5,12,"12",12,714
5,12,"3",12,714
5,12,"6",12,714
5,12,"4",12,714
5,12,"1",12,714
4,12,"12",12,714
4,12,"3",12,714
4,12,"6",12,714
4,12,"5",12,714
4,12,"1",12,714
1,12,"12",12,714
1,12,"3",12,714
1,12,"6",12,714
1,12,"5",12,714
1,12,"4",12,714
5,13,"13",13,714
5,13,"4",13,714
4,13,"13",13,714
4,13,"5",13,714
2,14,"14",14,714
2,14,"4",14,714
2,14,"1",14,714
4,14,"14",14,714
4,14,"2",14,714
4,14,"1",14,714
1,14,"14",14,714
1,14,"2",14,714
1,14,"4",14,714
1,15,"15",15,714
1,15,"2",15,714
2,15,"15",15,714
2,15,"1",15,714
5,16,"16",16,714
5,16,"3",16,714
5,16,"6",16,714
3,16,"16",16,714
3,16,"5",16,714
3,16,"6",16,714
6,16,"16",16,714
6,16,"5",16,714
6,16,"3",16,714
4,17,"17",17,714
4,17,"1",17,714
4,17,"2",17,714
4,17,"6",17,714
4,17,"5",17,714
4,17,"3",17,714
1,17,"17",17,714
1,17,"4",17,714
1,17,"2",17,714
1,17,"6",17,714
1,17,"5",17,714
1,17,"3",17,714
2,17,"17",17,714
2,17,"4",17,714
2,17,"1",17,714
2,17,"6",17,714
2,17,"5",17,714
2,17,"3",17,714
6,17,"17",17,714
6,17,"4",17,714
6,17,"1",17,714
6,17,"2",17,714
6,17,"5",17,714
6,17,"3",17,714
5,17,"17",17,714
5,17,"4",17,714
5,17,"1",17,714
5,17,"2",17,714
5,17,"6",17,714
5,17,"3",17,714
3,17,"17",17,714
3,17,"4",17,714
3,17,"1",17,714
3,17,"2",17,714
3,17,"6",17,714
3,17,"5",17,714
5,18,"18",18,714
3,19,"19",19,714
1,2,"2",2,714
4,20,"20",20,714
4,20,"6",20,714
6,20,"20",20,714
6,20,"4",20,714
7,21,"21",21,714
2,22,"22",22,714
4,23,"23",23,714
1,24,"24",24,714
3,25,"25",25,714
1,26,"26",26,714
1,26,"2",26,714
1,26,"3",26,714
1,26,"5",26,714
1,26,"6",26,714
1,26,"4",26,714
2,26,"26",26,714
2,26,"1",26,714
2,26,"3",26,714
2,26,"5",26,714
2,26,"6",26,714
2,26,"4",26,714
3,26,"26",26,714
3,26,"1",26,714
3,26,"2",26,714
3,26,"5",26,714
3,26,"6",26,714
3,26,"4",26,714
5,26,"26",26,714
5,26,"1",26,714
5,26,"2",26,714
5,26,"3",26,714
5,26,"6",26,714
5,26,"4",26,714
6,26,"26",26,714
6,26,"1",26,714
6,26,"2",26,714
6,26,"3",26,714
6,26,"5",26,714
6,26,"4",26,714
4,26,"26",26,714
4,26,"1",26,714
4,26,"2",26,714
4,26,"3",26,714
4,26,"5",26,714
4,26,"6",26,714
5,27,"27",27,714
1,28,"28",28,714
5,29,"29",29,714
1,3,"3",3,714
5,30,"30",30,714
6,31,"31",31,714
6,31,"5",31,714
6,31,"4",31,714
6,31,"7",31,714
5,31,"31",31,714
5,31,"6",31,714
5,31,"4",31,714
5,31,"7",31,714
4,31,"31",31,714
4,31,"6",31,714
4,31,"5",31,714
4,31,"7",31,714
7,31,"31",31,714
7,31,"6",31,714
7,31,"5",31,714
7,31,"4",31,714
2,32,"32",32,714
6,33,"33",33,714
6,33,"7",33,714
7,33,"33",33,714
7,33,"6",33,714
3,34,"34",34,714
3,34,"4",34,714
3,34,"6",34,714
4,34,"34",34,714
4,34,"3",34,714
4,34,"6",34,714
6,34,"34",34,714
6,34,"3",34,714
6,34,"4",34,714
5,35,"35",35,714
5,35,"7",35,714
5,35,"6",35,714
5,35,"3",35,714
7,35,"35",35,714
7,35,"5",35,714
7,35,"6",35,714
7,35,"3",35,714
6,35,"35",35,714
6,35,"5",35,714
6,35,"7",35,714
6,35,"3",35,714
3,35,"35",35,714
3,35,"5",35,714
3,35,"7",35,714
3,35,"6",35,714
2,36,"36",36,714
2,36,"6",36,714
6,36,"36",36,714
6,36,"2",36,714
4,37,"37",37,714
5,38,"38",38,714
5,38,"4",38,714
5,38,"7",38,714
5,38,"3",38,714
4,38,"38",38,714
4,38,"5",38,714
4,38,"7",38,714
4,38,"3",38,714
7,38,"38",38,714
7,38,"5",38,714
7,38,"4",38,714
7,38,"3",38,714
3,38,"38",38,714
3,38,"5",38,714
3,38,"4",38,714
