"layer_from","node_from","layer_to","node_to","trial_number"
6,1,"1",1,884
6,1,"5",1,884
6,1,"4",1,884
5,1,"1",1,884
5,1,"6",1,884
5,1,"4",1,884
4,1,"1",1,884
4,1,"6",1,884
4,1,"5",1,884
6,10,"10",10,884
6,10,"4",10,884
6,10,"7",10,884
6,10,"5",10,884
4,10,"10",10,884
4,10,"6",10,884
4,10,"7",10,884
4,10,"5",10,884
7,10,"10",10,884
7,10,"6",10,884
7,10,"4",10,884
7,10,"5",10,884
5,10,"10",10,884
5,10,"6",10,884
5,10,"4",10,884
5,10,"7",10,884
3,11,"11",11,884
3,12,"12",12,884
3,12,"5",12,884
3,12,"4",12,884
3,12,"6",12,884
3,12,"1",12,884
5,12,"12",12,884
5,12,"3",12,884
5,12,"4",12,884
5,12,"6",12,884
5,12,"1",12,884
4,12,"12",12,884
4,12,"3",12,884
4,12,"5",12,884
4,12,"6",12,884
4,12,"1",12,884
6,12,"12",12,884
6,12,"3",12,884
6,12,"5",12,884
6,12,"4",12,884
6,12,"1",12,884
1,12,"12",12,884
1,12,"3",12,884
1,12,"5",12,884
1,12,"4",12,884
1,12,"6",12,884
4,13,"13",13,884
4,13,"5",13,884
5,13,"13",13,884
5,13,"4",13,884
2,14,"14",14,884
2,14,"4",14,884
2,14,"1",14,884
4,14,"14",14,884
4,14,"2",14,884
4,14,"1",14,884
1,14,"14",14,884
1,14,"2",14,884
1,14,"4",14,884
1,15,"15",15,884
1,15,"2",15,884
2,15,"15",15,884
2,15,"1",15,884
5,16,"16",16,884
5,16,"3",16,884
5,16,"6",16,884
3,16,"16",16,884
3,16,"5",16,884
3,16,"6",16,884
6,16,"16",16,884
6,16,"5",16,884
6,16,"3",16,884
6,17,"17",17,884
6,17,"1",17,884
6,17,"2",17,884
6,17,"5",17,884
6,17,"3",17,884
6,17,"4",17,884
1,17,"17",17,884
1,17,"6",17,884
1,17,"2",17,884
1,17,"5",17,884
1,17,"3",17,884
1,17,"4",17,884
2,17,"17",17,884
2,17,"6",17,884
2,17,"1",17,884
2,17,"5",17,884
2,17,"3",17,884
2,17,"4",17,884
5,17,"17",17,884
5,17,"6",17,884
5,17,"1",17,884
5,17,"2",17,884
5,17,"3",17,884
5,17,"4",17,884
3,17,"17",17,884
3,17,"6",17,884
3,17,"1",17,884
3,17,"2",17,884
3,17,"5",17,884
3,17,"4",17,884
4,17,"17",17,884
4,17,"6",17,884
4,17,"1",17,884
4,17,"2",17,884
4,17,"5",17,884
4,17,"3",17,884
5,18,"18",18,884
3,19,"19",19,884
1,2,"2",2,884
4,20,"20",20,884
4,20,"6",20,884
6,20,"20",20,884
6,20,"4",20,884
7,21,"21",21,884
2,22,"22",22,884
4,23,"23",23,884
1,24,"24",24,884
3,25,"25",25,884
1,26,"26",26,884
1,26,"2",26,884
1,26,"3",26,884
1,26,"6",26,884
1,26,"4",26,884
1,26,"5",26,884
2,26,"26",26,884
2,26,"1",26,884
2,26,"3",26,884
2,26,"6",26,884
2,26,"4",26,884
2,26,"5",26,884
3,26,"26",26,884
3,26,"1",26,884
3,26,"2",26,884
3,26,"6",26,884
3,26,"4",26,884
3,26,"5",26,884
6,26,"26",26,884
6,26,"1",26,884
6,26,"2",26,884
6,26,"3",26,884
6,26,"4",26,884
6,26,"5",26,884
4,26,"26",26,884
4,26,"1",26,884
4,26,"2",26,884
4,26,"3",26,884
4,26,"6",26,884
4,26,"5",26,884
5,26,"26",26,884
5,26,"1",26,884
5,26,"2",26,884
5,26,"3",26,884
5,26,"6",26,884
5,26,"4",26,884
5,27,"27",27,884
1,28,"28",28,884
5,29,"29",29,884
1,3,"3",3,884
5,30,"30",30,884
7,31,"31",31,884
7,31,"5",31,884
7,31,"4",31,884
7,31,"6",31,884
5,31,"31",31,884
5,31,"7",31,884
5,31,"4",31,884
5,31,"6",31,884
4,31,"31",31,884
4,31,"7",31,884
4,31,"5",31,884
4,31,"6",31,884
6,31,"31",31,884
6,31,"7",31,884
6,31,"5",31,884
6,31,"4",31,884
2,32,"32",32,884
6,33,"33",33,884
6,33,"7",33,884
7,33,"33",33,884
7,33,"6",33,884
3,34,"34",34,884
3,34,"4",34,884
3,34,"6",34,884
4,34,"34",34,884
4,34,"3",34,884
4,34,"6",34,884
6,34,"34",34,884
6,34,"3",34,884
6,34,"4",34,884
5,35,"35",35,884
5,35,"7",35,884
5,35,"6",35,884
5,35,"3",35,884
7,35,"35",35,884
7,35,"5",35,884
7,35,"6",35,884
7,35,"3",35,884
6,35,"35",35,884
6,35,"5",35,884
6,35,"7",35,884
6,35,"3",35,884
3,35,"35",35,884
3,35,"5",35,884
3,35,"7",35,884
3,35,"6",35,884
2,36,"36",36,884
2,36,"6",36,884
6,36,"36",36,884
6,36,"2",36,884
4,37,"37",37,884
4,37,"7",37,884
7,37,"37",37,884
7,37,"4",37,884
5,38,"38",38,884
5,38,"7",38,884
5,38,"4",38,884
5,38,"3",38,884
7,38,"38",38,884
7,38,"5",38,884
7,38,"4",38,884
7,38,"3",38,884
4,38,"38",38,884
4,38,"5",38,884
4,38,"7",38,884
4,38,"3",38,884
3,38,"38",38,884
3,38,"5",38,884
3,38,"7",38,884
3,38,"4",38,884
1,39,"39",39,884
7,4,"4",4,884
7,4,"5",4,884
7,4,"6",4,884
5,4,"4",4,884
5,4,"7",4,884
5,4,"6",4,884
6,4,"4",4,884
6,4,"7",4,884
6,4,"5",4,884
7,5,"5",5,884
7,5,"5",5,884
5,5,"7",5,884
5,6,"6",6,884
4,7,"7",7,884
2,8,"8",8,884
2,8,"5",8,884
2,8,"7",8,884
2,8,"6",8,884
2,8,"3",8,884
2,8,"1",8,884
2,8,"4",8,884
5,8,"8",8,884
5,8,"2",8,884
5,8,"7",8,884
5,8,"6",8,884
5,8,"3",8,884
5,8,"1",8,884
5,8,"4",8,884
7,8,"8",8,884
7,8,"2",8,884
7,8,"5",8,884
7,8,"6",8,884
7,8,"3",8,884
7,8,"1",8,884
7,8,"4",8,884
6,8,"8",8,884
6,8,"2",8,884
6,8,"5",8,884
6,8,"7",8,884
6,8,"3",8,884
6,8,"1",8,884
6,8,"4",8,884
3,8,"8",8,884
3,8,"2",8,884
3,8,"5",8,884
3,8,"7",8,884
3,8,"6",8,884
3,8,"1",8,884
3,8,"4",8,884
1,8,"8",8,884
1,8,"2",8,884
1,8,"5",8,884
1,8,"7",8,884
1,8,"6",8,884
1,8,"3",8,884
1,8,"4",8,884
4,8,"8",8,884
4,8,"2",8,884
4,8,"5",8,884
4,8,"7",8,884
4,8,"6",8,884
4,8,"3",8,884
4,8,"1",8,884
5,9,"9",9,884
5,9,"7",9,884
5,9,"2",9,884
5,9,"3",9,884
5,9,"4",9,884
5,9,"1",9,884
5,9,"6",9,884
7,9,"9",9,884
7,9,"5",9,884
7,9,"2",9,884
7,9,"3",9,884
7,9,"4",9,884
7,9,"1",9,884
7,9,"6",9,884
2,9,"9",9,884
2,9,"5",9,884
2,9,"7",9,884
2,9,"3",9,884
2,9,"4",9,884
2,9,"1",9,884
2,9,"6",9,884
3,9,"9",9,884
3,9,"5",9,884
3,9,"7",9,884
3,9,"2",9,884
3,9,"4",9,884
3,9,"1",9,884
3,9,"6",9,884
4,9,"9",9,884
4,9,"5",9,884
4,9,"7",9,884
4,9,"2",9,884
4,9,"3",9,884
4,9,"1",9,884
4,9,"6",9,884
1,9,"9",9,884
1,9,"5",9,884
1,9,"7",9,884
1,9,"2",9,884
1,9,"3",9,884
1,9,"4",9,884
1,9,"6",9,884
6,9,"9",9,884
6,9,"5",9,884
6,9,"7",9,884
6,9,"2",9,884
6,9,"3",9,884
6,9,"4",9,884
6,9,"1",9,884
6,111,"111",111,884
6,111,"4",111,884
6,111,"3",111,884
6,111,"7",111,884
5,126,"126",126,884
5,126,"6",126,884
5,126,"7",126,884
5,132,"132",132,884
4,135,"135",135,884
4,135,"5",135,884
5,135,"135",135,884
5,135,"4",135,884
5,137,"137",137,884
4,157,"157",157,884
5,163,"163",163,884
5,163,"4",163,884
5,163,"6",163,884
5,163,"3",163,884
5,163,"2",163,884
5,163,"7",163,884
6,165,"165",165,884
6,165,"5",165,884
6,165,"4",165,884
6,165,"3",165,884
6,165,"7",165,884
5,165,"165",165,884
5,165,"6",165,884
5,165,"4",165,884
5,165,"3",165,884
5,165,"7",165,884
5,166,"166",166,884
6,170,"170",170,884
6,170,"4",170,884
6,170,"3",170,884
6,170,"2",170,884
6,170,"1",170,884
6,170,"7",170,884
5,181,"181",181,884
5,190,"190",190,884
5,190,"7",190,884
4,192,"192",192,884
4,192,"6",192,884
4,192,"7",192,884
6,192,"192",192,884
6,192,"4",192,884
6,192,"7",192,884
4,199,"199",199,884
4,199,"3",199,884
4,204,"204",204,884
6,215,"215",215,884
6,215,"3",215,884
5,217,"217",217,884
5,217,"4",217,884
5,217,"3",217,884
5,224,"224",224,884
4,226,"226",226,884
4,226,"7",226,884
4,227,"227",227,884
4,227,"5",227,884
5,227,"227",227,884
5,227,"4",227,884
4,241,"241",241,884
4,241,"5",241,884
5,241,"241",241,884
5,241,"4",241,884
5,254,"254",254,884
5,254,"4",254,884
5,254,"7",254,884
4,254,"254",254,884
4,254,"5",254,884
4,254,"7",254,884
6,255,"255",255,884
6,255,"7",255,884
5,266,"266",266,884
5,266,"4",266,884
6,269,"269",269,884
5,270,"270",270,884
5,270,"3",270,884
6,272,"272",272,884
6,274,"274",274,884
6,274,"4",274,884
6,274,"5",274,884
6,274,"7",274,884
6,274,"3",274,884
6,274,"2",274,884
4,274,"274",274,884
4,274,"6",274,884
4,274,"5",274,884
4,274,"7",274,884
4,274,"3",274,884
4,274,"2",274,884
5,274,"274",274,884
5,274,"6",274,884
5,274,"4",274,884
5,274,"7",274,884
5,274,"3",274,884
5,274,"2",274,884
4,275,"275",275,884
4,275,"5",275,884
4,275,"6",275,884
4,275,"2",275,884
4,275,"3",275,884
4,275,"7",275,884
5,275,"275",275,884
5,275,"4",275,884
5,275,"6",275,884
5,275,"2",275,884
5,275,"3",275,884
5,275,"7",275,884
6,275,"275",275,884
6,275,"4",275,884
6,275,"5",275,884
6,275,"2",275,884
6,275,"3",275,884
6,275,"7",275,884
4,276,"276",276,884
4,276,"3",276,884
4,276,"5",276,884
5,278,"278",278,884
4,280,"280",280,884
4,50,"50",50,884
4,50,"3",50,884
4,50,"5",50,884
4,50,"2",50,884
4,60,"60",60,884
4,60,"6",60,884
4,60,"3",60,884
4,60,"5",60,884
4,73,"73",73,884
4,73,"3",73,884
6,80,"80",80,884
5,81,"81",81,884
6,88,"88",88,884
6,90,"90",90,884
4,92,"92",92,884
4,92,"5",92,884
4,92,"6",92,884
4,92,"7",92,884
4,92,"3",92,884
4,92,"2",92,884
5,92,"92",92,884
5,92,"4",92,884
5,92,"6",92,884
5,92,"7",92,884
5,92,"3",92,884
5,92,"2",92,884
6,101,"101",101,884
6,101,"4",101,884
6,101,"2",101,884
6,101,"5",101,884
4,101,"101",101,884
4,101,"6",101,884
4,101,"2",101,884
4,101,"5",101,884
7,103,"103",103,884
7,107,"107",107,884
4,111,"111",111,884
4,111,"6",111,884
4,111,"3",111,884
4,111,"7",111,884
7,115,"115",115,884
7,115,"3",115,884
6,126,"126",126,884
6,126,"5",126,884
6,126,"7",126,884
7,129,"129",129,884
7,134,"134",134,884
7,136,"136",136,884
7,136,"4",136,884
7,136,"3",136,884
4,136,"136",136,884
4,136,"7",136,884
4,136,"3",136,884
6,138,"138",138,884
6,138,"5",138,884
6,138,"7",138,884
5,138,"138",138,884
5,138,"6",138,884
5,138,"7",138,884
7,138,"138",138,884
7,138,"6",138,884
7,138,"5",138,884
7,139,"139",139,884
7,139,"5",139,884
7,139,"3",139,884
5,139,"139",139,884
5,139,"7",139,884
5,139,"3",139,884
5,141,"141",141,884
5,141,"6",141,884
5,141,"7",141,884
5,142,"142",142,884
6,148,"148",148,884
4,163,"163",163,884
4,163,"5",163,884
4,163,"6",163,884
4,163,"3",163,884
4,163,"2",163,884
4,163,"7",163,884
6,163,"163",163,884
6,163,"5",163,884
6,163,"4",163,884
6,163,"3",163,884
6,163,"2",163,884
6,163,"7",163,884
4,165,"165",165,884
4,165,"6",165,884
4,165,"5",165,884
4,165,"3",165,884
4,165,"7",165,884
7,169,"169",169,884
4,170,"170",170,884
4,170,"6",170,884
4,170,"3",170,884
4,170,"2",170,884
4,170,"1",170,884
4,170,"7",170,884
4,173,"173",173,884
4,176,"176",176,884
4,176,"7",176,884
4,186,"186",186,884
4,187,"187",187,884
4,187,"5",187,884
4,187,"3",187,884
5,187,"187",187,884
5,187,"4",187,884
5,187,"3",187,884
7,190,"190",190,884
7,190,"5",190,884
7,191,"191",191,884
6,197,"197",197,884
6,197,"2",197,884
6,207,"207",207,884
6,207,"7",207,884
7,209,"209",209,884
4,213,"213",213,884
4,217,"217",217,884
4,217,"5",217,884
4,217,"3",217,884
4,220,"220",220,884
4,238,"238",238,884
4,238,"6",238,884
7,239,"239",239,884
7,239,"3",239,884
7,242,"242",242,884
7,242,"5",242,884
7,242,"2",242,884
7,242,"1",242,884
7,243,"243",243,884
7,243,"4",243,884
7,243,"6",243,884
4,253,"253",253,884
7,255,"255",255,884
7,255,"6",255,884
7,265,"265",265,884
7,274,"274",274,884
7,274,"6",274,884
7,274,"4",274,884
7,274,"5",274,884
7,274,"3",274,884
7,274,"2",274,884
6,55,"55",55,884
6,55,"3",55,884
6,55,"4",55,884
6,55,"5",55,884
6,55,"2",55,884
6,55,"7",55,884
6,60,"60",60,884
6,60,"4",60,884
6,60,"3",60,884
6,60,"5",60,884
6,62,"62",62,884
6,62,"4",62,884
4,64,"64",64,884
7,75,"75",75,884
6,84,"84",84,884
6,84,"4",84,884
6,84,"2",84,884
6,92,"92",92,884
6,92,"4",92,884
6,92,"5",92,884
6,92,"7",92,884
6,92,"3",92,884
6,92,"2",92,884
7,92,"92",92,884
7,92,"4",92,884
7,92,"5",92,884
7,92,"6",92,884
7,92,"3",92,884
7,92,"2",92,884
7,96,"96",96,884
7,96,"5",96,884
7,97,"97",97,884
3,111,"111",111,884
3,111,"6",111,884
3,111,"4",111,884
3,111,"7",111,884
3,115,"115",115,884
3,115,"7",115,884
3,136,"136",136,884
3,136,"7",136,884
3,136,"4",136,884
3,139,"139",139,884
3,139,"7",139,884
3,139,"5",139,884
3,149,"149",149,884
3,151,"151",151,884
3,159,"159",159,884
3,165,"165",165,884
3,165,"6",165,884
3,165,"5",165,884
3,165,"4",165,884
3,165,"7",165,884
3,170,"170",170,884
3,170,"6",170,884
3,170,"4",170,884
3,170,"2",170,884
3,170,"1",170,884
3,170,"7",170,884
3,179,"179",179,884
3,187,"187",187,884
3,187,"4",187,884
3,187,"5",187,884
3,199,"199",199,884
3,199,"4",199,884
3,235,"235",235,884
3,235,"4",235,884
3,235,"2",235,884
3,235,"6",235,884
3,239,"239",239,884
3,239,"7",239,884
3,40,"40",40,884
3,50,"50",50,884
3,50,"4",50,884
3,50,"5",50,884
3,50,"2",50,884
3,52,"52",52,884
3,55,"55",55,884
3,55,"6",55,884
3,55,"4",55,884
3,55,"5",55,884
3,55,"2",55,884
3,55,"7",55,884
3,76,"76",76,884
3,85,"85",85,884
3,92,"92",92,884
3,92,"4",92,884
3,92,"5",92,884
3,92,"6",92,884
3,92,"7",92,884
3,92,"2",92,884
3,163,"163",163,884
3,163,"5",163,884
3,163,"4",163,884
3,163,"6",163,884
3,163,"2",163,884
3,163,"7",163,884
1,281,"281",281,884
1,45,"45",45,884
4,55,"55",55,884
4,55,"6",55,884
4,55,"3",55,884
4,55,"5",55,884
4,55,"2",55,884
4,55,"7",55,884
5,55,"55",55,884
5,55,"6",55,884
5,55,"3",55,884
5,55,"4",55,884
5,55,"2",55,884
5,55,"7",55,884
3,56,"56",56,884
3,56,"5",56,884
3,56,"4",56,884
3,60,"60",60,884
3,60,"4",60,884
3,60,"6",60,884
3,60,"5",60,884
5,158,"158",158,884
4,185,"185",185,884
4,46,"46",46,884
2,131,"131",131,884
4,145,"145",145,884
4,145,"2",145,884
2,234,"234",234,884
1,258,"258",258,884
4,266,"266",266,884
4,266,"5",266,884
2,275,"275",275,884
2,275,"4",275,884
2,275,"5",275,884
2,275,"6",275,884
2,275,"3",275,884
2,275,"7",275,884
2,92,"92",92,884
2,92,"4",92,884
2,92,"5",92,884
2,92,"6",92,884
2,92,"7",92,884
2,92,"3",92,884
1,116,"116",116,884
2,155,"155",155,884
1,164,"164",164,884
2,201,"201",201,884
2,216,"216",216,884
2,216,"4",216,884
2,216,"6",216,884
2,216,"1",216,884
1,72,"72",72,884
3,268,"268",268,884
3,275,"275",275,884
3,275,"4",275,884
3,275,"5",275,884
3,275,"6",275,884
3,275,"2",275,884
3,275,"7",275,884
5,44,"44",44,884
5,44,"6",44,884
5,44,"3",44,884
1,113,"113",113,884
2,125,"125",125,884
2,128,"128",128,884
3,130,"130",130,884
3,130,"4",130,884
4,130,"130",130,884
4,130,"3",130,884
4,140,"140",140,884
4,140,"7",140,884
4,140,"5",140,884
6,143,"143",143,884
2,145,"145",145,884
2,145,"4",145,884
6,146,"146",146,884
2,153,"153",153,884
6,156,"156",156,884
1,160,"160",160,884
2,168,"168",168,884
2,170,"170",170,884
2,170,"6",170,884
2,170,"4",170,884
2,170,"3",170,884
2,170,"1",170,884
2,170,"7",170,884
5,178,"178",178,884
1,194,"194",194,884
1,198,"198",198,884
6,203,"203",203,884
6,203,"3",203,884
3,203,"203",203,884
3,203,"6",203,884
2,206,"206",206,884
2,206,"1",206,884
1,206,"206",206,884
1,206,"2",206,884
3,215,"215",215,884
3,215,"6",215,884
4,216,"216",216,884
4,216,"2",216,884
4,216,"6",216,884
4,216,"1",216,884
6,216,"216",216,884
6,216,"2",216,884
6,216,"4",216,884
6,216,"1",216,884
3,217,"217",217,884
3,217,"5",217,884
3,217,"4",217,884
2,223,"223",223,884
1,225,"225",225,884
1,225,"2",225,884
2,225,"225",225,884
2,225,"1",225,884
2,236,"236",236,884
5,242,"242",242,884
5,242,"7",242,884
5,242,"2",242,884
5,242,"1",242,884
2,242,"242",242,884
2,242,"7",242,884
2,242,"5",242,884
2,242,"1",242,884
1,250,"250",250,884
1,259,"259",259,884
1,271,"271",271,884
4,279,"279",279,884
3,282,"282",282,884
4,284,"284",284,884
4,284,"2",284,884
4,284,"6",284,884
4,284,"5",284,884
4,284,"1",284,884
4,284,"3",284,884
2,284,"284",284,884
2,284,"4",284,884
2,284,"6",284,884
2,284,"5",284,884
2,284,"1",284,884
2,284,"3",284,884
6,284,"284",284,884
6,284,"4",284,884
6,284,"2",284,884
6,284,"5",284,884
6,284,"1",284,884
6,284,"3",284,884
5,284,"284",284,884
5,284,"4",284,884
5,284,"2",284,884
5,284,"6",284,884
5,284,"1",284,884
5,284,"3",284,884
1,284,"284",284,884
1,284,"4",284,884
1,284,"2",284,884
1,284,"6",284,884
1,284,"5",284,884
1,284,"3",284,884
3,284,"284",284,884
3,284,"4",284,884
3,284,"2",284,884
3,284,"6",284,884
3,284,"5",284,884
3,284,"1",284,884
1,285,"285",285,884
1,287,"287",287,884
3,42,"42",42,884
2,48,"48",48,884
5,50,"50",50,884
5,50,"4",50,884
5,50,"3",50,884
5,50,"2",50,884
2,50,"50",50,884
2,50,"4",50,884
2,50,"3",50,884
2,50,"5",50,884
1,54,"54",54,884
2,59,"59",59,884
5,60,"60",60,884
5,60,"4",60,884
5,60,"6",60,884
5,60,"3",60,884
1,63,"63",63,884
2,71,"71",71,884
3,73,"73",73,884
3,73,"4",73,884
2,74,"74",74,884
2,77,"77",77,884
2,89,"89",89,884
2,91,"91",91,884
3,95,"95",95,884
4,98,"98",98,884
4,98,"7",98,884
4,98,"6",98,884
1,99,"99",99,884
5,56,"56",56,884
5,56,"3",56,884
5,56,"4",56,884
4,249,"249",249,884
4,252,"252",252,884
6,44,"44",44,884
6,44,"5",44,884
6,44,"3",44,884
4,56,"56",56,884
4,56,"3",56,884
4,56,"5",56,884
7,162,"162",162,884
7,165,"165",165,884
7,165,"6",165,884
7,165,"5",165,884
7,165,"4",165,884
7,165,"3",165,884
7,176,"176",176,884
7,176,"4",176,884
7,202,"202",202,884
7,202,"3",202,884
7,275,"275",275,884
7,275,"4",275,884
7,275,"5",275,884
7,275,"6",275,884
7,275,"2",275,884
7,275,"3",275,884
7,98,"98",98,884
7,98,"4",98,884
7,98,"6",98,884
2,105,"105",105,884
4,182,"182",182,884
4,195,"195",195,884
1,100,"100",100,884
1,170,"170",170,884
1,170,"6",170,884
1,170,"4",170,884
1,170,"3",170,884
1,170,"2",170,884
1,170,"7",170,884
1,261,"261",261,884
1,262,"262",262,884
3,202,"202",202,884
3,202,"7",202,884
2,163,"163",163,884
2,163,"5",163,884
2,163,"4",163,884
2,163,"6",163,884
2,163,"3",163,884
2,163,"7",163,884
1,196,"196",196,884
1,244,"244",244,884
2,277,"277",277,884
5,43,"43",43,884
3,44,"44",44,884
3,44,"5",44,884
3,44,"6",44,884
1,51,"51",51,884
2,55,"55",55,884
2,55,"6",55,884
2,55,"3",55,884
