"layer_from","node_from","layer_to","node_to","trial_number"
6,1,"1",1,967
6,1,"5",1,967
6,1,"4",1,967
5,1,"1",1,967
5,1,"6",1,967
5,1,"4",1,967
4,1,"1",1,967
4,1,"6",1,967
4,1,"5",1,967
4,10,"10",10,967
4,10,"6",10,967
4,10,"7",10,967
4,10,"5",10,967
6,10,"10",10,967
6,10,"4",10,967
6,10,"7",10,967
6,10,"5",10,967
7,10,"10",10,967
7,10,"4",10,967
7,10,"6",10,967
7,10,"5",10,967
5,10,"10",10,967
5,10,"4",10,967
5,10,"6",10,967
5,10,"7",10,967
3,11,"11",11,967
6,12,"12",12,967
6,12,"4",12,967
6,12,"3",12,967
6,12,"5",12,967
6,12,"1",12,967
4,12,"12",12,967
4,12,"6",12,967
4,12,"3",12,967
4,12,"5",12,967
4,12,"1",12,967
3,12,"12",12,967
3,12,"6",12,967
3,12,"4",12,967
3,12,"5",12,967
3,12,"1",12,967
5,12,"12",12,967
5,12,"6",12,967
5,12,"4",12,967
5,12,"3",12,967
5,12,"1",12,967
1,12,"12",12,967
1,12,"6",12,967
1,12,"4",12,967
1,12,"3",12,967
1,12,"5",12,967
5,13,"13",13,967
5,13,"4",13,967
4,13,"13",13,967
4,13,"5",13,967
2,14,"14",14,967
2,14,"4",14,967
2,14,"1",14,967
4,14,"14",14,967
4,14,"2",14,967
4,14,"1",14,967
1,14,"14",14,967
1,14,"2",14,967
1,14,"4",14,967
1,15,"15",15,967
1,15,"2",15,967
2,15,"15",15,967
2,15,"1",15,967
3,16,"16",16,967
3,16,"6",16,967
6,16,"16",16,967
6,16,"3",16,967
3,17,"17",17,967
3,17,"1",17,967
3,17,"2",17,967
3,17,"6",17,967
3,17,"5",17,967
3,17,"4",17,967
1,17,"17",17,967
1,17,"3",17,967
1,17,"2",17,967
1,17,"6",17,967
1,17,"5",17,967
1,17,"4",17,967
2,17,"17",17,967
2,17,"3",17,967
2,17,"1",17,967
2,17,"6",17,967
2,17,"5",17,967
2,17,"4",17,967
6,17,"17",17,967
6,17,"3",17,967
6,17,"1",17,967
6,17,"2",17,967
6,17,"5",17,967
6,17,"4",17,967
5,17,"17",17,967
5,17,"3",17,967
5,17,"1",17,967
5,17,"2",17,967
5,17,"6",17,967
5,17,"4",17,967
4,17,"17",17,967
4,17,"3",17,967
4,17,"1",17,967
4,17,"2",17,967
4,17,"6",17,967
4,17,"5",17,967
5,18,"18",18,967
3,19,"19",19,967
1,2,"2",2,967
6,20,"20",20,967
6,20,"4",20,967
4,20,"20",20,967
4,20,"6",20,967
7,21,"21",21,967
2,22,"22",22,967
