"trial_number","layer_from","node_from","layer_to","node_to"
986,1,109,"2",109
986,1,202,"3",202
986,1,106,"7",106
986,1,84,"2",84
986,1,84,"5",84
986,1,112,"5",112
986,1,275,"2",275
986,1,275,"4",275
986,1,275,"5",275
986,1,275,"6",275
986,1,275,"7",275
986,1,165,"3",165
986,1,165,"4",165
986,1,165,"5",165
986,1,165,"7",165
986,1,187,"2",187
986,1,187,"4",187
986,1,187,"5",187
986,1,187,"7",187
986,1,146,"5",146
986,1,55,"2",55
986,1,55,"3",55
986,1,55,"5",55
986,1,55,"6",55
986,1,55,"7",55
986,1,111,"2",111
986,1,111,"3",111
986,1,111,"4",111
986,1,111,"5",111
986,1,101,"2",101
986,1,101,"3",101
986,1,101,"4",101
986,1,101,"5",101
986,1,101,"7",101
986,1,241,"4",241
986,1,284,"2",284
986,1,284,"3",284
986,1,284,"4",284
986,1,284,"5",284
986,1,284,"7",284
986,1,226,"5",226
986,1,60,"5",60
986,1,60,"6",60
986,1,60,"7",60
986,1,276,"6",276
986,1,276,"7",276
986,1,219,"4",219
986,1,104,"5",104
986,1,87,"4",87
986,1,217,"4",217
986,1,217,"5",217
986,1,98,"3",98
986,1,98,"7",98
986,1,138,"5",138
986,1,138,"7",138
986,1,235,"2",235
986,1,235,"4",235
986,1,235,"5",235
986,1,167,"4",167
986,1,212,"3",212
986,1,254,"3",254
986,1,254,"5",254
986,1,143,"6",143
986,1,274,"3",274
986,1,274,"4",274
986,1,274,"5",274
986,1,274,"6",274
986,1,274,"7",274
986,1,126,"4",126
986,1,126,"5",126
986,1,50,"5",50
986,1,50,"6",50
986,1,50,"7",50
986,1,92,"2",92
986,1,92,"3",92
986,1,92,"5",92
986,1,92,"6",92
986,1,92,"7",92
986,1,270,"3",270
986,1,270,"4",270
986,1,270,"6",270
986,1,193,"5",193
986,1,238,"6",238
986,2,207,"6",207
986,2,139,"5",139
986,2,139,"7",139
986,2,111,"1",111
986,2,111,"3",111
986,2,111,"4",111
986,2,111,"5",111
986,2,109,"1",109
986,2,176,"4",176
986,2,210,"5",210
986,2,275,"1",275
986,2,275,"4",275
986,2,275,"5",275
986,2,275,"6",275
986,2,275,"7",275
986,2,199,"7",199
986,2,239,"4",239
986,2,239,"5",239
986,2,284,"1",284
986,2,284,"3",284
986,2,284,"4",284
986,2,284,"5",284
986,2,284,"7",284
986,2,163,"3",163
986,2,163,"4",163
986,2,163,"5",163
986,2,163,"6",163
986,2,163,"7",163
986,2,225,"6",225
986,2,84,"1",84
986,2,84,"5",84
986,2,130,"5",130
986,2,215,"4",215
986,2,170,"3",170
986,2,170,"4",170
986,2,170,"5",170
986,2,170,"6",170
986,2,170,"7",170
986,2,211,"3",211
986,2,211,"5",211
986,2,255,"6",255
986,2,92,"1",92
986,2,92,"3",92
986,2,92,"5",92
986,2,92,"6",92
986,2,92,"7",92
986,2,101,"1",101
986,2,101,"3",101
986,2,101,"4",101
986,2,101,"5",101
986,2,101,"7",101
986,2,115,"7",115
986,2,187,"1",187
986,2,187,"4",187
986,2,187,"5",187
986,2,187,"7",187
986,2,141,"3",141
986,2,141,"7",141
986,2,136,"4",136
986,2,136,"5",136
986,2,188,"5",188
986,2,235,"1",235
986,2,235,"4",235
986,2,235,"5",235
986,2,55,"1",55
986,2,55,"3",55
986,2,55,"5",55
986,2,55,"6",55
986,2,55,"7",55
986,3,108,"7",108
986,3,203,"4",203
986,3,197,"7",197
986,3,190,"5",190
986,3,95,"6",95
986,3,170,"2",170
986,3,170,"4",170
986,3,170,"5",170
986,3,170,"6",170
986,3,170,"7",170
986,3,44,"4",44
986,3,44,"5",44
986,3,44,"7",44
986,3,111,"1",111
986,3,111,"2",111
986,3,111,"4",111
986,3,111,"5",111
986,3,211,"2",211
986,3,211,"5",211
986,3,145,"4",145
986,3,284,"1",284
986,3,284,"2",284
986,3,284,"4",284
986,3,284,"5",284
986,3,284,"7",284
986,3,165,"1",165
986,3,165,"4",165
986,3,165,"5",165
986,3,165,"7",165
986,3,55,"1",55
986,3,55,"2",55
986,3,55,"5",55
986,3,55,"6",55
986,3,55,"7",55
986,3,212,"1",212
986,3,274,"1",274
986,3,274,"4",274
986,3,274,"5",274
986,3,274,"6",274
986,3,274,"7",274
986,3,141,"2",141
986,3,141,"7",141
986,3,92,"1",92
986,3,92,"2",92
986,3,92,"5",92
986,3,92,"6",92
986,3,92,"7",92
986,3,254,"1",254
986,3,254,"5",254
986,3,202,"1",202
986,3,56,"4",56
986,3,56,"5",56
986,3,56,"6",56
986,3,270,"1",270
986,3,270,"4",270
986,3,270,"6",270
986,3,98,"1",98
986,3,98,"7",98
986,3,216,"4",216
986,3,216,"5",216
986,3,216,"7",216
986,3,243,"4",243
986,3,243,"7",243
986,3,163,"2",163
986,3,163,"4",163
986,3,163,"5",163
986,3,163,"6",163
986,3,163,"7",163
986,3,140,"4",140
986,3,140,"7",140
986,3,101,"1",101
986,3,101,"2",101
986,3,101,"4",101
986,3,101,"5",101
986,3,101,"7",101
986,3,62,"5",62
986,3,242,"4",242
986,3,242,"5",242
986,3,242,"6",242
986,4,215,"2",215
986,4,136,"2",136
986,4,136,"5",136
986,4,163,"2",163
986,4,163,"3",163
986,4,163,"5",163
986,4,163,"6",163
986,4,163,"7",163
986,4,216,"3",216
986,4,216,"5",216
986,4,216,"7",216
986,4,241,"1",241
