"layer_from","layer_to","ave_distance","turnover","trial"
1,10,389081.6723,0.551724137931034,961
1,10,389081.6723,0.533333333333333,316
1,10,389081.6723,0.555555555555556,952
1,10,389081.6723,0.653846153846154,418
1,10,389081.6723,0.730769230769231,405
1,10,389081.6723,0.551724137931034,946
1,10,389081.6723,0.615384615384615,60
1,10,389081.6723,0.653846153846154,141
1,10,389081.6723,0.555555555555556,247
1,10,389081.6723,0.678571428571429,749
1,10,389081.6723,0.615384615384615,955
1,10,389081.6723,0.653846153846154,986
1,10,389081.6723,0.464285714285714,250
1,10,389081.6723,0.56,526
1,10,389081.6723,0.583333333333333,61
1,10,389081.6723,0.615384615384615,317
1,10,389081.6723,0.64,273
1,10,389081.6723,0.75,780
1,10,389081.6723,0.72,137
1,10,389081.6723,0.576923076923077,100
1,10,389081.6723,0.592592592592593,815
1,10,389081.6723,0.586206896551724,403
1,10,389081.6723,0.615384615384615,274
1,10,389081.6723,0.555555555555556,960
1,10,389081.6723,0.625,949
1,10,389081.6723,0.535714285714286,838
1,10,389081.6723,0.6,414
1,10,389081.6723,0.518518518518518,907
1,10,389081.6723,0.68,140
1,10,389081.6723,0.548387096774194,314
1,10,389081.6723,0.56,751
1,10,389081.6723,0.666666666666667,522
1,10,389081.6723,0.695652173913043,104
1,10,389081.6723,0.607142857142857,207
1,10,389081.6723,0.535714285714286,404
1,10,389081.6723,0.551724137931034,62
1,10,389081.6723,0.583333333333333,781
1,10,389081.6723,0.5625,205
1,10,389081.6723,0.5,315
1,10,389081.6723,0.555555555555556,206
1,10,389081.6723,0.538461538461538,842
1,10,389081.6723,0.518518518518518,113
1,10,389081.6723,0.653846153846154,269
1,10,389081.6723,0.62962962962963,737
1,10,389081.6723,0.653846153846154,63
1,10,389081.6723,0.548387096774194,782
1,10,389081.6723,0.692307692307692,561
1,10,389081.6723,0.6,750
1,10,389081.6723,0.535714285714286,70
1,10,389081.6723,0.6,841
1,10,389081.6723,0.625,419
1,10,389081.6723,0.666666666666667,388
1,10,389081.6723,0.580645161290323,752
1,10,389081.6723,0.576923076923077,990
1,10,389081.6723,0.576923076923077,953
1,10,389081.6723,0.571428571428571,840
1,10,389081.6723,0.62962962962963,959
1,10,389081.6723,0.666666666666667,260
1,10,389081.6723,0.555555555555556,948
1,10,389081.6723,0.782608695652174,98
1,10,389081.6723,0.739130434782609,409
1,10,389081.6723,0.571428571428571,908
1,10,389081.6723,0.666666666666667,839
1,10,389081.6723,0.653846153846154,349
1,10,389081.6723,0.62962962962963,947
1,10,389081.6723,0.538461538461538,812
1,10,389081.6723,0.615384615384615,159
1,10,389081.6723,0.64,109
1,10,389081.6723,0.607142857142857,271
1,10,389081.6723,0.620689655172414,321
1,10,389081.6723,0.586206896551724,745
1,10,389081.6723,0.695652173913043,784
1,10,389081.6723,0.551724137931034,277
1,10,389081.6723,0.62962962962963,645
1,10,389081.6723,0.571428571428571,632
1,10,389081.6723,0.592592592592593,145
1,10,389081.6723,0.586206896551724,843
1,10,389081.6723,0.571428571428571,962
1,10,389081.6723,0.535714285714286,408
1,10,389081.6723,0.5625,251
1,10,389081.6723,0.730769230769231,531
1,10,389081.6723,0.653846153846154,107
1,10,389081.6723,0.72,144
1,10,389081.6723,0.666666666666667,992
1,10,389081.6723,0.818181818181818,38
1,10,389081.6723,0.625,7
1,10,389081.6723,0.64,131
1,10,389081.6723,0.516129032258065,143
1,10,389081.6723,0.551724137931034,985
1,10,389081.6723,0.653846153846154,954
1,10,389081.6723,0.586206896551724,87
1,10,389081.6723,0.566666666666667,282
1,10,389081.6723,0.653846153846154,68
1,10,389081.6723,0.592592592592593,523
1,10,389081.6723,0.607142857142857,535
1,10,389081.6723,0.64,410
1,10,389081.6723,0.576923076923077,816
1,10,389081.6723,0.535714285714286,416
1,10,389081.6723,0.551724137931034,204
1,10,389081.6723,0.555555555555556,697
1,10,389081.6723,0.592592592592593,154
1,10,389081.6723,0.739130434782609,771
1,10,389081.6723,0.607142857142857,528
1,10,389081.6723,0.6,415
1,10,389081.6723,0.64,199
1,10,389081.6723,0.518518518518518,153
1,10,389081.6723,0.615384615384615,72
1,10,389081.6723,0.653846153846154,390
1,10,389081.6723,0.678571428571429,527
1,10,389081.6723,0.592592592592593,633
1,10,389081.6723,0.62962962962963,115
1,10,389081.6723,0.730769230769231,71
1,10,389081.6723,0.653846153846154,407
1,10,389081.6723,0.483870967741935,963
1,10,389081.6723,0.518518518518518,389
1,10,389081.6723,0.62962962962963,139
1,10,389081.6723,0.727272727272727,532
1,10,389081.6723,0.56,406
1,10,389081.6723,0.518518518518518,276
1,10,389081.6723,0.692307692307692,382
1,10,389081.6723,0.62962962962963,138
1,10,389081.6723,0.653846153846154,562
1,10,389081.6723,0.555555555555556,32
1,10,389081.6723,0.666666666666667,412
1,10,389081.6723,0.571428571428571,1
1,10,389081.6723,0.615384615384615,743
1,10,389081.6723,0.533333333333333,275
1,10,389081.6723,0.620689655172414,69
1,10,389081.6723,0.666666666666667,524
1,10,389081.6723,0.571428571428571,162
1,10,389081.6723,0.68,779
1,10,389081.6723,0.714285714285714,249
1,10,389081.6723,0.64,847
1,10,389081.6723,0.64,673
1,10,389081.6723,0.6,99
1,10,389081.6723,0.535714285714286,161
1,10,389081.6723,0.625,585
1,10,389081.6723,0.518518518518518,909
1,10,389081.6723,0.68,379
1,10,389081.6723,0.678571428571429,117
1,10,389081.6723,0.5,285
1,10,389081.6723,0.607142857142857,160
1,10,389081.6723,0.666666666666667,753
1,10,389081.6723,0.538461538461538,272
1,10,389081.6723,0.5,59
1,10,389081.6723,0.730769230769231,103
1,10,389081.6723,0.653846153846154,259
1,10,389081.6723,0.607142857142857,278
1,10,389081.6723,0.692307692307692,564
1,10,389081.6723,0.607142857142857,957
1,10,389081.6723,0.730769230769231,290
1,10,389081.6723,0.68,950
1,10,389081.6723,0.615384615384615,776
1,10,389081.6723,0.481481481481481,233
1,10,389081.6723,0.62962962962963,520
1,10,389081.6723,0.64,813
1,10,389081.6723,0.5,264
1,10,389081.6723,0.56,956
1,10,389081.6723,0.571428571428571,993
1,10,389081.6723,0.62962962962963,39
1,10,389081.6723,0.56,132
1,10,389081.6723,0.586206896551724,644
1,10,389081.6723,0.6,101
1,10,389081.6723,0.653846153846154,525
1,10,389081.6723,0.739130434782609,905
1,10,389081.6723,0.625,243
1,10,389081.6723,0.653846153846154,786
1,10,389081.6723,0.727272727272727,848
1,10,389081.6723,0.68,156
1,10,389081.6723,0.642857142857143,991
1,10,389081.6723,0.566666666666667,773
1,10,389081.6723,0.692307692307692,318
1,10,389081.6723,0.535714285714286,417
1,10,389081.6723,0.666666666666667,261
1,10,389081.6723,0.625,698
1,10,389081.6723,0.576923076923077,142
1,10,389081.6723,0.666666666666667,111
1,10,389081.6723,0.615384615384615,778
1,10,389081.6723,0.592592592592593,846
1,10,389081.6723,0.538461538461538,641
1,10,389081.6723,0.592592592592593,747
1,10,389081.6723,0.538461538461538,73
